"Step","12139546_240930_003147S30_UN4_CN4 - val_lpips","12139546_240930_003147S30_UN4_CN4 - val_lpips__MIN","12139546_240930_003147S30_UN4_CN4 - val_lpips__MAX","12139541_240930_002145S20_UN4_CN4 - val_lpips","12139541_240930_002145S20_UN4_CN4 - val_lpips__MIN","12139541_240930_002145S20_UN4_CN4 - val_lpips__MAX","12139540_240930_001906S10_UN4_CN4 - val_lpips","12139540_240930_001906S10_UN4_CN4 - val_lpips__MIN","12139540_240930_001906S10_UN4_CN4 - val_lpips__MAX","12139536_240930_001525S30_UN4_CN4 - val_lpips","12139536_240930_001525S30_UN4_CN4 - val_lpips__MIN","12139536_240930_001525S30_UN4_CN4 - val_lpips__MAX","12139535_240930_000850S20_UN4_CN4 - val_lpips","12139535_240930_000850S20_UN4_CN4 - val_lpips__MIN","12139535_240930_000850S20_UN4_CN4 - val_lpips__MAX","12139532_240930_000449S10_UN4_CN4 - val_lpips","12139532_240930_000449S10_UN4_CN4 - val_lpips__MIN","12139532_240930_000449S10_UN4_CN4 - val_lpips__MAX","12139528_240929_235208S30_UN4_CN4 - val_lpips","12139528_240929_235208S30_UN4_CN4 - val_lpips__MIN","12139528_240929_235208S30_UN4_CN4 - val_lpips__MAX","12139525_240929_232947S20_UN4_CN4 - val_lpips","12139525_240929_232947S20_UN4_CN4 - val_lpips__MIN","12139525_240929_232947S20_UN4_CN4 - val_lpips__MAX","12139524_240929_232850S10_UN4_CN4 - val_lpips","12139524_240929_232850S10_UN4_CN4 - val_lpips__MIN","12139524_240929_232850S10_UN4_CN4 - val_lpips__MAX","12139520_240929_232302S30_UN4_CN4 - val_lpips","12139520_240929_232302S30_UN4_CN4 - val_lpips__MIN","12139520_240929_232302S30_UN4_CN4 - val_lpips__MAX","12139519_240929_232250S20_UN4_CN4 - val_lpips","12139519_240929_232250S20_UN4_CN4 - val_lpips__MIN","12139519_240929_232250S20_UN4_CN4 - val_lpips__MAX","12139518_240929_232231S10_UN4_CN4 - val_lpips","12139518_240929_232231S10_UN4_CN4 - val_lpips__MIN","12139518_240929_232231S10_UN4_CN4 - val_lpips__MAX","12139514_240929_232129S30_UN4_CN4 - val_lpips","12139514_240929_232129S30_UN4_CN4 - val_lpips__MIN","12139514_240929_232129S30_UN4_CN4 - val_lpips__MAX","12139512_240929_232056S10_UN4_CN4 - val_lpips","12139512_240929_232056S10_UN4_CN4 - val_lpips__MIN","12139512_240929_232056S10_UN4_CN4 - val_lpips__MAX","12139513_240929_232052S20_UN4_CN4 - val_lpips","12139513_240929_232052S20_UN4_CN4 - val_lpips__MIN","12139513_240929_232052S20_UN4_CN4 - val_lpips__MAX","12139488_240929_231736S10_UN4 - val_lpips","12139488_240929_231736S10_UN4 - val_lpips__MIN","12139488_240929_231736S10_UN4 - val_lpips__MAX","12139495_240929_231734S20_UN4 - val_lpips","12139495_240929_231734S20_UN4 - val_lpips__MIN","12139495_240929_231734S20_UN4 - val_lpips__MAX","12139501_240929_231732S20_UN4 - val_lpips","12139501_240929_231732S20_UN4 - val_lpips__MIN","12139501_240929_231732S20_UN4 - val_lpips__MAX","12139490_240929_231736S30_UN4 - val_lpips","12139490_240929_231736S30_UN4 - val_lpips__MIN","12139490_240929_231736S30_UN4 - val_lpips__MAX","12139502_240929_231732S30_UN4 - val_lpips","12139502_240929_231732S30_UN4 - val_lpips__MIN","12139502_240929_231732S30_UN4 - val_lpips__MAX","12139500_240929_231732S10_UN4 - val_lpips","12139500_240929_231732S10_UN4 - val_lpips__MIN","12139500_240929_231732S10_UN4 - val_lpips__MAX","12139489_240929_231736S20_UN4 - val_lpips","12139489_240929_231736S20_UN4 - val_lpips__MIN","12139489_240929_231736S20_UN4 - val_lpips__MAX","12139496_240929_231736S30_UN4 - val_lpips","12139496_240929_231736S30_UN4 - val_lpips__MIN","12139496_240929_231736S30_UN4 - val_lpips__MAX","12139483_240929_231732S20_UN4 - val_lpips","12139483_240929_231732S20_UN4 - val_lpips__MIN","12139483_240929_231732S20_UN4 - val_lpips__MAX","12139484_240929_231732S30_UN4 - val_lpips","12139484_240929_231732S30_UN4 - val_lpips__MIN","12139484_240929_231732S30_UN4 - val_lpips__MAX","12139494_240929_231730S10_UN4 - val_lpips","12139494_240929_231730S10_UN4 - val_lpips__MIN","12139494_240929_231730S10_UN4 - val_lpips__MAX","12139482_240929_231728S10_UN4 - val_lpips","12139482_240929_231728S10_UN4 - val_lpips__MIN","12139482_240929_231728S10_UN4 - val_lpips__MAX","12139506_240929_231707S10_UN4 - val_lpips","12139506_240929_231707S10_UN4 - val_lpips__MIN","12139506_240929_231707S10_UN4 - val_lpips__MAX","12139508_240929_231705S30_UN4 - val_lpips","12139508_240929_231705S30_UN4 - val_lpips__MIN","12139508_240929_231705S30_UN4 - val_lpips__MAX","12139507_240929_231705S20_UN4 - val_lpips","12139507_240929_231705S20_UN4 - val_lpips__MIN","12139507_240929_231705S20_UN4 - val_lpips__MAX"
"7920","0.14448031783103943","0.14448031783103943","0.14448031783103943","0.13079328835010529","0.13079328835010529","0.13079328835010529","0.10760799795389175","0.10760799795389175","0.10760799795389175","0.18817518651485443","0.18817518651485443","0.18817518651485443","0.1656462848186493","0.1656462848186493","0.1656462848186493","0.14178965985774994","0.14178965985774994","0.14178965985774994","0.09847698360681534","0.09847698360681534","0.09847698360681534","0.08858782052993774","0.08858782052993774","0.08858782052993774","0.0719066709280014","0.0719066709280014","0.0719066709280014","0.12383727729320526","0.12383727729320526","0.12383727729320526","0.10744309425354004","0.10744309425354004","0.10744309425354004","0.09434528648853302","0.09434528648853302","0.09434528648853302","0.1664898544549942","0.1664898544549942","0.1664898544549942","0.12281186878681183","0.12281186878681183","0.12281186878681183","0.1433412879705429","0.1433412879705429","0.1433412879705429","0.10984230041503906","0.10984230041503906","0.10984230041503906","0.1074376255273819","0.1074376255273819","0.1074376255273819","0.201422780752182","0.201422780752182","0.201422780752182","0.1520947813987732","0.1520947813987732","0.1520947813987732","0.22176964581012726","0.22176964581012726","0.22176964581012726","0.16212335228919983","0.16212335228919983","0.16212335228919983","0.13641589879989624","0.13641589879989624","0.13641589879989624","0.12496505677700043","0.12496505677700043","0.12496505677700043","0.17443780601024628","0.17443780601024628","0.17443780601024628","0.1972735971212387","0.1972735971212387","0.1972735971212387","0.08366337418556213","0.08366337418556213","0.08366337418556213","0.14610052108764648","0.14610052108764648","0.14610052108764648","0.12467122077941895","0.12467122077941895","0.12467122077941895","0.17853066325187683","0.17853066325187683","0.17853066325187683","0.15605264902114868","0.15605264902114868","0.15605264902114868"
"8000","0.14643380045890808","0.14643380045890808","0.14643380045890808","0.127012237906456","0.127012237906456","0.127012237906456","0.10565266758203506","0.10565266758203506","0.10565266758203506","0.18892918527126312","0.18892918527126312","0.18892918527126312","0.16784507036209106","0.16784507036209106","0.16784507036209106","0.14248959720134735","0.14248959720134735","0.14248959720134735","0.0982566773891449","0.0982566773891449","0.0982566773891449","0.08844338357448578","0.08844338357448578","0.08844338357448578","0.07241132110357285","0.07241132110357285","0.07241132110357285","0.12456860393285751","0.12456860393285751","0.12456860393285751","0.110835000872612","0.110835000872612","0.110835000872612","0.09173045307397842","0.09173045307397842","0.09173045307397842","0.16271905601024628","0.16271905601024628","0.16271905601024628","0.12553803622722626","0.12553803622722626","0.12553803622722626","0.15086998045444489","0.15086998045444489","0.15086998045444489","0.10839372873306274","0.10839372873306274","0.10839372873306274","0.10715588182210922","0.10715588182210922","0.10715588182210922","0.19902336597442627","0.19902336597442627","0.19902336597442627","0.15321345627307892","0.15321345627307892","0.15321345627307892","0.21799974143505096","0.21799974143505096","0.21799974143505096","0.16385772824287415","0.16385772824287415","0.16385772824287415","0.13470660150051117","0.13470660150051117","0.13470660150051117","0.12518031895160675","0.12518031895160675","0.12518031895160675","0.17743346095085144","0.17743346095085144","0.17743346095085144","0.20067711174488068","0.20067711174488068","0.20067711174488068","0.08499781042337418","0.08499781042337418","0.08499781042337418","0.1472720503807068","0.1472720503807068","0.1472720503807068","0.1227356344461441","0.1227356344461441","0.1227356344461441","0.18159735202789307","0.18159735202789307","0.18159735202789307","0.15728704631328583","0.15728704631328583","0.15728704631328583"
"8080","0.14471767842769623","0.14471767842769623","0.14471767842769623","0.12984639406204224","0.12984639406204224","0.12984639406204224","0.1074332445859909","0.1074332445859909","0.1074332445859909","0.18443217873573303","0.18443217873573303","0.18443217873573303","0.1639479249715805","0.1639479249715805","0.1639479249715805","0.14036954939365387","0.14036954939365387","0.14036954939365387","0.09658641368150711","0.09658641368150711","0.09658641368150711","0.08696791529655457","0.08696791529655457","0.08696791529655457","0.07298702001571655","0.07298702001571655","0.07298702001571655","0.12664011120796204","0.12664011120796204","0.12664011120796204","0.10759007930755615","0.10759007930755615","0.10759007930755615","0.09332270920276642","0.09332270920276642","0.09332270920276642","0.16970011591911316","0.16970011591911316","0.16970011591911316","0.12349364906549454","0.12349364906549454","0.12349364906549454","0.14727084338665009","0.14727084338665009","0.14727084338665009","0.11013273149728775","0.11013273149728775","0.11013273149728775","0.10989387333393097","0.10989387333393097","0.10989387333393097","0.2017149180173874","0.2017149180173874","0.2017149180173874","0.15309658646583557","0.15309658646583557","0.15309658646583557","0.21588866412639618","0.21588866412639618","0.21588866412639618","0.16129712760448456","0.16129712760448456","0.16129712760448456","0.13317057490348816","0.13317057490348816","0.13317057490348816","0.12361402809619904","0.12361402809619904","0.12361402809619904","0.17484596371650696","0.17484596371650696","0.17484596371650696","0.2032531499862671","0.2032531499862671","0.2032531499862671","0.0859333723783493","0.0859333723783493","0.0859333723783493","0.14540109038352966","0.14540109038352966","0.14540109038352966","0.12491194903850555","0.12491194903850555","0.12491194903850555","0.1802297830581665","0.1802297830581665","0.1802297830581665","0.1594914197921753","0.1594914197921753","0.1594914197921753"
"8160","0.14740177989006042","0.14740177989006042","0.14740177989006042","0.13066497445106506","0.13066497445106506","0.13066497445106506","0.10738036781549454","0.10738036781549454","0.10738036781549454","0.18610017001628876","0.18610017001628876","0.18610017001628876","0.16654394567012787","0.16654394567012787","0.16654394567012787","0.14658242464065552","0.14658242464065552","0.14658242464065552","0.10161522775888443","0.10161522775888443","0.10161522775888443","0.0859375","0.0859375","0.0859375","0.07443337142467499","0.07443337142467499","0.07443337142467499","0.12109462916851044","0.12109462916851044","0.12109462916851044","0.10646243393421173","0.10646243393421173","0.10646243393421173","0.09233079105615616","0.09233079105615616","0.09233079105615616","0.1680205762386322","0.1680205762386322","0.1680205762386322","0.1246642917394638","0.1246642917394638","0.1246642917394638","0.149712473154068","0.149712473154068","0.149712473154068","0.10910256952047348","0.10910256952047348","0.10910256952047348","0.10855324566364288","0.10855324566364288","0.10855324566364288","0.19926127791404724","0.19926127791404724","0.19926127791404724","0.15067113935947418","0.15067113935947418","0.15067113935947418","0.22803878784179688","0.22803878784179688","0.22803878784179688","0.163938507437706","0.163938507437706","0.163938507437706","0.13107502460479736","0.13107502460479736","0.13107502460479736","0.12463398277759552","0.12463398277759552","0.12463398277759552","0.18043264746665955","0.18043264746665955","0.18043264746665955","0.20533481240272522","0.20533481240272522","0.20533481240272522","0.08650954812765121","0.08650954812765121","0.08650954812765121","0.144075408577919","0.144075408577919","0.144075408577919","0.12351302057504654","0.12351302057504654","0.12351302057504654","0.18392589688301086","0.18392589688301086","0.18392589688301086","0.1572294384241104","0.1572294384241104","0.1572294384241104"
"8240","0.14578916132450104","0.14578916132450104","0.14578916132450104","0.1270764321088791","0.1270764321088791","0.1270764321088791","0.10734356939792633","0.10734356939792633","0.10734356939792633","0.17997130751609802","0.17997130751609802","0.17997130751609802","0.16671040654182434","0.16671040654182434","0.16671040654182434","0.14314702153205872","0.14314702153205872","0.14314702153205872","0.09784159809350967","0.09784159809350967","0.09784159809350967","0.08924003690481186","0.08924003690481186","0.08924003690481186","0.07383310794830322","0.07383310794830322","0.07383310794830322","0.12470139563083649","0.12470139563083649","0.12470139563083649","0.107823945581913","0.107823945581913","0.107823945581913","0.09217898547649384","0.09217898547649384","0.09217898547649384","0.16934697329998016","0.16934697329998016","0.16934697329998016","0.12597337365150452","0.12597337365150452","0.12597337365150452","0.15101704001426697","0.15101704001426697","0.15101704001426697","0.10935065895318985","0.10935065895318985","0.10935065895318985","0.10781759023666382","0.10781759023666382","0.10781759023666382","0.1987455189228058","0.1987455189228058","0.1987455189228058","0.14890733361244202","0.14890733361244202","0.14890733361244202","0.21917441487312317","0.21917441487312317","0.21917441487312317","0.16186444461345673","0.16186444461345673","0.16186444461345673","0.13435915112495422","0.13435915112495422","0.13435915112495422","0.1228855699300766","0.1228855699300766","0.1228855699300766","0.17766234278678894","0.17766234278678894","0.17766234278678894","0.20417270064353943","0.20417270064353943","0.20417270064353943","0.08497104793787003","0.08497104793787003","0.08497104793787003","0.14537373185157776","0.14537373185157776","0.14537373185157776","0.12258796393871307","0.12258796393871307","0.12258796393871307","0.18057015538215637","0.18057015538215637","0.18057015538215637","0.15406818687915802","0.15406818687915802","0.15406818687915802"
"8320","0.14430005848407745","0.14430005848407745","0.14430005848407745","0.12468735128641129","0.12468735128641129","0.12468735128641129","0.10565327107906342","0.10565327107906342","0.10565327107906342","0.18548671901226044","0.18548671901226044","0.18548671901226044","0.15930090844631195","0.15930090844631195","0.15930090844631195","0.1417081654071808","0.1417081654071808","0.1417081654071808","0.09991463273763657","0.09991463273763657","0.09991463273763657","0.0864500179886818","0.0864500179886818","0.0864500179886818","0.07014427334070206","0.07014427334070206","0.07014427334070206","0.12409012019634247","0.12409012019634247","0.12409012019634247","0.10777588188648224","0.10777588188648224","0.10777588188648224","0.09170904010534286","0.09170904010534286","0.09170904010534286","0.1642589271068573","0.1642589271068573","0.1642589271068573","0.12382413446903229","0.12382413446903229","0.12382413446903229","0.14057406783103943","0.14057406783103943","0.14057406783103943","0.10921801626682281","0.10921801626682281","0.10921801626682281","0.10777390003204346","0.10777390003204346","0.10777390003204346","0.19323265552520752","0.19323265552520752","0.19323265552520752","0.15219035744667053","0.15219035744667053","0.15219035744667053","0.22362235188484192","0.22362235188484192","0.22362235188484192","0.16089238226413727","0.16089238226413727","0.16089238226413727","0.13478846848011017","0.13478846848011017","0.13478846848011017","0.12455186992883682","0.12455186992883682","0.12455186992883682","0.17620620131492615","0.17620620131492615","0.17620620131492615","0.19716697931289673","0.19716697931289673","0.19716697931289673","0.08410225063562393","0.08410225063562393","0.08410225063562393","0.14664629101753235","0.14664629101753235","0.14664629101753235","0.12301208823919296","0.12301208823919296","0.12301208823919296","0.17690682411193848","0.17690682411193848","0.17690682411193848","0.15277181565761566","0.15277181565761566","0.15277181565761566"
"8400","0.1425238400697708","0.1425238400697708","0.1425238400697708","0.1274467557668686","0.1274467557668686","0.1274467557668686","0.10693621635437012","0.10693621635437012","0.10693621635437012","0.18433210253715515","0.18433210253715515","0.18433210253715515","0.17010870575904846","0.17010870575904846","0.17010870575904846","0.1427796185016632","0.1427796185016632","0.1427796185016632","0.10096986591815948","0.10096986591815948","0.10096986591815948","0.08828310668468475","0.08828310668468475","0.08828310668468475","0.07513551414012909","0.07513551414012909","0.07513551414012909","0.11880457401275635","0.11880457401275635","0.11880457401275635","0.107694111764431","0.107694111764431","0.107694111764431","0.09258656203746796","0.09258656203746796","0.09258656203746796","0.16044491529464722","0.16044491529464722","0.16044491529464722","0.12363668531179428","0.12363668531179428","0.12363668531179428","0.15198543667793274","0.15198543667793274","0.15198543667793274","0.10747362673282623","0.10747362673282623","0.10747362673282623","0.10866407305002213","0.10866407305002213","0.10866407305002213","0.19949933886528015","0.19949933886528015","0.19949933886528015","0.1507471650838852","0.1507471650838852","0.1507471650838852","0.2156263142824173","0.2156263142824173","0.2156263142824173","0.16267584264278412","0.16267584264278412","0.16267584264278412","0.1343381553888321","0.1343381553888321","0.1343381553888321","0.12625561654567719","0.12625561654567719","0.12625561654567719","0.17958161234855652","0.17958161234855652","0.17958161234855652","0.1995660960674286","0.1995660960674286","0.1995660960674286","0.08495177328586578","0.08495177328586578","0.08495177328586578","0.1446509063243866","0.1446509063243866","0.1446509063243866","0.12199457734823227","0.12199457734823227","0.12199457734823227","0.176310732960701","0.176310732960701","0.176310732960701","0.15408585965633392","0.15408585965633392","0.15408585965633392"
"8480","0.14266104996204376","0.14266104996204376","0.14266104996204376","0.12564602494239807","0.12564602494239807","0.12564602494239807","0.10621931403875351","0.10621931403875351","0.10621931403875351","0.18476656079292297","0.18476656079292297","0.18476656079292297","0.16600695252418518","0.16600695252418518","0.16600695252418518","0.14448481798171997","0.14448481798171997","0.14448481798171997","0.09564070403575897","0.09564070403575897","0.09564070403575897","0.087538942694664","0.087538942694664","0.087538942694664","0.07347467541694641","0.07347467541694641","0.07347467541694641","0.1200784295797348","0.1200784295797348","0.1200784295797348","0.10620971024036407","0.10620971024036407","0.10620971024036407","0.09190511703491211","0.09190511703491211","0.09190511703491211","0.16452883183956146","0.16452883183956146","0.16452883183956146","0.1245589479804039","0.1245589479804039","0.1245589479804039","0.147939532995224","0.147939532995224","0.147939532995224","0.10961250215768814","0.10961250215768814","0.10961250215768814","0.1056554913520813","0.1056554913520813","0.1056554913520813","0.19853036105632782","0.19853036105632782","0.19853036105632782","0.1528162956237793","0.1528162956237793","0.1528162956237793","0.21497449278831482","0.21497449278831482","0.21497449278831482","0.1638081669807434","0.1638081669807434","0.1638081669807434","0.13323359191417694","0.13323359191417694","0.13323359191417694","0.1217583566904068","0.1217583566904068","0.1217583566904068","0.17380014061927795","0.17380014061927795","0.17380014061927795","0.20260915160179138","0.20260915160179138","0.20260915160179138","0.08594019711017609","0.08594019711017609","0.08594019711017609","0.14499135315418243","0.14499135315418243","0.14499135315418243","0.12375583499670029","0.12375583499670029","0.12375583499670029","0.17573344707489014","0.17573344707489014","0.17573344707489014","0.15048566460609436","0.15048566460609436","0.15048566460609436"
"8560","0.1420336365699768","0.1420336365699768","0.1420336365699768","0.130168616771698","0.130168616771698","0.130168616771698","0.10433188825845718","0.10433188825845718","0.10433188825845718","0.19500349462032318","0.19500349462032318","0.19500349462032318","0.16191354393959045","0.16191354393959045","0.16191354393959045","0.139436736702919","0.139436736702919","0.139436736702919","0.09826928377151489","0.09826928377151489","0.09826928377151489","0.08590994775295258","0.08590994775295258","0.08590994775295258","0.07353736460208893","0.07353736460208893","0.07353736460208893","0.1207846999168396","0.1207846999168396","0.1207846999168396","0.10426503419876099","0.10426503419876099","0.10426503419876099","0.09078996628522873","0.09078996628522873","0.09078996628522873","0.16631290316581726","0.16631290316581726","0.16631290316581726","0.12037672102451324","0.12037672102451324","0.12037672102451324","0.14419355988502502","0.14419355988502502","0.14419355988502502","0.10897120088338852","0.10897120088338852","0.10897120088338852","0.10672559589147568","0.10672559589147568","0.10672559589147568","0.19888710975646973","0.19888710975646973","0.19888710975646973","0.15049785375595093","0.15049785375595093","0.15049785375595093","0.222584530711174","0.222584530711174","0.222584530711174","0.16109204292297363","0.16109204292297363","0.16109204292297363","0.1310475915670395","0.1310475915670395","0.1310475915670395","0.125983327627182","0.125983327627182","0.125983327627182","0.17302222549915314","0.17302222549915314","0.17302222549915314","0.20343777537345886","0.20343777537345886","0.20343777537345886","0.0863739401102066","0.0863739401102066","0.0863739401102066","0.14137791097164154","0.14137791097164154","0.14137791097164154","0.1239720806479454","0.1239720806479454","0.1239720806479454","0.17580464482307434","0.17580464482307434","0.17580464482307434","0.15508028864860535","0.15508028864860535","0.15508028864860535"
"8640","0.1477411687374115","0.1477411687374115","0.1477411687374115","0.1276787668466568","0.1276787668466568","0.1276787668466568","0.10531594604253769","0.10531594604253769","0.10531594604253769","0.18345943093299866","0.18345943093299866","0.18345943093299866","0.16189630329608917","0.16189630329608917","0.16189630329608917","0.13893923163414001","0.13893923163414001","0.13893923163414001","0.0977340042591095","0.0977340042591095","0.0977340042591095","0.08382226526737213","0.08382226526737213","0.08382226526737213","0.0729159265756607","0.0729159265756607","0.0729159265756607","0.126374751329422","0.126374751329422","0.126374751329422","0.10600701719522476","0.10600701719522476","0.10600701719522476","0.09318781644105911","0.09318781644105911","0.09318781644105911","0.15899398922920227","0.15899398922920227","0.15899398922920227","0.12461580336093903","0.12461580336093903","0.12461580336093903","0.14480292797088623","0.14480292797088623","0.14480292797088623","0.10993222892284393","0.10993222892284393","0.10993222892284393","0.1042642816901207","0.1042642816901207","0.1042642816901207","0.1917116791009903","0.1917116791009903","0.1917116791009903","0.15250161290168762","0.15250161290168762","0.15250161290168762","0.2153848111629486","0.2153848111629486","0.2153848111629486","0.15815798938274384","0.15815798938274384","0.15815798938274384","0.1330590695142746","0.1330590695142746","0.1330590695142746","0.12334710359573364","0.12334710359573364","0.12334710359573364","0.17894349992275238","0.17894349992275238","0.17894349992275238","0.19939491152763367","0.19939491152763367","0.19939491152763367","0.08588437736034393","0.08588437736034393","0.08588437736034393","0.14724856615066528","0.14724856615066528","0.14724856615066528","0.12343688309192657","0.12343688309192657","0.12343688309192657","0.18054169416427612","0.18054169416427612","0.18054169416427612","0.15448050200939178","0.15448050200939178","0.15448050200939178"
"8720","0.1422158032655716","0.1422158032655716","0.1422158032655716","0.1261078268289566","0.1261078268289566","0.1261078268289566","0.10592076927423477","0.10592076927423477","0.10592076927423477","0.17917998135089874","0.17917998135089874","0.17917998135089874","0.16914401948451996","0.16914401948451996","0.16914401948451996","0.14262357354164124","0.14262357354164124","0.14262357354164124","0.0940336361527443","0.0940336361527443","0.0940336361527443","0.08498089015483856","0.08498089015483856","0.08498089015483856","0.07202784717082977","0.07202784717082977","0.07202784717082977","0.12291578948497772","0.12291578948497772","0.12291578948497772","0.10647054016590118","0.10647054016590118","0.10647054016590118","0.09159907698631287","0.09159907698631287","0.09159907698631287","0.1588568240404129","0.1588568240404129","0.1588568240404129","0.12381301820278168","0.12381301820278168","0.12381301820278168","0.14536958932876587","0.14536958932876587","0.14536958932876587","0.10835321247577667","0.10835321247577667","0.10835321247577667","0.10670008510351181","0.10670008510351181","0.10670008510351181","0.20041975378990173","0.20041975378990173","0.20041975378990173","0.15123534202575684","0.15123534202575684","0.15123534202575684","0.2112717628479004","0.2112717628479004","0.2112717628479004","0.1624012291431427","0.1624012291431427","0.1624012291431427","0.1341305673122406","0.1341305673122406","0.1341305673122406","0.12007647752761841","0.12007647752761841","0.12007647752761841","0.17681604623794556","0.17681604623794556","0.17681604623794556","0.19706645607948303","0.19706645607948303","0.19706645607948303","0.08458810299634933","0.08458810299634933","0.08458810299634933","0.14354208111763","0.14354208111763","0.14354208111763","0.12299668788909912","0.12299668788909912","0.12299668788909912","0.1743040382862091","0.1743040382862091","0.1743040382862091","0.1562553346157074","0.1562553346157074","0.1562553346157074"
"8800","0.13987191021442413","0.13987191021442413","0.13987191021442413","0.12998420000076294","0.12998420000076294","0.12998420000076294","0.10566852986812592","0.10566852986812592","0.10566852986812592","0.1828334629535675","0.1828334629535675","0.1828334629535675","0.16618290543556213","0.16618290543556213","0.16618290543556213","0.14163236320018768","0.14163236320018768","0.14163236320018768","0.09721963107585907","0.09721963107585907","0.09721963107585907","0.08852824568748474","0.08852824568748474","0.08852824568748474","0.07325612008571625","0.07325612008571625","0.07325612008571625","0.12065023183822632","0.12065023183822632","0.12065023183822632","0.10652212053537369","0.10652212053537369","0.10652212053537369","0.09184854477643967","0.09184854477643967","0.09184854477643967","0.16308468580245972","0.16308468580245972","0.16308468580245972","0.1243339404463768","0.1243339404463768","0.1243339404463768","0.1447465568780899","0.1447465568780899","0.1447465568780899","0.10859304666519165","0.10859304666519165","0.10859304666519165","0.1089092344045639","0.1089092344045639","0.1089092344045639","0.20210762321949005","0.20210762321949005","0.20210762321949005","0.1494966447353363","0.1494966447353363","0.1494966447353363","0.216800257563591","0.216800257563591","0.216800257563591","0.16211764514446259","0.16211764514446259","0.16211764514446259","0.13694331049919128","0.13694331049919128","0.13694331049919128","0.12277498096227646","0.12277498096227646","0.12277498096227646","0.1751454770565033","0.1751454770565033","0.1751454770565033","0.20033709704875946","0.20033709704875946","0.20033709704875946","0.08502472937107086","0.08502472937107086","0.08502472937107086","0.14371535181999207","0.14371535181999207","0.14371535181999207","0.12342429161071777","0.12342429161071777","0.12342429161071777","0.17717532813549042","0.17717532813549042","0.17717532813549042","0.15528659522533417","0.15528659522533417","0.15528659522533417"
"8880","0.1400272250175476","0.1400272250175476","0.1400272250175476","0.12419891357421875","0.12419891357421875","0.12419891357421875","0.10588977485895157","0.10588977485895157","0.10588977485895157","0.1790062040090561","0.1790062040090561","0.1790062040090561","0.16344229876995087","0.16344229876995087","0.16344229876995087","0.14300571382045746","0.14300571382045746","0.14300571382045746","0.09643706679344177","0.09643706679344177","0.09643706679344177","0.08659599721431732","0.08659599721431732","0.08659599721431732","0.0724010020494461","0.0724010020494461","0.0724010020494461","0.11746294796466827","0.11746294796466827","0.11746294796466827","0.10681001096963882","0.10681001096963882","0.10681001096963882","0.09083230793476105","0.09083230793476105","0.09083230793476105","0.15948155522346497","0.15948155522346497","0.15948155522346497","0.12242481857538223","0.12242481857538223","0.12242481857538223","0.14149335026741028","0.14149335026741028","0.14149335026741028","0.10822315514087677","0.10822315514087677","0.10822315514087677","0.10718445479869843","0.10718445479869843","0.10718445479869843","0.19330956041812897","0.19330956041812897","0.19330956041812897","0.14948876202106476","0.14948876202106476","0.14948876202106476","0.2124646157026291","0.2124646157026291","0.2124646157026291","0.1615460067987442","0.1615460067987442","0.1615460067987442","0.13448888063430786","0.13448888063430786","0.13448888063430786","0.12498702853918076","0.12498702853918076","0.12498702853918076","0.17572256922721863","0.17572256922721863","0.17572256922721863","0.19515317678451538","0.19515317678451538","0.19515317678451538","0.08539919555187225","0.08539919555187225","0.08539919555187225","0.14394040405750275","0.14394040405750275","0.14394040405750275","0.12372038513422012","0.12372038513422012","0.12372038513422012","0.17216072976589203","0.17216072976589203","0.17216072976589203","0.15180572867393494","0.15180572867393494","0.15180572867393494"
"8960","0.13915634155273438","0.13915634155273438","0.13915634155273438","0.124988853931427","0.124988853931427","0.124988853931427","0.10739529132843018","0.10739529132843018","0.10739529132843018","0.1782144010066986","0.1782144010066986","0.1782144010066986","0.1618335247039795","0.1618335247039795","0.1618335247039795","0.13922713696956635","0.13922713696956635","0.13922713696956635","0.09796905517578125","0.09796905517578125","0.09796905517578125","0.08639377355575562","0.08639377355575562","0.08639377355575562","0.07294418662786484","0.07294418662786484","0.07294418662786484","0.11963629722595215","0.11963629722595215","0.11963629722595215","0.10851069539785385","0.10851069539785385","0.10851069539785385","0.0914919301867485","0.0914919301867485","0.0914919301867485","0.17050950229167938","0.17050950229167938","0.17050950229167938","0.12189982831478119","0.12189982831478119","0.12189982831478119","0.1486058384180069","0.1486058384180069","0.1486058384180069","0.10680045187473297","0.10680045187473297","0.10680045187473297","0.10669860988855362","0.10669860988855362","0.10669860988855362","0.1933712661266327","0.1933712661266327","0.1933712661266327","0.14885596930980682","0.14885596930980682","0.14885596930980682","0.21435756981372833","0.21435756981372833","0.21435756981372833","0.16237425804138184","0.16237425804138184","0.16237425804138184","0.13266922533512115","0.13266922533512115","0.13266922533512115","0.12310320138931274","0.12310320138931274","0.12310320138931274","0.1799241453409195","0.1799241453409195","0.1799241453409195","0.20255593955516815","0.20255593955516815","0.20255593955516815","0.08506037294864655","0.08506037294864655","0.08506037294864655","0.14448267221450806","0.14448267221450806","0.14448267221450806","0.12605497241020203","0.12605497241020203","0.12605497241020203","0.1749042421579361","0.1749042421579361","0.1749042421579361","0.15483617782592773","0.15483617782592773","0.15483617782592773"
