"Step","12139546_240930_003147S30_UN4_CN4 - val_val_ref_lpips","12139546_240930_003147S30_UN4_CN4 - val_val_ref_lpips__MIN","12139546_240930_003147S30_UN4_CN4 - val_val_ref_lpips__MAX","12139541_240930_002145S20_UN4_CN4 - val_val_ref_lpips","12139541_240930_002145S20_UN4_CN4 - val_val_ref_lpips__MIN","12139541_240930_002145S20_UN4_CN4 - val_val_ref_lpips__MAX","12139540_240930_001906S10_UN4_CN4 - val_val_ref_lpips","12139540_240930_001906S10_UN4_CN4 - val_val_ref_lpips__MIN","12139540_240930_001906S10_UN4_CN4 - val_val_ref_lpips__MAX","12139536_240930_001525S30_UN4_CN4 - val_val_ref_lpips","12139536_240930_001525S30_UN4_CN4 - val_val_ref_lpips__MIN","12139536_240930_001525S30_UN4_CN4 - val_val_ref_lpips__MAX","12139535_240930_000850S20_UN4_CN4 - val_val_ref_lpips","12139535_240930_000850S20_UN4_CN4 - val_val_ref_lpips__MIN","12139535_240930_000850S20_UN4_CN4 - val_val_ref_lpips__MAX","12139532_240930_000449S10_UN4_CN4 - val_val_ref_lpips","12139532_240930_000449S10_UN4_CN4 - val_val_ref_lpips__MIN","12139532_240930_000449S10_UN4_CN4 - val_val_ref_lpips__MAX","12139528_240929_235208S30_UN4_CN4 - val_val_ref_lpips","12139528_240929_235208S30_UN4_CN4 - val_val_ref_lpips__MIN","12139528_240929_235208S30_UN4_CN4 - val_val_ref_lpips__MAX","12139525_240929_232947S20_UN4_CN4 - val_val_ref_lpips","12139525_240929_232947S20_UN4_CN4 - val_val_ref_lpips__MIN","12139525_240929_232947S20_UN4_CN4 - val_val_ref_lpips__MAX","12139524_240929_232850S10_UN4_CN4 - val_val_ref_lpips","12139524_240929_232850S10_UN4_CN4 - val_val_ref_lpips__MIN","12139524_240929_232850S10_UN4_CN4 - val_val_ref_lpips__MAX","12139520_240929_232302S30_UN4_CN4 - val_val_ref_lpips","12139520_240929_232302S30_UN4_CN4 - val_val_ref_lpips__MIN","12139520_240929_232302S30_UN4_CN4 - val_val_ref_lpips__MAX","12139519_240929_232250S20_UN4_CN4 - val_val_ref_lpips","12139519_240929_232250S20_UN4_CN4 - val_val_ref_lpips__MIN","12139519_240929_232250S20_UN4_CN4 - val_val_ref_lpips__MAX","12139518_240929_232231S10_UN4_CN4 - val_val_ref_lpips","12139518_240929_232231S10_UN4_CN4 - val_val_ref_lpips__MIN","12139518_240929_232231S10_UN4_CN4 - val_val_ref_lpips__MAX","12139514_240929_232129S30_UN4_CN4 - val_val_ref_lpips","12139514_240929_232129S30_UN4_CN4 - val_val_ref_lpips__MIN","12139514_240929_232129S30_UN4_CN4 - val_val_ref_lpips__MAX","12139512_240929_232056S10_UN4_CN4 - val_val_ref_lpips","12139512_240929_232056S10_UN4_CN4 - val_val_ref_lpips__MIN","12139512_240929_232056S10_UN4_CN4 - val_val_ref_lpips__MAX","12139513_240929_232052S20_UN4_CN4 - val_val_ref_lpips","12139513_240929_232052S20_UN4_CN4 - val_val_ref_lpips__MIN","12139513_240929_232052S20_UN4_CN4 - val_val_ref_lpips__MAX","12139488_240929_231736S10_UN4 - val_val_ref_lpips","12139488_240929_231736S10_UN4 - val_val_ref_lpips__MIN","12139488_240929_231736S10_UN4 - val_val_ref_lpips__MAX","12139495_240929_231734S20_UN4 - val_val_ref_lpips","12139495_240929_231734S20_UN4 - val_val_ref_lpips__MIN","12139495_240929_231734S20_UN4 - val_val_ref_lpips__MAX","12139501_240929_231732S20_UN4 - val_val_ref_lpips","12139501_240929_231732S20_UN4 - val_val_ref_lpips__MIN","12139501_240929_231732S20_UN4 - val_val_ref_lpips__MAX","12139490_240929_231736S30_UN4 - val_val_ref_lpips","12139490_240929_231736S30_UN4 - val_val_ref_lpips__MIN","12139490_240929_231736S30_UN4 - val_val_ref_lpips__MAX","12139502_240929_231732S30_UN4 - val_val_ref_lpips","12139502_240929_231732S30_UN4 - val_val_ref_lpips__MIN","12139502_240929_231732S30_UN4 - val_val_ref_lpips__MAX","12139500_240929_231732S10_UN4 - val_val_ref_lpips","12139500_240929_231732S10_UN4 - val_val_ref_lpips__MIN","12139500_240929_231732S10_UN4 - val_val_ref_lpips__MAX","12139489_240929_231736S20_UN4 - val_val_ref_lpips","12139489_240929_231736S20_UN4 - val_val_ref_lpips__MIN","12139489_240929_231736S20_UN4 - val_val_ref_lpips__MAX","12139496_240929_231736S30_UN4 - val_val_ref_lpips","12139496_240929_231736S30_UN4 - val_val_ref_lpips__MIN","12139496_240929_231736S30_UN4 - val_val_ref_lpips__MAX","12139483_240929_231732S20_UN4 - val_val_ref_lpips","12139483_240929_231732S20_UN4 - val_val_ref_lpips__MIN","12139483_240929_231732S20_UN4 - val_val_ref_lpips__MAX","12139484_240929_231732S30_UN4 - val_val_ref_lpips","12139484_240929_231732S30_UN4 - val_val_ref_lpips__MIN","12139484_240929_231732S30_UN4 - val_val_ref_lpips__MAX","12139494_240929_231730S10_UN4 - val_val_ref_lpips","12139494_240929_231730S10_UN4 - val_val_ref_lpips__MIN","12139494_240929_231730S10_UN4 - val_val_ref_lpips__MAX","12139482_240929_231728S10_UN4 - val_val_ref_lpips","12139482_240929_231728S10_UN4 - val_val_ref_lpips__MIN","12139482_240929_231728S10_UN4 - val_val_ref_lpips__MAX","12139506_240929_231707S10_UN4 - val_val_ref_lpips","12139506_240929_231707S10_UN4 - val_val_ref_lpips__MIN","12139506_240929_231707S10_UN4 - val_val_ref_lpips__MAX","12139508_240929_231705S30_UN4 - val_val_ref_lpips","12139508_240929_231705S30_UN4 - val_val_ref_lpips__MIN","12139508_240929_231705S30_UN4 - val_val_ref_lpips__MAX","12139507_240929_231705S20_UN4 - val_val_ref_lpips","12139507_240929_231705S20_UN4 - val_val_ref_lpips__MIN","12139507_240929_231705S20_UN4 - val_val_ref_lpips__MAX"
"9360","0.6533273458480835","0.6533273458480835","0.6533273458480835","0.6201736330986023","0.6201736330986023","0.6201736330986023","0.5585870146751404","0.5585870146751404","0.5585870146751404","0.7095582485198975","0.7095582485198975","0.7095582485198975","0.6670039296150208","0.6670039296150208","0.6670039296150208","0.5777633786201477","0.5777633786201477","0.5777633786201477","0.7466452121734619","0.7466452121734619","0.7466452121734619","0.6801930665969849","0.6801930665969849","0.6801930665969849","0.6387689113616943","0.6387689113616943","0.6387689113616943","0.6966059803962708","0.6966059803962708","0.6966059803962708","0.6288804411888123","0.6288804411888123","0.6288804411888123","0.5730894207954407","0.5730894207954407","0.5730894207954407","0.5813627243041992","0.5813627243041992","0.5813627243041992","0.4826239347457886","0.4826239347457886","0.4826239347457886","0.5227436423301697","0.5227436423301697","0.5227436423301697","0.5547655820846558","0.5547655820846558","0.5547655820846558","0.649932861328125","0.649932861328125","0.649932861328125","0.6183350682258606","0.6183350682258606","0.6183350682258606","0.6085901856422424","0.6085901856422424","0.6085901856422424","0.6781593561172485","0.6781593561172485","0.6781593561172485","0.5514501929283142","0.5514501929283142","0.5514501929283142","0.566343367099762","0.566343367099762","0.566343367099762","0.6915884017944336","0.6915884017944336","0.6915884017944336","0.5004681944847107","0.5004681944847107","0.5004681944847107","0.5460845828056335","0.5460845828056335","0.5460845828056335","0.6302372217178345","0.6302372217178345","0.6302372217178345","0.48084351420402527","0.48084351420402527","0.48084351420402527","0.5485883355140686","0.5485883355140686","0.5485883355140686","0.6183935403823853","0.6183935403823853","0.6183935403823853","0.5795769691467285","0.5795769691467285","0.5795769691467285"
"9440","0.6285071969032288","0.6285071969032288","0.6285071969032288","0.6307846307754517","0.6307846307754517","0.6307846307754517","0.5584782361984253","0.5584782361984253","0.5584782361984253","0.6928802132606506","0.6928802132606506","0.6928802132606506","0.664077877998352","0.664077877998352","0.664077877998352","0.5808072090148926","0.5808072090148926","0.5808072090148926","0.7310023903846741","0.7310023903846741","0.7310023903846741","0.6925860643386841","0.6925860643386841","0.6925860643386841","0.6397233605384827","0.6397233605384827","0.6397233605384827","0.6830527782440186","0.6830527782440186","0.6830527782440186","0.6382766962051392","0.6382766962051392","0.6382766962051392","0.5692389607429504","0.5692389607429504","0.5692389607429504","0.5913126468658447","0.5913126468658447","0.5913126468658447","0.48435330390930176","0.48435330390930176","0.48435330390930176","0.5274004936218262","0.5274004936218262","0.5274004936218262","0.552811861038208","0.552811861038208","0.552811861038208","0.6672888994216919","0.6672888994216919","0.6672888994216919","0.6190906167030334","0.6190906167030334","0.6190906167030334","0.6096234917640686","0.6096234917640686","0.6096234917640686","0.6631702780723572","0.6631702780723572","0.6631702780723572","0.5559783577919006","0.5559783577919006","0.5559783577919006","0.5691995620727539","0.5691995620727539","0.5691995620727539","0.6774805784225464","0.6774805784225464","0.6774805784225464","0.5009259581565857","0.5009259581565857","0.5009259581565857","0.5490551590919495","0.5490551590919495","0.5490551590919495","0.6341436505317688","0.6341436505317688","0.6341436505317688","0.4847732186317444","0.4847732186317444","0.4847732186317444","0.548058807849884","0.548058807849884","0.548058807849884","0.6134794354438782","0.6134794354438782","0.6134794354438782","0.5852354168891907","0.5852354168891907","0.5852354168891907"
"9520","0.6404879689216614","0.6404879689216614","0.6404879689216614","0.6243231296539307","0.6243231296539307","0.6243231296539307","0.5590612292289734","0.5590612292289734","0.5590612292289734","0.6912136077880859","0.6912136077880859","0.6912136077880859","0.6604875922203064","0.6604875922203064","0.6604875922203064","0.5728541612625122","0.5728541612625122","0.5728541612625122","0.7296999096870422","0.7296999096870422","0.7296999096870422","0.6804442405700684","0.6804442405700684","0.6804442405700684","0.6416908502578735","0.6416908502578735","0.6416908502578735","0.6933674216270447","0.6933674216270447","0.6933674216270447","0.642060399055481","0.642060399055481","0.642060399055481","0.5673024654388428","0.5673024654388428","0.5673024654388428","0.5812551379203796","0.5812551379203796","0.5812551379203796","0.48446881771087646","0.48446881771087646","0.48446881771087646","0.5258359909057617","0.5258359909057617","0.5258359909057617","0.5483606457710266","0.5483606457710266","0.5483606457710266","0.656724750995636","0.656724750995636","0.656724750995636","0.6094030737876892","0.6094030737876892","0.6094030737876892","0.6185381412506104","0.6185381412506104","0.6185381412506104","0.6834224462509155","0.6834224462509155","0.6834224462509155","0.5529999136924744","0.5529999136924744","0.5529999136924744","0.5754639506340027","0.5754639506340027","0.5754639506340027","0.682732343673706","0.682732343673706","0.682732343673706","0.5081400275230408","0.5081400275230408","0.5081400275230408","0.539280116558075","0.539280116558075","0.539280116558075","0.6339442729949951","0.6339442729949951","0.6339442729949951","0.4817142188549042","0.4817142188549042","0.4817142188549042","0.5452843904495239","0.5452843904495239","0.5452843904495239","0.6112574934959412","0.6112574934959412","0.6112574934959412","0.5791658163070679","0.5791658163070679","0.5791658163070679"
"9600","0.645660936832428","0.645660936832428","0.645660936832428","0.6249563694000244","0.6249563694000244","0.6249563694000244","0.5641469955444336","0.5641469955444336","0.5641469955444336","0.6986914873123169","0.6986914873123169","0.6986914873123169","0.676256000995636","0.676256000995636","0.676256000995636","0.5770631432533264","0.5770631432533264","0.5770631432533264","0.7254053950309753","0.7254053950309753","0.7254053950309753","0.6903181672096252","0.6903181672096252","0.6903181672096252","0.6397026777267456","0.6397026777267456","0.6397026777267456","0.6709350347518921","0.6709350347518921","0.6709350347518921","0.6396750211715698","0.6396750211715698","0.6396750211715698","0.5666130781173706","0.5666130781173706","0.5666130781173706","0.5790945291519165","0.5790945291519165","0.5790945291519165","0.4828384220600128","0.4828384220600128","0.4828384220600128","0.5322244167327881","0.5322244167327881","0.5322244167327881","0.55162513256073","0.55162513256073","0.55162513256073","0.6663673520088196","0.6663673520088196","0.6663673520088196","0.6225636601448059","0.6225636601448059","0.6225636601448059","0.6101418733596802","0.6101418733596802","0.6101418733596802","0.6798467636108398","0.6798467636108398","0.6798467636108398","0.553295910358429","0.553295910358429","0.553295910358429","0.5679338574409485","0.5679338574409485","0.5679338574409485","0.6899398565292358","0.6899398565292358","0.6899398565292358","0.5095304846763611","0.5095304846763611","0.5095304846763611","0.5410515666007996","0.5410515666007996","0.5410515666007996","0.6357613205909729","0.6357613205909729","0.6357613205909729","0.48484599590301514","0.48484599590301514","0.48484599590301514","0.5514269471168518","0.5514269471168518","0.5514269471168518","0.6183591485023499","0.6183591485023499","0.6183591485023499","0.5775874853134155","0.5775874853134155","0.5775874853134155"
"9680","0.6418143510818481","0.6418143510818481","0.6418143510818481","0.6337711811065674","0.6337711811065674","0.6337711811065674","0.56178879737854","0.56178879737854","0.56178879737854","0.7138333320617676","0.7138333320617676","0.7138333320617676","0.6592620611190796","0.6592620611190796","0.6592620611190796","0.5811944007873535","0.5811944007873535","0.5811944007873535","0.7259342670440674","0.7259342670440674","0.7259342670440674","0.7009636163711548","0.7009636163711548","0.7009636163711548","0.6417887210845947","0.6417887210845947","0.6417887210845947","0.6905903220176697","0.6905903220176697","0.6905903220176697","0.6357181072235107","0.6357181072235107","0.6357181072235107","0.5686652660369873","0.5686652660369873","0.5686652660369873","0.5742977857589722","0.5742977857589722","0.5742977857589722","0.47908473014831543","0.47908473014831543","0.47908473014831543","0.5255635380744934","0.5255635380744934","0.5255635380744934","0.551040768623352","0.551040768623352","0.551040768623352","0.6696358323097229","0.6696358323097229","0.6696358323097229","0.6168402433395386","0.6168402433395386","0.6168402433395386","0.609427809715271","0.609427809715271","0.609427809715271","0.6757658123970032","0.6757658123970032","0.6757658123970032","0.5553697943687439","0.5553697943687439","0.5553697943687439","0.5697897672653198","0.5697897672653198","0.5697897672653198","0.6812258958816528","0.6812258958816528","0.6812258958816528","0.5050945281982422","0.5050945281982422","0.5050945281982422","0.5399138927459717","0.5399138927459717","0.5399138927459717","0.6321117877960205","0.6321117877960205","0.6321117877960205","0.48190003633499146","0.48190003633499146","0.48190003633499146","0.546086847782135","0.546086847782135","0.546086847782135","0.6177529096603394","0.6177529096603394","0.6177529096603394","0.5879108905792236","0.5879108905792236","0.5879108905792236"
"9760","0.6480146646499634","0.6480146646499634","0.6480146646499634","0.627713680267334","0.627713680267334","0.627713680267334","0.5603178143501282","0.5603178143501282","0.5603178143501282","0.7092400789260864","0.7092400789260864","0.7092400789260864","0.6601948142051697","0.6601948142051697","0.6601948142051697","0.5739944577217102","0.5739944577217102","0.5739944577217102","0.7392041683197021","0.7392041683197021","0.7392041683197021","0.6857532262802124","0.6857532262802124","0.6857532262802124","0.6391634345054626","0.6391634345054626","0.6391634345054626","0.6859138011932373","0.6859138011932373","0.6859138011932373","0.6422988176345825","0.6422988176345825","0.6422988176345825","0.5639696717262268","0.5639696717262268","0.5639696717262268","0.576721727848053","0.576721727848053","0.576721727848053","0.4817371964454651","0.4817371964454651","0.4817371964454651","0.5295971632003784","0.5295971632003784","0.5295971632003784","0.549625039100647","0.549625039100647","0.549625039100647","0.6606065034866333","0.6606065034866333","0.6606065034866333","0.6141319870948792","0.6141319870948792","0.6141319870948792","0.6124138832092285","0.6124138832092285","0.6124138832092285","0.6838214993476868","0.6838214993476868","0.6838214993476868","0.5520946979522705","0.5520946979522705","0.5520946979522705","0.5727195739746094","0.5727195739746094","0.5727195739746094","0.6827543377876282","0.6827543377876282","0.6827543377876282","0.5047457218170166","0.5047457218170166","0.5047457218170166","0.5339512228965759","0.5339512228965759","0.5339512228965759","0.6361728310585022","0.6361728310585022","0.6361728310585022","0.4835842251777649","0.4835842251777649","0.4835842251777649","0.5502409338951111","0.5502409338951111","0.5502409338951111","0.6204594969749451","0.6204594969749451","0.6204594969749451","0.577942430973053","0.577942430973053","0.577942430973053"
"9840","0.6387972235679626","0.6387972235679626","0.6387972235679626","0.6261947751045227","0.6261947751045227","0.6261947751045227","0.5649307370185852","0.5649307370185852","0.5649307370185852","0.6941696405410767","0.6941696405410767","0.6941696405410767","0.6713281869888306","0.6713281869888306","0.6713281869888306","0.5708659887313843","0.5708659887313843","0.5708659887313843","0.7337086200714111","0.7337086200714111","0.7337086200714111","0.6946617364883423","0.6946617364883423","0.6946617364883423","0.6422387957572937","0.6422387957572937","0.6422387957572937","0.6827242374420166","0.6827242374420166","0.6827242374420166","0.6378979086875916","0.6378979086875916","0.6378979086875916","0.5648148059844971","0.5648148059844971","0.5648148059844971","0.5767293572425842","0.5767293572425842","0.5767293572425842","0.48719748854637146","0.48719748854637146","0.48719748854637146","0.5257664918899536","0.5257664918899536","0.5257664918899536","0.5478755831718445","0.5478755831718445","0.5478755831718445","0.663424551486969","0.663424551486969","0.663424551486969","0.6241897344589233","0.6241897344589233","0.6241897344589233","0.6027206778526306","0.6027206778526306","0.6027206778526306","0.6711311340332031","0.6711311340332031","0.6711311340332031","0.5482392907142639","0.5482392907142639","0.5482392907142639","0.5723291039466858","0.5723291039466858","0.5723291039466858","0.6854819059371948","0.6854819059371948","0.6854819059371948","0.5023907423019409","0.5023907423019409","0.5023907423019409","0.5334190726280212","0.5334190726280212","0.5334190726280212","0.6311588287353516","0.6311588287353516","0.6311588287353516","0.4805947542190552","0.4805947542190552","0.4805947542190552","0.5502161383628845","0.5502161383628845","0.5502161383628845","0.6121163368225098","0.6121163368225098","0.6121163368225098","0.5829212665557861","0.5829212665557861","0.5829212665557861"
"9920","0.6434054970741272","0.6434054970741272","0.6434054970741272","0.6303461790084839","0.6303461790084839","0.6303461790084839","0.5629234910011292","0.5629234910011292","0.5629234910011292","0.7055293321609497","0.7055293321609497","0.7055293321609497","0.6623095273971558","0.6623095273971558","0.6623095273971558","0.5745928287506104","0.5745928287506104","0.5745928287506104","0.7206704616546631","0.7206704616546631","0.7206704616546631","0.6869761943817139","0.6869761943817139","0.6869761943817139","0.6400896310806274","0.6400896310806274","0.6400896310806274","0.6917004585266113","0.6917004585266113","0.6917004585266113","0.628777027130127","0.628777027130127","0.628777027130127","0.5675083994865417","0.5675083994865417","0.5675083994865417","0.5793519020080566","0.5793519020080566","0.5793519020080566","0.4801303744316101","0.4801303744316101","0.4801303744316101","0.5289592742919922","0.5289592742919922","0.5289592742919922","0.5539447069168091","0.5539447069168091","0.5539447069168091","0.6621321439743042","0.6621321439743042","0.6621321439743042","0.6230095624923706","0.6230095624923706","0.6230095624923706","0.6083800196647644","0.6083800196647644","0.6083800196647644","0.674167811870575","0.674167811870575","0.674167811870575","0.5538554787635803","0.5538554787635803","0.5538554787635803","0.5719332695007324","0.5719332695007324","0.5719332695007324","0.6594185829162598","0.6594185829162598","0.6594185829162598","0.5066331624984741","0.5066331624984741","0.5066331624984741","0.5392755270004272","0.5392755270004272","0.5392755270004272","0.636803150177002","0.636803150177002","0.636803150177002","0.47757670283317566","0.47757670283317566","0.47757670283317566","0.5488075017929077","0.5488075017929077","0.5488075017929077","0.6105339527130127","0.6105339527130127","0.6105339527130127","0.5932762622833252","0.5932762622833252","0.5932762622833252"
"10000","0.6386278867721558","0.6386278867721558","0.6386278867721558","0.6239311695098877","0.6239311695098877","0.6239311695098877","0.5606809854507446","0.5606809854507446","0.5606809854507446","0.6995764374732971","0.6995764374732971","0.6995764374732971","0.6668955683708191","0.6668955683708191","0.6668955683708191","0.5755126476287842","0.5755126476287842","0.5755126476287842","0.7409615516662598","0.7409615516662598","0.7409615516662598","0.6863483190536499","0.6863483190536499","0.6863483190536499","0.6434752941131592","0.6434752941131592","0.6434752941131592","0.6998255848884583","0.6998255848884583","0.6998255848884583","0.63027024269104","0.63027024269104","0.63027024269104","0.5690584778785706","0.5690584778785706","0.5690584778785706","0.5779203176498413","0.5779203176498413","0.5779203176498413","0.48690176010131836","0.48690176010131836","0.48690176010131836","0.5253358483314514","0.5253358483314514","0.5253358483314514","0.5510473251342773","0.5510473251342773","0.5510473251342773","0.6560362577438354","0.6560362577438354","0.6560362577438354","0.6177024841308594","0.6177024841308594","0.6177024841308594","0.6149884462356567","0.6149884462356567","0.6149884462356567","0.675774097442627","0.675774097442627","0.675774097442627","0.5512481927871704","0.5512481927871704","0.5512481927871704","0.5696401596069336","0.5696401596069336","0.5696401596069336","0.6902226209640503","0.6902226209640503","0.6902226209640503","0.5070613026618958","0.5070613026618958","0.5070613026618958","0.5496190786361694","0.5496190786361694","0.5496190786361694","0.6374662518501282","0.6374662518501282","0.6374662518501282","0.48381704092025757","0.48381704092025757","0.48381704092025757","0.5512970089912415","0.5512970089912415","0.5512970089912415","0.6230920553207397","0.6230920553207397","0.6230920553207397","0.5875028371810913","0.5875028371810913","0.5875028371810913"
"10080","0.6418839693069458","0.6418839693069458","0.6418839693069458","0.6340286731719971","0.6340286731719971","0.6340286731719971","0.5592491030693054","0.5592491030693054","0.5592491030693054","0.7097868919372559","0.7097868919372559","0.7097868919372559","0.6704776883125305","0.6704776883125305","0.6704776883125305","0.5739733576774597","0.5739733576774597","0.5739733576774597","0.7304178476333618","0.7304178476333618","0.7304178476333618","0.6892536878585815","0.6892536878585815","0.6892536878585815","0.643329381942749","0.643329381942749","0.643329381942749","0.6914694309234619","0.6914694309234619","0.6914694309234619","0.6309830546379089","0.6309830546379089","0.6309830546379089","0.571971595287323","0.571971595287323","0.571971595287323","0.5739637017250061","0.5739637017250061","0.5739637017250061","0.4867222011089325","0.4867222011089325","0.4867222011089325","0.5342671871185303","0.5342671871185303","0.5342671871185303","0.5517608523368835","0.5517608523368835","0.5517608523368835","0.662731945514679","0.662731945514679","0.662731945514679","0.6210688948631287","0.6210688948631287","0.6210688948631287","0.6030746698379517","0.6030746698379517","0.6030746698379517","0.6819288730621338","0.6819288730621338","0.6819288730621338","0.5516971349716187","0.5516971349716187","0.5516971349716187","0.5768731832504272","0.5768731832504272","0.5768731832504272","0.6765598058700562","0.6765598058700562","0.6765598058700562","0.5182890295982361","0.5182890295982361","0.5182890295982361","0.5358940958976746","0.5358940958976746","0.5358940958976746","0.6325847506523132","0.6325847506523132","0.6325847506523132","0.4870064854621887","0.4870064854621887","0.4870064854621887","0.550275444984436","0.550275444984436","0.550275444984436","0.6190863251686096","0.6190863251686096","0.6190863251686096","0.5859883427619934","0.5859883427619934","0.5859883427619934"
"10160","0.6443603038787842","0.6443603038787842","0.6443603038787842","0.6280055642127991","0.6280055642127991","0.6280055642127991","0.5647392868995667","0.5647392868995667","0.5647392868995667","0.7004886865615845","0.7004886865615845","0.7004886865615845","0.6571794748306274","0.6571794748306274","0.6571794748306274","0.5754615068435669","0.5754615068435669","0.5754615068435669","0.7305814027786255","0.7305814027786255","0.7305814027786255","0.6943626999855042","0.6943626999855042","0.6943626999855042","0.6414317488670349","0.6414317488670349","0.6414317488670349","0.6972475051879883","0.6972475051879883","0.6972475051879883","0.6389458775520325","0.6389458775520325","0.6389458775520325","0.5748095512390137","0.5748095512390137","0.5748095512390137","0.5766794681549072","0.5766794681549072","0.5766794681549072","0.48507770895957947","0.48507770895957947","0.48507770895957947","0.5265669226646423","0.5265669226646423","0.5265669226646423","0.55345618724823","0.55345618724823","0.55345618724823","0.6664137840270996","0.6664137840270996","0.6664137840270996","0.6285601854324341","0.6285601854324341","0.6285601854324341","0.6174594759941101","0.6174594759941101","0.6174594759941101","0.6737307906150818","0.6737307906150818","0.6737307906150818","0.5516287088394165","0.5516287088394165","0.5516287088394165","0.5771194696426392","0.5771194696426392","0.5771194696426392","0.6768830418586731","0.6768830418586731","0.6768830418586731","0.5132759809494019","0.5132759809494019","0.5132759809494019","0.5383027791976929","0.5383027791976929","0.5383027791976929","0.634660005569458","0.634660005569458","0.634660005569458","0.4836356043815613","0.4836356043815613","0.4836356043815613","0.553539514541626","0.553539514541626","0.553539514541626","0.6129412055015564","0.6129412055015564","0.6129412055015564","0.5817594528198242","0.5817594528198242","0.5817594528198242"
"10240","0.6414876580238342","0.6414876580238342","0.6414876580238342","0.6317760348320007","0.6317760348320007","0.6317760348320007","0.5588449239730835","0.5588449239730835","0.5588449239730835","0.7187207341194153","0.7187207341194153","0.7187207341194153","0.6603223085403442","0.6603223085403442","0.6603223085403442","0.5727811455726624","0.5727811455726624","0.5727811455726624","0.7462043166160583","0.7462043166160583","0.7462043166160583","0.692040205001831","0.692040205001831","0.692040205001831","0.6371570825576782","0.6371570825576782","0.6371570825576782","0.6972593069076538","0.6972593069076538","0.6972593069076538","0.6408020853996277","0.6408020853996277","0.6408020853996277","0.5694534182548523","0.5694534182548523","0.5694534182548523","0.5845555067062378","0.5845555067062378","0.5845555067062378","0.4847474992275238","0.4847474992275238","0.4847474992275238","0.5383316278457642","0.5383316278457642","0.5383316278457642","0.5518912076950073","0.5518912076950073","0.5518912076950073","0.6624143123626709","0.6624143123626709","0.6624143123626709","0.6254249215126038","0.6254249215126038","0.6254249215126038","0.6131091117858887","0.6131091117858887","0.6131091117858887","0.6808465123176575","0.6808465123176575","0.6808465123176575","0.5499486327171326","0.5499486327171326","0.5499486327171326","0.5787646770477295","0.5787646770477295","0.5787646770477295","0.6896573305130005","0.6896573305130005","0.6896573305130005","0.5141663551330566","0.5141663551330566","0.5141663551330566","0.5494399666786194","0.5494399666786194","0.5494399666786194","0.6295897960662842","0.6295897960662842","0.6295897960662842","0.48265230655670166","0.48265230655670166","0.48265230655670166","0.5492565035820007","0.5492565035820007","0.5492565035820007","0.6148849725723267","0.6148849725723267","0.6148849725723267","0.5912620425224304","0.5912620425224304","0.5912620425224304"
"10320","0.6564165353775024","0.6564165353775024","0.6564165353775024","0.6293808817863464","0.6293808817863464","0.6293808817863464","0.556159496307373","0.556159496307373","0.556159496307373","0.7145469188690186","0.7145469188690186","0.7145469188690186","0.6543974280357361","0.6543974280357361","0.6543974280357361","0.5799633860588074","0.5799633860588074","0.5799633860588074","0.7424588799476624","0.7424588799476624","0.7424588799476624","0.6869254112243652","0.6869254112243652","0.6869254112243652","0.6374326944351196","0.6374326944351196","0.6374326944351196","0.6999526023864746","0.6999526023864746","0.6999526023864746","0.6469072103500366","0.6469072103500366","0.6469072103500366","0.5686730146408081","0.5686730146408081","0.5686730146408081","0.5903277397155762","0.5903277397155762","0.5903277397155762","0.48569342494010925","0.48569342494010925","0.48569342494010925","0.5333259105682373","0.5333259105682373","0.5333259105682373","0.5518418550491333","0.5518418550491333","0.5518418550491333","0.6596367359161377","0.6596367359161377","0.6596367359161377","0.6178083419799805","0.6178083419799805","0.6178083419799805","0.6035254001617432","0.6035254001617432","0.6035254001617432","0.6910890936851501","0.6910890936851501","0.6910890936851501","0.5516759753227234","0.5516759753227234","0.5516759753227234","0.5778806805610657","0.5778806805610657","0.5778806805610657","0.7025895118713379","0.7025895118713379","0.7025895118713379","0.512047529220581","0.512047529220581","0.512047529220581","0.5525482892990112","0.5525482892990112","0.5525482892990112","0.6265506744384766","0.6265506744384766","0.6265506744384766","0.47943419218063354","0.47943419218063354","0.47943419218063354","0.5492523908615112","0.5492523908615112","0.5492523908615112","0.6251602172851562","0.6251602172851562","0.6251602172851562","0.585358738899231","0.585358738899231","0.585358738899231"
