"Step","12139546_240930_003147S30_UN4_CN4 - val_psnr","12139546_240930_003147S30_UN4_CN4 - val_psnr__MIN","12139546_240930_003147S30_UN4_CN4 - val_psnr__MAX","12139541_240930_002145S20_UN4_CN4 - val_psnr","12139541_240930_002145S20_UN4_CN4 - val_psnr__MIN","12139541_240930_002145S20_UN4_CN4 - val_psnr__MAX","12139540_240930_001906S10_UN4_CN4 - val_psnr","12139540_240930_001906S10_UN4_CN4 - val_psnr__MIN","12139540_240930_001906S10_UN4_CN4 - val_psnr__MAX","12139536_240930_001525S30_UN4_CN4 - val_psnr","12139536_240930_001525S30_UN4_CN4 - val_psnr__MIN","12139536_240930_001525S30_UN4_CN4 - val_psnr__MAX","12139535_240930_000850S20_UN4_CN4 - val_psnr","12139535_240930_000850S20_UN4_CN4 - val_psnr__MIN","12139535_240930_000850S20_UN4_CN4 - val_psnr__MAX","12139532_240930_000449S10_UN4_CN4 - val_psnr","12139532_240930_000449S10_UN4_CN4 - val_psnr__MIN","12139532_240930_000449S10_UN4_CN4 - val_psnr__MAX","12139528_240929_235208S30_UN4_CN4 - val_psnr","12139528_240929_235208S30_UN4_CN4 - val_psnr__MIN","12139528_240929_235208S30_UN4_CN4 - val_psnr__MAX","12139525_240929_232947S20_UN4_CN4 - val_psnr","12139525_240929_232947S20_UN4_CN4 - val_psnr__MIN","12139525_240929_232947S20_UN4_CN4 - val_psnr__MAX","12139524_240929_232850S10_UN4_CN4 - val_psnr","12139524_240929_232850S10_UN4_CN4 - val_psnr__MIN","12139524_240929_232850S10_UN4_CN4 - val_psnr__MAX","12139520_240929_232302S30_UN4_CN4 - val_psnr","12139520_240929_232302S30_UN4_CN4 - val_psnr__MIN","12139520_240929_232302S30_UN4_CN4 - val_psnr__MAX","12139519_240929_232250S20_UN4_CN4 - val_psnr","12139519_240929_232250S20_UN4_CN4 - val_psnr__MIN","12139519_240929_232250S20_UN4_CN4 - val_psnr__MAX","12139518_240929_232231S10_UN4_CN4 - val_psnr","12139518_240929_232231S10_UN4_CN4 - val_psnr__MIN","12139518_240929_232231S10_UN4_CN4 - val_psnr__MAX","12139514_240929_232129S30_UN4_CN4 - val_psnr","12139514_240929_232129S30_UN4_CN4 - val_psnr__MIN","12139514_240929_232129S30_UN4_CN4 - val_psnr__MAX","12139512_240929_232056S10_UN4_CN4 - val_psnr","12139512_240929_232056S10_UN4_CN4 - val_psnr__MIN","12139512_240929_232056S10_UN4_CN4 - val_psnr__MAX","12139513_240929_232052S20_UN4_CN4 - val_psnr","12139513_240929_232052S20_UN4_CN4 - val_psnr__MIN","12139513_240929_232052S20_UN4_CN4 - val_psnr__MAX","12139488_240929_231736S10_UN4 - val_psnr","12139488_240929_231736S10_UN4 - val_psnr__MIN","12139488_240929_231736S10_UN4 - val_psnr__MAX","12139495_240929_231734S20_UN4 - val_psnr","12139495_240929_231734S20_UN4 - val_psnr__MIN","12139495_240929_231734S20_UN4 - val_psnr__MAX","12139501_240929_231732S20_UN4 - val_psnr","12139501_240929_231732S20_UN4 - val_psnr__MIN","12139501_240929_231732S20_UN4 - val_psnr__MAX","12139490_240929_231736S30_UN4 - val_psnr","12139490_240929_231736S30_UN4 - val_psnr__MIN","12139490_240929_231736S30_UN4 - val_psnr__MAX","12139502_240929_231732S30_UN4 - val_psnr","12139502_240929_231732S30_UN4 - val_psnr__MIN","12139502_240929_231732S30_UN4 - val_psnr__MAX","12139500_240929_231732S10_UN4 - val_psnr","12139500_240929_231732S10_UN4 - val_psnr__MIN","12139500_240929_231732S10_UN4 - val_psnr__MAX","12139489_240929_231736S20_UN4 - val_psnr","12139489_240929_231736S20_UN4 - val_psnr__MIN","12139489_240929_231736S20_UN4 - val_psnr__MAX","12139496_240929_231736S30_UN4 - val_psnr","12139496_240929_231736S30_UN4 - val_psnr__MIN","12139496_240929_231736S30_UN4 - val_psnr__MAX","12139483_240929_231732S20_UN4 - val_psnr","12139483_240929_231732S20_UN4 - val_psnr__MIN","12139483_240929_231732S20_UN4 - val_psnr__MAX","12139484_240929_231732S30_UN4 - val_psnr","12139484_240929_231732S30_UN4 - val_psnr__MIN","12139484_240929_231732S30_UN4 - val_psnr__MAX","12139494_240929_231730S10_UN4 - val_psnr","12139494_240929_231730S10_UN4 - val_psnr__MIN","12139494_240929_231730S10_UN4 - val_psnr__MAX","12139482_240929_231728S10_UN4 - val_psnr","12139482_240929_231728S10_UN4 - val_psnr__MIN","12139482_240929_231728S10_UN4 - val_psnr__MAX","12139506_240929_231707S10_UN4 - val_psnr","12139506_240929_231707S10_UN4 - val_psnr__MIN","12139506_240929_231707S10_UN4 - val_psnr__MAX","12139508_240929_231705S30_UN4 - val_psnr","12139508_240929_231705S30_UN4 - val_psnr__MIN","12139508_240929_231705S30_UN4 - val_psnr__MAX","12139507_240929_231705S20_UN4 - val_psnr","12139507_240929_231705S20_UN4 - val_psnr__MIN","12139507_240929_231705S20_UN4 - val_psnr__MAX"
"9200","23.545166015625","23.545166015625","23.545166015625","24.249740600585938","24.249740600585938","24.249740600585938","24.845718383789062","24.845718383789062","24.845718383789062","24.655941009521484","24.655941009521484","24.655941009521484","25.12881851196289","25.12881851196289","25.12881851196289","25.795928955078125","25.795928955078125","25.795928955078125","25.980438232421875","25.980438232421875","25.980438232421875","26.598072052001953","26.598072052001953","26.598072052001953","27.434772491455078","27.434772491455078","27.434772491455078","23.12193489074707","23.12193489074707","23.12193489074707","23.77589988708496","23.77589988708496","23.77589988708496","24.517513275146484","24.517513275146484","24.517513275146484","23.59566879272461","23.59566879272461","23.59566879272461","24.847829818725586","24.847829818725586","24.847829818725586","24.178804397583008","24.178804397583008","24.178804397583008","23.812307357788086","23.812307357788086","23.812307357788086","25.45628547668457","25.45628547668457","25.45628547668457","24.295591354370117","24.295591354370117","24.295591354370117","22.06756591796875","22.06756591796875","22.06756591796875","23.75607681274414","23.75607681274414","23.75607681274414","25.2025203704834","25.2025203704834","25.2025203704834","22.76485252380371","22.76485252380371","22.76485252380371","24.7335262298584","24.7335262298584","24.7335262298584","23.46695899963379","23.46695899963379","23.46695899963379","22.85717010498047","22.85717010498047","22.85717010498047","26.638784408569336","26.638784408569336","26.638784408569336","24.321163177490234","24.321163177490234","24.321163177490234","24.28475570678711","24.28475570678711","24.28475570678711","22.715412139892578","22.715412139892578","22.715412139892578","23.37619972229004","23.37619972229004","23.37619972229004"
"9280","23.592056274414062","23.592056274414062","23.592056274414062","24.122968673706055","24.122968673706055","24.122968673706055","24.88787078857422","24.88787078857422","24.88787078857422","24.651588439941406","24.651588439941406","24.651588439941406","25.10898208618164","25.10898208618164","25.10898208618164","25.796457290649414","25.796457290649414","25.796457290649414","25.924419403076172","25.924419403076172","25.924419403076172","26.642263412475586","26.642263412475586","26.642263412475586","27.3712158203125","27.3712158203125","27.3712158203125","23.197952270507812","23.197952270507812","23.197952270507812","23.67885971069336","23.67885971069336","23.67885971069336","24.478321075439453","24.478321075439453","24.478321075439453","23.674678802490234","23.674678802490234","23.674678802490234","24.858339309692383","24.858339309692383","24.858339309692383","24.149211883544922","24.149211883544922","24.149211883544922","23.780046463012695","23.780046463012695","23.780046463012695","25.558086395263672","25.558086395263672","25.558086395263672","24.330936431884766","24.330936431884766","24.330936431884766","22.090051651000977","22.090051651000977","22.090051651000977","23.80607795715332","23.80607795715332","23.80607795715332","25.194978713989258","25.194978713989258","25.194978713989258","22.745216369628906","22.745216369628906","22.745216369628906","24.67524528503418","24.67524528503418","24.67524528503418","23.43248748779297","23.43248748779297","23.43248748779297","22.908977508544922","22.908977508544922","22.908977508544922","26.609119415283203","26.609119415283203","26.609119415283203","24.305452346801758","24.305452346801758","24.305452346801758","24.273874282836914","24.273874282836914","24.273874282836914","22.75625991821289","22.75625991821289","22.75625991821289","23.38674545288086","23.38674545288086","23.38674545288086"
"9360","23.712345123291016","23.712345123291016","23.712345123291016","24.178424835205078","24.178424835205078","24.178424835205078","24.870956420898438","24.870956420898438","24.870956420898438","24.618982315063477","24.618982315063477","24.618982315063477","25.130855560302734","25.130855560302734","25.130855560302734","25.746109008789062","25.746109008789062","25.746109008789062","25.924673080444336","25.924673080444336","25.924673080444336","26.583383560180664","26.583383560180664","26.583383560180664","27.443923950195312","27.443923950195312","27.443923950195312","23.16716766357422","23.16716766357422","23.16716766357422","23.75767707824707","23.75767707824707","23.75767707824707","24.48288345336914","24.48288345336914","24.48288345336914","23.68845558166504","23.68845558166504","23.68845558166504","24.841941833496094","24.841941833496094","24.841941833496094","24.209365844726562","24.209365844726562","24.209365844726562","23.794769287109375","23.794769287109375","23.794769287109375","25.518829345703125","25.518829345703125","25.518829345703125","24.33031463623047","24.33031463623047","24.33031463623047","22.09048080444336","22.09048080444336","22.09048080444336","23.7692813873291","23.7692813873291","23.7692813873291","25.179147720336914","25.179147720336914","25.179147720336914","22.736270904541016","22.736270904541016","22.736270904541016","24.663423538208008","24.663423538208008","24.663423538208008","23.493276596069336","23.493276596069336","23.493276596069336","22.87481689453125","22.87481689453125","22.87481689453125","26.641292572021484","26.641292572021484","26.641292572021484","24.313268661499023","24.313268661499023","24.313268661499023","24.242000579833984","24.242000579833984","24.242000579833984","22.776018142700195","22.776018142700195","22.776018142700195","23.38266944885254","23.38266944885254","23.38266944885254"
"9440","23.62294578552246","23.62294578552246","23.62294578552246","24.228206634521484","24.228206634521484","24.228206634521484","24.867435455322266","24.867435455322266","24.867435455322266","24.656368255615234","24.656368255615234","24.656368255615234","25.191131591796875","25.191131591796875","25.191131591796875","25.775924682617188","25.775924682617188","25.775924682617188","25.882369995117188","25.882369995117188","25.882369995117188","26.64620590209961","26.64620590209961","26.64620590209961","27.452993392944336","27.452993392944336","27.452993392944336","23.213611602783203","23.213611602783203","23.213611602783203","23.77743911743164","23.77743911743164","23.77743911743164","24.47519302368164","24.47519302368164","24.47519302368164","23.582191467285156","23.582191467285156","23.582191467285156","24.85574722290039","24.85574722290039","24.85574722290039","24.22801399230957","24.22801399230957","24.22801399230957","23.81313705444336","23.81313705444336","23.81313705444336","25.591997146606445","25.591997146606445","25.591997146606445","24.35306167602539","24.35306167602539","24.35306167602539","22.15395164489746","22.15395164489746","22.15395164489746","23.85223388671875","23.85223388671875","23.85223388671875","25.178569793701172","25.178569793701172","25.178569793701172","22.786075592041016","22.786075592041016","22.786075592041016","24.701370239257812","24.701370239257812","24.701370239257812","23.45507049560547","23.45507049560547","23.45507049560547","22.856021881103516","22.856021881103516","22.856021881103516","26.637807846069336","26.637807846069336","26.637807846069336","24.307144165039062","24.307144165039062","24.307144165039062","24.209552764892578","24.209552764892578","24.209552764892578","22.755163192749023","22.755163192749023","22.755163192749023","23.425029754638672","23.425029754638672","23.425029754638672"
"9520","23.725303649902344","23.725303649902344","23.725303649902344","24.203401565551758","24.203401565551758","24.203401565551758","24.863204956054688","24.863204956054688","24.863204956054688","24.628942489624023","24.628942489624023","24.628942489624023","25.18067741394043","25.18067741394043","25.18067741394043","25.75216293334961","25.75216293334961","25.75216293334961","26.012134552001953","26.012134552001953","26.012134552001953","26.601497650146484","26.601497650146484","26.601497650146484","27.37179946899414","27.37179946899414","27.37179946899414","23.240154266357422","23.240154266357422","23.240154266357422","23.791452407836914","23.791452407836914","23.791452407836914","24.501304626464844","24.501304626464844","24.501304626464844","23.71486473083496","23.71486473083496","23.71486473083496","24.837202072143555","24.837202072143555","24.837202072143555","24.193330764770508","24.193330764770508","24.193330764770508","23.811054229736328","23.811054229736328","23.811054229736328","25.529308319091797","25.529308319091797","25.529308319091797","24.324199676513672","24.324199676513672","24.324199676513672","22.08686637878418","22.08686637878418","22.08686637878418","23.794944763183594","23.794944763183594","23.794944763183594","25.18239974975586","25.18239974975586","25.18239974975586","22.792423248291016","22.792423248291016","22.792423248291016","24.80183982849121","24.80183982849121","24.80183982849121","23.40305519104004","23.40305519104004","23.40305519104004","22.84674835205078","22.84674835205078","22.84674835205078","26.61358070373535","26.61358070373535","26.61358070373535","24.302845001220703","24.302845001220703","24.302845001220703","24.247352600097656","24.247352600097656","24.247352600097656","22.755237579345703","22.755237579345703","22.755237579345703","23.367218017578125","23.367218017578125","23.367218017578125"
"9600","23.660816192626953","23.660816192626953","23.660816192626953","24.22779083251953","24.22779083251953","24.22779083251953","24.836833953857422","24.836833953857422","24.836833953857422","24.656465530395508","24.656465530395508","24.656465530395508","25.212644577026367","25.212644577026367","25.212644577026367","25.789880752563477","25.789880752563477","25.789880752563477","25.961374282836914","25.961374282836914","25.961374282836914","26.59389877319336","26.59389877319336","26.59389877319336","27.43279457092285","27.43279457092285","27.43279457092285","23.13370132446289","23.13370132446289","23.13370132446289","23.745595932006836","23.745595932006836","23.745595932006836","24.503555297851562","24.503555297851562","24.503555297851562","23.69264793395996","23.69264793395996","23.69264793395996","24.854692459106445","24.854692459106445","24.854692459106445","24.243175506591797","24.243175506591797","24.243175506591797","23.806011199951172","23.806011199951172","23.806011199951172","25.476543426513672","25.476543426513672","25.476543426513672","24.378952026367188","24.378952026367188","24.378952026367188","22.048521041870117","22.048521041870117","22.048521041870117","23.802135467529297","23.802135467529297","23.802135467529297","25.190387725830078","25.190387725830078","25.190387725830078","22.728363037109375","22.728363037109375","22.728363037109375","24.741514205932617","24.741514205932617","24.741514205932617","23.471214294433594","23.471214294433594","23.471214294433594","22.87696647644043","22.87696647644043","22.87696647644043","26.619983673095703","26.619983673095703","26.619983673095703","24.344018936157227","24.344018936157227","24.344018936157227","24.234928131103516","24.234928131103516","24.234928131103516","22.776222229003906","22.776222229003906","22.776222229003906","23.402589797973633","23.402589797973633","23.402589797973633"
"9680","23.67561912536621","23.67561912536621","23.67561912536621","24.251609802246094","24.251609802246094","24.251609802246094","24.86820411682129","24.86820411682129","24.86820411682129","24.560476303100586","24.560476303100586","24.560476303100586","25.135711669921875","25.135711669921875","25.135711669921875","25.801071166992188","25.801071166992188","25.801071166992188","25.858388900756836","25.858388900756836","25.858388900756836","26.62434959411621","26.62434959411621","26.62434959411621","27.43662452697754","27.43662452697754","27.43662452697754","23.21469497680664","23.21469497680664","23.21469497680664","23.752634048461914","23.752634048461914","23.752634048461914","24.507740020751953","24.507740020751953","24.507740020751953","23.614791870117188","23.614791870117188","23.614791870117188","24.86178207397461","24.86178207397461","24.86178207397461","24.206256866455078","24.206256866455078","24.206256866455078","23.77293586730957","23.77293586730957","23.77293586730957","25.554000854492188","25.554000854492188","25.554000854492188","24.378894805908203","24.378894805908203","24.378894805908203","22.12457275390625","22.12457275390625","22.12457275390625","23.827472686767578","23.827472686767578","23.827472686767578","25.213016510009766","25.213016510009766","25.213016510009766","22.7480525970459","22.7480525970459","22.7480525970459","24.702037811279297","24.702037811279297","24.702037811279297","23.48856544494629","23.48856544494629","23.48856544494629","22.892179489135742","22.892179489135742","22.892179489135742","26.675762176513672","26.675762176513672","26.675762176513672","24.326534271240234","24.326534271240234","24.326534271240234","24.248275756835938","24.248275756835938","24.248275756835938","22.857528686523438","22.857528686523438","22.857528686523438","23.36577796936035","23.36577796936035","23.36577796936035"
"9760","23.650842666625977","23.650842666625977","23.650842666625977","24.176536560058594","24.176536560058594","24.176536560058594","24.875553131103516","24.875553131103516","24.875553131103516","24.63909149169922","24.63909149169922","24.63909149169922","25.090810775756836","25.090810775756836","25.090810775756836","25.755001068115234","25.755001068115234","25.755001068115234","25.934734344482422","25.934734344482422","25.934734344482422","26.614999771118164","26.614999771118164","26.614999771118164","27.391498565673828","27.391498565673828","27.391498565673828","23.20958709716797","23.20958709716797","23.20958709716797","23.814964294433594","23.814964294433594","23.814964294433594","24.479595184326172","24.479595184326172","24.479595184326172","23.73929214477539","23.73929214477539","23.73929214477539","24.788087844848633","24.788087844848633","24.788087844848633","24.196857452392578","24.196857452392578","24.196857452392578","23.80302619934082","23.80302619934082","23.80302619934082","25.56546974182129","25.56546974182129","25.56546974182129","24.302112579345703","24.302112579345703","24.302112579345703","22.10995864868164","22.10995864868164","22.10995864868164","23.82068634033203","23.82068634033203","23.82068634033203","25.168052673339844","25.168052673339844","25.168052673339844","22.74153709411621","22.74153709411621","22.74153709411621","24.70941162109375","24.70941162109375","24.70941162109375","23.443737030029297","23.443737030029297","23.443737030029297","22.96169662475586","22.96169662475586","22.96169662475586","26.614471435546875","26.614471435546875","26.614471435546875","24.284072875976562","24.284072875976562","24.284072875976562","24.24776840209961","24.24776840209961","24.24776840209961","22.806575775146484","22.806575775146484","22.806575775146484","23.361801147460938","23.361801147460938","23.361801147460938"
"9840","23.671916961669922","23.671916961669922","23.671916961669922","24.182598114013672","24.182598114013672","24.182598114013672","24.914554595947266","24.914554595947266","24.914554595947266","24.688426971435547","24.688426971435547","24.688426971435547","25.28017807006836","25.28017807006836","25.28017807006836","25.82601547241211","25.82601547241211","25.82601547241211","25.927898406982422","25.927898406982422","25.927898406982422","26.564563751220703","26.564563751220703","26.564563751220703","27.46487808227539","27.46487808227539","27.46487808227539","23.17782974243164","23.17782974243164","23.17782974243164","23.770692825317383","23.770692825317383","23.770692825317383","24.491634368896484","24.491634368896484","24.491634368896484","23.735755920410156","23.735755920410156","23.735755920410156","24.874053955078125","24.874053955078125","24.874053955078125","24.234912872314453","24.234912872314453","24.234912872314453","23.809823989868164","23.809823989868164","23.809823989868164","25.561203002929688","25.561203002929688","25.561203002929688","24.390247344970703","24.390247344970703","24.390247344970703","22.092201232910156","22.092201232910156","22.092201232910156","23.79265022277832","23.79265022277832","23.79265022277832","25.217973709106445","25.217973709106445","25.217973709106445","22.8193416595459","22.8193416595459","22.8193416595459","24.654312133789062","24.654312133789062","24.654312133789062","23.5079402923584","23.5079402923584","23.5079402923584","22.888961791992188","22.888961791992188","22.888961791992188","26.692935943603516","26.692935943603516","26.692935943603516","24.34423828125","24.34423828125","24.34423828125","24.26175880432129","24.26175880432129","24.26175880432129","22.78676986694336","22.78676986694336","22.78676986694336","23.37479019165039","23.37479019165039","23.37479019165039"
"9920","23.730737686157227","23.730737686157227","23.730737686157227","24.253393173217773","24.253393173217773","24.253393173217773","24.869569778442383","24.869569778442383","24.869569778442383","24.61385154724121","24.61385154724121","24.61385154724121","25.187652587890625","25.187652587890625","25.187652587890625","25.76901626586914","25.76901626586914","25.76901626586914","26.00186538696289","26.00186538696289","26.00186538696289","26.66439437866211","26.66439437866211","26.66439437866211","27.436437606811523","27.436437606811523","27.436437606811523","23.09894371032715","23.09894371032715","23.09894371032715","23.755212783813477","23.755212783813477","23.755212783813477","24.54458999633789","24.54458999633789","24.54458999633789","23.79965591430664","23.79965591430664","23.79965591430664","24.853458404541016","24.853458404541016","24.853458404541016","24.226116180419922","24.226116180419922","24.226116180419922","23.82573890686035","23.82573890686035","23.82573890686035","25.57417869567871","25.57417869567871","25.57417869567871","24.36403465270996","24.36403465270996","24.36403465270996","22.10419273376465","22.10419273376465","22.10419273376465","23.818326950073242","23.818326950073242","23.818326950073242","25.183568954467773","25.183568954467773","25.183568954467773","22.744014739990234","22.744014739990234","22.744014739990234","24.766481399536133","24.766481399536133","24.766481399536133","23.48371696472168","23.48371696472168","23.48371696472168","22.91210174560547","22.91210174560547","22.91210174560547","26.65250587463379","26.65250587463379","26.65250587463379","24.31406021118164","24.31406021118164","24.31406021118164","24.244220733642578","24.244220733642578","24.244220733642578","22.815906524658203","22.815906524658203","22.815906524658203","23.329044342041016","23.329044342041016","23.329044342041016"
"10000","23.683259963989258","23.683259963989258","23.683259963989258","24.261287689208984","24.261287689208984","24.261287689208984","24.9122371673584","24.9122371673584","24.9122371673584","24.626882553100586","24.626882553100586","24.626882553100586","25.164175033569336","25.164175033569336","25.164175033569336","25.745370864868164","25.745370864868164","25.745370864868164","25.905651092529297","25.905651092529297","25.905651092529297","26.652481079101562","26.652481079101562","26.652481079101562","27.391525268554688","27.391525268554688","27.391525268554688","23.18035316467285","23.18035316467285","23.18035316467285","23.838714599609375","23.838714599609375","23.838714599609375","24.54672622680664","24.54672622680664","24.54672622680664","23.71092414855957","23.71092414855957","23.71092414855957","24.882858276367188","24.882858276367188","24.882858276367188","24.18014144897461","24.18014144897461","24.18014144897461","23.819854736328125","23.819854736328125","23.819854736328125","25.533126831054688","25.533126831054688","25.533126831054688","24.362485885620117","24.362485885620117","24.362485885620117","22.064985275268555","22.064985275268555","22.064985275268555","23.749530792236328","23.749530792236328","23.749530792236328","25.148040771484375","25.148040771484375","25.148040771484375","22.762252807617188","22.762252807617188","22.762252807617188","24.713544845581055","24.713544845581055","24.713544845581055","23.43437957763672","23.43437957763672","23.43437957763672","22.937475204467773","22.937475204467773","22.937475204467773","26.61526107788086","26.61526107788086","26.61526107788086","24.327693939208984","24.327693939208984","24.327693939208984","24.274446487426758","24.274446487426758","24.274446487426758","22.79063606262207","22.79063606262207","22.79063606262207","23.45895004272461","23.45895004272461","23.45895004272461"
"10080","23.742671966552734","23.742671966552734","23.742671966552734","24.23141098022461","24.23141098022461","24.23141098022461","24.844614028930664","24.844614028930664","24.844614028930664","24.606481552124023","24.606481552124023","24.606481552124023","25.177278518676758","25.177278518676758","25.177278518676758","25.750768661499023","25.750768661499023","25.750768661499023","25.870410919189453","25.870410919189453","25.870410919189453","26.616901397705078","26.616901397705078","26.616901397705078","27.427593231201172","27.427593231201172","27.427593231201172","23.216947555541992","23.216947555541992","23.216947555541992","23.853731155395508","23.853731155395508","23.853731155395508","24.530105590820312","24.530105590820312","24.530105590820312","23.66351890563965","23.66351890563965","23.66351890563965","24.841854095458984","24.841854095458984","24.841854095458984","24.20985984802246","24.20985984802246","24.20985984802246","23.823076248168945","23.823076248168945","23.823076248168945","25.528276443481445","25.528276443481445","25.528276443481445","24.345571517944336","24.345571517944336","24.345571517944336","22.107271194458008","22.107271194458008","22.107271194458008","23.79207420349121","23.79207420349121","23.79207420349121","25.184734344482422","25.184734344482422","25.184734344482422","22.792390823364258","22.792390823364258","22.792390823364258","24.784923553466797","24.784923553466797","24.784923553466797","23.435636520385742","23.435636520385742","23.435636520385742","22.842836380004883","22.842836380004883","22.842836380004883","26.682870864868164","26.682870864868164","26.682870864868164","24.32975196838379","24.32975196838379","24.32975196838379","24.241151809692383","24.241151809692383","24.241151809692383","22.847522735595703","22.847522735595703","22.847522735595703","23.41692352294922","23.41692352294922","23.41692352294922"
"10160","23.723005294799805","23.723005294799805","23.723005294799805","24.258899688720703","24.258899688720703","24.258899688720703","24.84018325805664","24.84018325805664","24.84018325805664","24.535186767578125","24.535186767578125","24.535186767578125","25.19451141357422","25.19451141357422","25.19451141357422","25.800180435180664","25.800180435180664","25.800180435180664","25.998615264892578","25.998615264892578","25.998615264892578","26.581375122070312","26.581375122070312","26.581375122070312","27.40811538696289","27.40811538696289","27.40811538696289","23.19875717163086","23.19875717163086","23.19875717163086","23.843517303466797","23.843517303466797","23.843517303466797","24.541778564453125","24.541778564453125","24.541778564453125","23.778743743896484","23.778743743896484","23.778743743896484","24.81731414794922","24.81731414794922","24.81731414794922","24.20830535888672","24.20830535888672","24.20830535888672","23.80661964416504","23.80661964416504","23.80661964416504","25.522594451904297","25.522594451904297","25.522594451904297","24.379167556762695","24.379167556762695","24.379167556762695","22.150907516479492","22.150907516479492","22.150907516479492","23.804454803466797","23.804454803466797","23.804454803466797","25.206090927124023","25.206090927124023","25.206090927124023","22.825288772583008","22.825288772583008","22.825288772583008","24.71737289428711","24.71737289428711","24.71737289428711","23.495763778686523","23.495763778686523","23.495763778686523","22.92351722717285","22.92351722717285","22.92351722717285","26.625701904296875","26.625701904296875","26.625701904296875","24.320537567138672","24.320537567138672","24.320537567138672","24.232566833496094","24.232566833496094","24.232566833496094","22.836572647094727","22.836572647094727","22.836572647094727","23.44583511352539","23.44583511352539","23.44583511352539"
"10240","23.736255645751953","23.736255645751953","23.736255645751953","24.237337112426758","24.237337112426758","24.237337112426758","24.922718048095703","24.922718048095703","24.922718048095703","24.627084732055664","24.627084732055664","24.627084732055664","25.149600982666016","25.149600982666016","25.149600982666016","25.83063316345215","25.83063316345215","25.83063316345215","26.040206909179688","26.040206909179688","26.040206909179688","26.6461238861084","26.6461238861084","26.6461238861084","27.46683692932129","27.46683692932129","27.46683692932129","23.243301391601562","23.243301391601562","23.243301391601562","23.814411163330078","23.814411163330078","23.814411163330078","24.537227630615234","24.537227630615234","24.537227630615234","23.612398147583008","23.612398147583008","23.612398147583008","24.884517669677734","24.884517669677734","24.884517669677734","24.290678024291992","24.290678024291992","24.290678024291992","23.814680099487305","23.814680099487305","23.814680099487305","25.580625534057617","25.580625534057617","25.580625534057617","24.369876861572266","24.369876861572266","24.369876861572266","22.162124633789062","22.162124633789062","22.162124633789062","23.824411392211914","23.824411392211914","23.824411392211914","25.227649688720703","25.227649688720703","25.227649688720703","22.78231430053711","22.78231430053711","22.78231430053711","24.850133895874023","24.850133895874023","24.850133895874023","23.525407791137695","23.525407791137695","23.525407791137695","22.820663452148438","22.820663452148438","22.820663452148438","26.644277572631836","26.644277572631836","26.644277572631836","24.345184326171875","24.345184326171875","24.345184326171875","24.294675827026367","24.294675827026367","24.294675827026367","22.811779022216797","22.811779022216797","22.811779022216797","23.44279670715332","23.44279670715332","23.44279670715332"
"10320","23.723331451416016","23.723331451416016","23.723331451416016","24.338762283325195","24.338762283325195","24.338762283325195","24.90552520751953","24.90552520751953","24.90552520751953","24.639808654785156","24.639808654785156","24.639808654785156","25.199731826782227","25.199731826782227","25.199731826782227","25.833858489990234","25.833858489990234","25.833858489990234","25.951000213623047","25.951000213623047","25.951000213623047","26.590917587280273","26.590917587280273","26.590917587280273","27.44632911682129","27.44632911682129","27.44632911682129","23.22610092163086","23.22610092163086","23.22610092163086","23.816560745239258","23.816560745239258","23.816560745239258","24.56653594970703","24.56653594970703","24.56653594970703","23.779769897460938","23.779769897460938","23.779769897460938","24.878772735595703","24.878772735595703","24.878772735595703","24.328144073486328","24.328144073486328","24.328144073486328","23.8651065826416","23.8651065826416","23.8651065826416","25.565814971923828","25.565814971923828","25.565814971923828","24.37743377685547","24.37743377685547","24.37743377685547","22.055965423583984","22.055965423583984","22.055965423583984","23.842449188232422","23.842449188232422","23.842449188232422","25.178640365600586","25.178640365600586","25.178640365600586","22.82769203186035","22.82769203186035","22.82769203186035","24.782697677612305","24.782697677612305","24.782697677612305","23.548526763916016","23.548526763916016","23.548526763916016","22.86846923828125","22.86846923828125","22.86846923828125","26.660842895507812","26.660842895507812","26.660842895507812","24.33356475830078","24.33356475830078","24.33356475830078","24.284442901611328","24.284442901611328","24.284442901611328","22.842233657836914","22.842233657836914","22.842233657836914","23.50728988647461","23.50728988647461","23.50728988647461"
