"Step","12139481_240930_010246S30_UN128_CN128 - val_val_ref_lpips","12139481_240930_010246S30_UN128_CN128 - val_val_ref_lpips__MIN","12139481_240930_010246S30_UN128_CN128 - val_val_ref_lpips__MAX","12139557_240930_010100S20_UN128_CN128 - val_val_ref_lpips","12139557_240930_010100S20_UN128_CN128 - val_val_ref_lpips__MIN","12139557_240930_010100S20_UN128_CN128 - val_val_ref_lpips__MAX","12139552_240930_004322S10_UN128_CN128 - val_val_ref_lpips","12139552_240930_004322S10_UN128_CN128 - val_val_ref_lpips__MIN","12139552_240930_004322S10_UN128_CN128 - val_val_ref_lpips__MAX","12139539_240930_001813S30_UN128_CN128 - val_val_ref_lpips","12139539_240930_001813S30_UN128_CN128 - val_val_ref_lpips__MIN","12139539_240930_001813S30_UN128_CN128 - val_val_ref_lpips__MAX","12139537_240930_001549S10_UN128_CN128 - val_val_ref_lpips","12139537_240930_001549S10_UN128_CN128 - val_val_ref_lpips__MIN","12139537_240930_001549S10_UN128_CN128 - val_val_ref_lpips__MAX","12139531_240929_235839S30_UN128_CN128 - val_val_ref_lpips","12139531_240929_235839S30_UN128_CN128 - val_val_ref_lpips__MIN","12139531_240929_235839S30_UN128_CN128 - val_val_ref_lpips__MAX","12139530_240929_235839S20_UN128_CN128 - val_val_ref_lpips","12139530_240929_235839S20_UN128_CN128 - val_val_ref_lpips__MIN","12139530_240929_235839S20_UN128_CN128 - val_val_ref_lpips__MAX","12139529_240929_235239S10_UN128_CN128 - val_val_ref_lpips","12139529_240929_235239S10_UN128_CN128 - val_val_ref_lpips__MIN","12139529_240929_235239S10_UN128_CN128 - val_val_ref_lpips__MAX","12139523_240929_232850S30_UN128_CN128 - val_val_ref_lpips","12139523_240929_232850S30_UN128_CN128 - val_val_ref_lpips__MIN","12139523_240929_232850S30_UN128_CN128 - val_val_ref_lpips__MAX","12139522_240929_232403S20_UN128_CN128 - val_val_ref_lpips","12139522_240929_232403S20_UN128_CN128 - val_val_ref_lpips__MIN","12139522_240929_232403S20_UN128_CN128 - val_val_ref_lpips__MAX","12139521_240929_232338S10_UN128_CN128 - val_val_ref_lpips","12139521_240929_232338S10_UN128_CN128 - val_val_ref_lpips__MIN","12139521_240929_232338S10_UN128_CN128 - val_val_ref_lpips__MAX","12139517_240929_232222S30_UN128_CN128 - val_val_ref_lpips","12139517_240929_232222S30_UN128_CN128 - val_val_ref_lpips__MIN","12139517_240929_232222S30_UN128_CN128 - val_val_ref_lpips__MAX","12139516_240929_232149S20_UN128_CN128 - val_val_ref_lpips","12139516_240929_232149S20_UN128_CN128 - val_val_ref_lpips__MIN","12139516_240929_232149S20_UN128_CN128 - val_val_ref_lpips__MAX","12139515_240929_232133S10_UN128_CN128 - val_val_ref_lpips","12139515_240929_232133S10_UN128_CN128 - val_val_ref_lpips__MIN","12139515_240929_232133S10_UN128_CN128 - val_val_ref_lpips__MAX","12139491_240929_231730S10_UN128 - val_val_ref_lpips","12139491_240929_231730S10_UN128 - val_val_ref_lpips__MIN","12139491_240929_231730S10_UN128 - val_val_ref_lpips__MAX","12139492_240929_231730S20_UN128 - val_val_ref_lpips","12139492_240929_231730S20_UN128 - val_val_ref_lpips__MIN","12139492_240929_231730S20_UN128 - val_val_ref_lpips__MAX","12139487_240929_231736S30_UN128 - val_val_ref_lpips","12139487_240929_231736S30_UN128 - val_val_ref_lpips__MIN","12139487_240929_231736S30_UN128 - val_val_ref_lpips__MAX","12139485_240929_231732S10_UN128 - val_val_ref_lpips","12139485_240929_231732S10_UN128 - val_val_ref_lpips__MIN","12139485_240929_231732S10_UN128 - val_val_ref_lpips__MAX","12139497_240929_231734S10_UN128 - val_val_ref_lpips","12139497_240929_231734S10_UN128 - val_val_ref_lpips__MIN","12139497_240929_231734S10_UN128 - val_val_ref_lpips__MAX","12139498_240929_231734S20_UN128 - val_val_ref_lpips","12139498_240929_231734S20_UN128 - val_val_ref_lpips__MIN","12139498_240929_231734S20_UN128 - val_val_ref_lpips__MAX","12139486_240929_231732S20_UN128 - val_val_ref_lpips","12139486_240929_231732S20_UN128 - val_val_ref_lpips__MIN","12139486_240929_231732S20_UN128 - val_val_ref_lpips__MAX","12139499_240929_231732S30_UN128 - val_val_ref_lpips","12139499_240929_231732S30_UN128 - val_val_ref_lpips__MIN","12139499_240929_231732S30_UN128 - val_val_ref_lpips__MAX","12139504_240929_231707S20_UN128 - val_val_ref_lpips","12139504_240929_231707S20_UN128 - val_val_ref_lpips__MIN","12139504_240929_231707S20_UN128 - val_val_ref_lpips__MAX","12139505_240929_231707S30_UN128 - val_val_ref_lpips","12139505_240929_231707S30_UN128 - val_val_ref_lpips__MIN","12139505_240929_231707S30_UN128 - val_val_ref_lpips__MAX","12139503_240929_231707S10_UN128 - val_val_ref_lpips","12139503_240929_231707S10_UN128 - val_val_ref_lpips__MIN","12139503_240929_231707S10_UN128 - val_val_ref_lpips__MAX","12139510_240929_231705S20_UN128 - val_val_ref_lpips","12139510_240929_231705S20_UN128 - val_val_ref_lpips__MIN","12139510_240929_231705S20_UN128 - val_val_ref_lpips__MAX","12139509_240929_231705S10_UN128 - val_val_ref_lpips","12139509_240929_231705S10_UN128 - val_val_ref_lpips__MIN","12139509_240929_231705S10_UN128 - val_val_ref_lpips__MAX","12139511_240929_231657S30_UN128 - val_val_ref_lpips","12139511_240929_231657S30_UN128 - val_val_ref_lpips__MIN","12139511_240929_231657S30_UN128 - val_val_ref_lpips__MAX"
"6800","0.6297293901443481","0.6297293901443481","0.6297293901443481","0.609312117099762","0.609312117099762","0.609312117099762","0.561816930770874","0.561816930770874","0.561816930770874","0.7280163168907166","0.7280163168907166","0.7280163168907166","0.5812132358551025","0.5812132358551025","0.5812132358551025","0.7306006550788879","0.7306006550788879","0.7306006550788879","0.7300624847412109","0.7300624847412109","0.7300624847412109","0.6598266363143921","0.6598266363143921","0.6598266363143921","0.6767081618309021","0.6767081618309021","0.6767081618309021","0.6278988122940063","0.6278988122940063","0.6278988122940063","0.5718573927879333","0.5718573927879333","0.5718573927879333","0.5891220569610596","0.5891220569610596","0.5891220569610596","0.5286738872528076","0.5286738872528076","0.5286738872528076","0.4840497374534607","0.4840497374534607","0.4840497374534607","0.55495285987854","0.55495285987854","0.55495285987854","0.605608344078064","0.605608344078064","0.605608344078064","0.5613166093826294","0.5613166093826294","0.5613166093826294","0.4802119731903076","0.4802119731903076","0.4802119731903076","0.6537345051765442","0.6537345051765442","0.6537345051765442","0.7036142349243164","0.7036142349243164","0.7036142349243164","0.5213243961334229","0.5213243961334229","0.5213243961334229","0.7421596050262451","0.7421596050262451","0.7421596050262451","0.6472972631454468","0.6472972631454468","0.6472972631454468","0.705807626247406","0.705807626247406","0.705807626247406","0.5673398971557617","0.5673398971557617","0.5673398971557617","0.5872201919555664","0.5872201919555664","0.5872201919555664","0.55048668384552","0.55048668384552","0.55048668384552","0.6285701990127563","0.6285701990127563","0.6285701990127563"
"6880","0.6371867656707764","0.6371867656707764","0.6371867656707764","0.6127407550811768","0.6127407550811768","0.6127407550811768","0.5586134791374207","0.5586134791374207","0.5586134791374207","0.7452148199081421","0.7452148199081421","0.7452148199081421","0.5797702074050903","0.5797702074050903","0.5797702074050903","0.7310798168182373","0.7310798168182373","0.7310798168182373","0.7180909514427185","0.7180909514427185","0.7180909514427185","0.6565974950790405","0.6565974950790405","0.6565974950790405","0.7096506953239441","0.7096506953239441","0.7096506953239441","0.6286787390708923","0.6286787390708923","0.6286787390708923","0.5721413493156433","0.5721413493156433","0.5721413493156433","0.5930292010307312","0.5930292010307312","0.5930292010307312","0.5238015651702881","0.5238015651702881","0.5238015651702881","0.48843541741371155","0.48843541741371155","0.48843541741371155","0.5592415928840637","0.5592415928840637","0.5592415928840637","0.6098586320877075","0.6098586320877075","0.6098586320877075","0.5622014999389648","0.5622014999389648","0.5622014999389648","0.4857938885688782","0.4857938885688782","0.4857938885688782","0.6540994048118591","0.6540994048118591","0.6540994048118591","0.7001425623893738","0.7001425623893738","0.7001425623893738","0.5230816602706909","0.5230816602706909","0.5230816602706909","0.7436084151268005","0.7436084151268005","0.7436084151268005","0.6571540832519531","0.6571540832519531","0.6571540832519531","0.7049108743667603","0.7049108743667603","0.7049108743667603","0.5660991072654724","0.5660991072654724","0.5660991072654724","0.5984364151954651","0.5984364151954651","0.5984364151954651","0.5452368259429932","0.5452368259429932","0.5452368259429932","0.6243436932563782","0.6243436932563782","0.6243436932563782"
"6960","0.6282668709754944","0.6282668709754944","0.6282668709754944","0.6124573349952698","0.6124573349952698","0.6124573349952698","0.5633016228675842","0.5633016228675842","0.5633016228675842","0.7326011657714844","0.7326011657714844","0.7326011657714844","0.583895206451416","0.583895206451416","0.583895206451416","0.7224226593971252","0.7224226593971252","0.7224226593971252","0.7164463400840759","0.7164463400840759","0.7164463400840759","0.6525096893310547","0.6525096893310547","0.6525096893310547","0.7165089845657349","0.7165089845657349","0.7165089845657349","0.6375073790550232","0.6375073790550232","0.6375073790550232","0.5634157061576843","0.5634157061576843","0.5634157061576843","0.5834622383117676","0.5834622383117676","0.5834622383117676","0.5178513526916504","0.5178513526916504","0.5178513526916504","0.48390495777130127","0.48390495777130127","0.48390495777130127","0.5541836619377136","0.5541836619377136","0.5541836619377136","0.6075637936592102","0.6075637936592102","0.6075637936592102","0.5532940030097961","0.5532940030097961","0.5532940030097961","0.4835353493690491","0.4835353493690491","0.4835353493690491","0.6501816511154175","0.6501816511154175","0.6501816511154175","0.7123606204986572","0.7123606204986572","0.7123606204986572","0.5214566588401794","0.5214566588401794","0.5214566588401794","0.7438150644302368","0.7438150644302368","0.7438150644302368","0.6463537812232971","0.6463537812232971","0.6463537812232971","0.6907268166542053","0.6907268166542053","0.6907268166542053","0.5686721801757812","0.5686721801757812","0.5686721801757812","0.600030779838562","0.600030779838562","0.600030779838562","0.5527739524841309","0.5527739524841309","0.5527739524841309","0.6187050342559814","0.6187050342559814","0.6187050342559814"
"7040","0.6634674072265625","0.6634674072265625","0.6634674072265625","0.6137864589691162","0.6137864589691162","0.6137864589691162","0.5646122694015503","0.5646122694015503","0.5646122694015503","0.742097795009613","0.742097795009613","0.742097795009613","0.5760676860809326","0.5760676860809326","0.5760676860809326","0.7307451367378235","0.7307451367378235","0.7307451367378235","0.716862678527832","0.716862678527832","0.716862678527832","0.6640962362289429","0.6640962362289429","0.6640962362289429","0.7260599732398987","0.7260599732398987","0.7260599732398987","0.6290534734725952","0.6290534734725952","0.6290534734725952","0.5686708688735962","0.5686708688735962","0.5686708688735962","0.605758011341095","0.605758011341095","0.605758011341095","0.5354151129722595","0.5354151129722595","0.5354151129722595","0.48967409133911133","0.48967409133911133","0.48967409133911133","0.5609185099601746","0.5609185099601746","0.5609185099601746","0.6046854257583618","0.6046854257583618","0.6046854257583618","0.5668584108352661","0.5668584108352661","0.5668584108352661","0.48719990253448486","0.48719990253448486","0.48719990253448486","0.658589780330658","0.658589780330658","0.658589780330658","0.7138499617576599","0.7138499617576599","0.7138499617576599","0.5307831168174744","0.5307831168174744","0.5307831168174744","0.7531374096870422","0.7531374096870422","0.7531374096870422","0.6617758274078369","0.6617758274078369","0.6617758274078369","0.711251437664032","0.711251437664032","0.711251437664032","0.5659730434417725","0.5659730434417725","0.5659730434417725","0.5934323668479919","0.5934323668479919","0.5934323668479919","0.5505923628807068","0.5505923628807068","0.5505923628807068","0.6374193429946899","0.6374193429946899","0.6374193429946899"
"7120","0.6380380392074585","0.6380380392074585","0.6380380392074585","0.6110451221466064","0.6110451221466064","0.6110451221466064","0.5688841938972473","0.5688841938972473","0.5688841938972473","0.7284606695175171","0.7284606695175171","0.7284606695175171","0.5795012712478638","0.5795012712478638","0.5795012712478638","0.7368797659873962","0.7368797659873962","0.7368797659873962","0.726959228515625","0.726959228515625","0.726959228515625","0.6642200350761414","0.6642200350761414","0.6642200350761414","0.6998627185821533","0.6998627185821533","0.6998627185821533","0.6392645239830017","0.6392645239830017","0.6392645239830017","0.5771093964576721","0.5771093964576721","0.5771093964576721","0.5922268033027649","0.5922268033027649","0.5922268033027649","0.5315001010894775","0.5315001010894775","0.5315001010894775","0.48765257000923157","0.48765257000923157","0.48765257000923157","0.5641835331916809","0.5641835331916809","0.5641835331916809","0.6089266538619995","0.6089266538619995","0.6089266538619995","0.5717083811759949","0.5717083811759949","0.5717083811759949","0.48453062772750854","0.48453062772750854","0.48453062772750854","0.6599650382995605","0.6599650382995605","0.6599650382995605","0.7130317091941833","0.7130317091941833","0.7130317091941833","0.5255409479141235","0.5255409479141235","0.5255409479141235","0.7525423169136047","0.7525423169136047","0.7525423169136047","0.6563248038291931","0.6563248038291931","0.6563248038291931","0.6969315409660339","0.6969315409660339","0.6969315409660339","0.5719239711761475","0.5719239711761475","0.5719239711761475","0.5942531824111938","0.5942531824111938","0.5942531824111938","0.5540010929107666","0.5540010929107666","0.5540010929107666","0.6281690001487732","0.6281690001487732","0.6281690001487732"
"7200","0.6510350704193115","0.6510350704193115","0.6510350704193115","0.6210749745368958","0.6210749745368958","0.6210749745368958","0.5664228200912476","0.5664228200912476","0.5664228200912476","0.7382517457008362","0.7382517457008362","0.7382517457008362","0.5841532349586487","0.5841532349586487","0.5841532349586487","0.7366884350776672","0.7366884350776672","0.7366884350776672","0.7222210764884949","0.7222210764884949","0.7222210764884949","0.6608796119689941","0.6608796119689941","0.6608796119689941","0.7186277508735657","0.7186277508735657","0.7186277508735657","0.6284565329551697","0.6284565329551697","0.6284565329551697","0.5686957836151123","0.5686957836151123","0.5686957836151123","0.6122939586639404","0.6122939586639404","0.6122939586639404","0.5216071009635925","0.5216071009635925","0.5216071009635925","0.48675498366355896","0.48675498366355896","0.48675498366355896","0.5605198740959167","0.5605198740959167","0.5605198740959167","0.610435426235199","0.610435426235199","0.610435426235199","0.5660396218299866","0.5660396218299866","0.5660396218299866","0.4816977381706238","0.4816977381706238","0.4816977381706238","0.6547930836677551","0.6547930836677551","0.6547930836677551","0.7169647216796875","0.7169647216796875","0.7169647216796875","0.5194875001907349","0.5194875001907349","0.5194875001907349","0.7663041949272156","0.7663041949272156","0.7663041949272156","0.6573911905288696","0.6573911905288696","0.6573911905288696","0.7036184668540955","0.7036184668540955","0.7036184668540955","0.5715880990028381","0.5715880990028381","0.5715880990028381","0.599950909614563","0.599950909614563","0.599950909614563","0.552139401435852","0.552139401435852","0.552139401435852","0.637964129447937","0.637964129447937","0.637964129447937"
"7280","0.6383887529373169","0.6383887529373169","0.6383887529373169","0.6215004920959473","0.6215004920959473","0.6215004920959473","0.5634163618087769","0.5634163618087769","0.5634163618087769","0.7457688450813293","0.7457688450813293","0.7457688450813293","0.5834759473800659","0.5834759473800659","0.5834759473800659","0.7338955998420715","0.7338955998420715","0.7338955998420715","0.7207291722297668","0.7207291722297668","0.7207291722297668","0.6612443923950195","0.6612443923950195","0.6612443923950195","0.7088306546211243","0.7088306546211243","0.7088306546211243","0.6396764516830444","0.6396764516830444","0.6396764516830444","0.5709028244018555","0.5709028244018555","0.5709028244018555","0.6159910559654236","0.6159910559654236","0.6159910559654236","0.5301777720451355","0.5301777720451355","0.5301777720451355","0.4837764799594879","0.4837764799594879","0.4837764799594879","0.5589749813079834","0.5589749813079834","0.5589749813079834","0.615670382976532","0.615670382976532","0.615670382976532","0.5666584968566895","0.5666584968566895","0.5666584968566895","0.48081836104393005","0.48081836104393005","0.48081836104393005","0.657470166683197","0.657470166683197","0.657470166683197","0.707249104976654","0.707249104976654","0.707249104976654","0.5230758190155029","0.5230758190155029","0.5230758190155029","0.7432290315628052","0.7432290315628052","0.7432290315628052","0.6480066180229187","0.6480066180229187","0.6480066180229187","0.7069764137268066","0.7069764137268066","0.7069764137268066","0.5710909962654114","0.5710909962654114","0.5710909962654114","0.5927414894104004","0.5927414894104004","0.5927414894104004","0.5521036386489868","0.5521036386489868","0.5521036386489868","0.6242411732673645","0.6242411732673645","0.6242411732673645"
"7360","0.6498114466667175","0.6498114466667175","0.6498114466667175","0.6178771257400513","0.6178771257400513","0.6178771257400513","0.5617789626121521","0.5617789626121521","0.5617789626121521","0.7191815376281738","0.7191815376281738","0.7191815376281738","0.5841895937919617","0.5841895937919617","0.5841895937919617","0.7370650172233582","0.7370650172233582","0.7370650172233582","0.7241854071617126","0.7241854071617126","0.7241854071617126","0.6623637676239014","0.6623637676239014","0.6623637676239014","0.698280930519104","0.698280930519104","0.698280930519104","0.6352271437644958","0.6352271437644958","0.6352271437644958","0.5687049627304077","0.5687049627304077","0.5687049627304077","0.5950415134429932","0.5950415134429932","0.5950415134429932","0.5258188247680664","0.5258188247680664","0.5258188247680664","0.49076172709465027","0.49076172709465027","0.49076172709465027","0.555376410484314","0.555376410484314","0.555376410484314","0.6130602359771729","0.6130602359771729","0.6130602359771729","0.5521365404129028","0.5521365404129028","0.5521365404129028","0.4909193217754364","0.4909193217754364","0.4909193217754364","0.6526006460189819","0.6526006460189819","0.6526006460189819","0.7046501636505127","0.7046501636505127","0.7046501636505127","0.5268760323524475","0.5268760323524475","0.5268760323524475","0.7575449347496033","0.7575449347496033","0.7575449347496033","0.6593968868255615","0.6593968868255615","0.6593968868255615","0.7020522356033325","0.7020522356033325","0.7020522356033325","0.5700699090957642","0.5700699090957642","0.5700699090957642","0.5991143584251404","0.5991143584251404","0.5991143584251404","0.5507645010948181","0.5507645010948181","0.5507645010948181","0.6274574398994446","0.6274574398994446","0.6274574398994446"
"7440","0.6484888792037964","0.6484888792037964","0.6484888792037964","0.6274042725563049","0.6274042725563049","0.6274042725563049","0.5713326930999756","0.5713326930999756","0.5713326930999756","0.753178060054779","0.753178060054779","0.753178060054779","0.5882833003997803","0.5882833003997803","0.5882833003997803","0.7449178099632263","0.7449178099632263","0.7449178099632263","0.7319491505622864","0.7319491505622864","0.7319491505622864","0.6632219552993774","0.6632219552993774","0.6632219552993774","0.7166663408279419","0.7166663408279419","0.7166663408279419","0.6302607655525208","0.6302607655525208","0.6302607655525208","0.5708998441696167","0.5708998441696167","0.5708998441696167","0.6262012720108032","0.6262012720108032","0.6262012720108032","0.5382404327392578","0.5382404327392578","0.5382404327392578","0.4931599497795105","0.4931599497795105","0.4931599497795105","0.5631290674209595","0.5631290674209595","0.5631290674209595","0.610187828540802","0.610187828540802","0.610187828540802","0.5780975222587585","0.5780975222587585","0.5780975222587585","0.4912474751472473","0.4912474751472473","0.4912474751472473","0.6579588055610657","0.6579588055610657","0.6579588055610657","0.7165447473526001","0.7165447473526001","0.7165447473526001","0.5328503847122192","0.5328503847122192","0.5328503847122192","0.7577163577079773","0.7577163577079773","0.7577163577079773","0.6627756357192993","0.6627756357192993","0.6627756357192993","0.7172943353652954","0.7172943353652954","0.7172943353652954","0.5729280710220337","0.5729280710220337","0.5729280710220337","0.6018428802490234","0.6018428802490234","0.6018428802490234","0.5553370714187622","0.5553370714187622","0.5553370714187622","0.6358023881912231","0.6358023881912231","0.6358023881912231"
"7520","0.6535940766334534","0.6535940766334534","0.6535940766334534","0.6176489591598511","0.6176489591598511","0.6176489591598511","0.5667389035224915","0.5667389035224915","0.5667389035224915","0.7281937003135681","0.7281937003135681","0.7281937003135681","0.5824488997459412","0.5824488997459412","0.5824488997459412","0.7385249733924866","0.7385249733924866","0.7385249733924866","0.723101019859314","0.723101019859314","0.723101019859314","0.6639253497123718","0.6639253497123718","0.6639253497123718","0.705540657043457","0.705540657043457","0.705540657043457","0.6291806697845459","0.6291806697845459","0.6291806697845459","0.5729253888130188","0.5729253888130188","0.5729253888130188","0.6203036308288574","0.6203036308288574","0.6203036308288574","0.5372681617736816","0.5372681617736816","0.5372681617736816","0.488855242729187","0.488855242729187","0.488855242729187","0.5622503757476807","0.5622503757476807","0.5622503757476807","0.6093224287033081","0.6093224287033081","0.6093224287033081","0.5590835213661194","0.5590835213661194","0.5590835213661194","0.4862573444843292","0.4862573444843292","0.4862573444843292","0.6617629528045654","0.6617629528045654","0.6617629528045654","0.7097655534744263","0.7097655534744263","0.7097655534744263","0.5379971265792847","0.5379971265792847","0.5379971265792847","0.7600773572921753","0.7600773572921753","0.7600773572921753","0.6673501133918762","0.6673501133918762","0.6673501133918762","0.7013094425201416","0.7013094425201416","0.7013094425201416","0.5693489909172058","0.5693489909172058","0.5693489909172058","0.5985873937606812","0.5985873937606812","0.5985873937606812","0.5536813735961914","0.5536813735961914","0.5536813735961914","0.6234259605407715","0.6234259605407715","0.6234259605407715"
"7600","0.6371768116950989","0.6371768116950989","0.6371768116950989","0.6250499486923218","0.6250499486923218","0.6250499486923218","0.5700795650482178","0.5700795650482178","0.5700795650482178","0.7407512664794922","0.7407512664794922","0.7407512664794922","0.5796459317207336","0.5796459317207336","0.5796459317207336","0.7374783754348755","0.7374783754348755","0.7374783754348755","0.7336767315864563","0.7336767315864563","0.7336767315864563","0.663485050201416","0.663485050201416","0.663485050201416","0.7146864533424377","0.7146864533424377","0.7146864533424377","0.6369725465774536","0.6369725465774536","0.6369725465774536","0.5714623332023621","0.5714623332023621","0.5714623332023621","0.6108155846595764","0.6108155846595764","0.6108155846595764","0.527517557144165","0.527517557144165","0.527517557144165","0.486015260219574","0.486015260219574","0.486015260219574","0.5599921941757202","0.5599921941757202","0.5599921941757202","0.6142069697380066","0.6142069697380066","0.6142069697380066","0.5623669624328613","0.5623669624328613","0.5623669624328613","0.4845796227455139","0.4845796227455139","0.4845796227455139","0.6590118408203125","0.6590118408203125","0.6590118408203125","0.7176356315612793","0.7176356315612793","0.7176356315612793","0.5204340219497681","0.5204340219497681","0.5204340219497681","0.7563953995704651","0.7563953995704651","0.7563953995704651","0.6704186797142029","0.6704186797142029","0.6704186797142029","0.7117208242416382","0.7117208242416382","0.7117208242416382","0.5689089894294739","0.5689089894294739","0.5689089894294739","0.6015352606773376","0.6015352606773376","0.6015352606773376","0.5573137402534485","0.5573137402534485","0.5573137402534485","0.6298148036003113","0.6298148036003113","0.6298148036003113"
"7680","0.6404529809951782","0.6404529809951782","0.6404529809951782","0.6191034317016602","0.6191034317016602","0.6191034317016602","0.5653323531150818","0.5653323531150818","0.5653323531150818","0.7401252388954163","0.7401252388954163","0.7401252388954163","0.5805256962776184","0.5805256962776184","0.5805256962776184","0.7493520975112915","0.7493520975112915","0.7493520975112915","0.7353139519691467","0.7353139519691467","0.7353139519691467","0.6616719365119934","0.6616719365119934","0.6616719365119934","0.7142801880836487","0.7142801880836487","0.7142801880836487","0.6390712261199951","0.6390712261199951","0.6390712261199951","0.5740737318992615","0.5740737318992615","0.5740737318992615","0.6118912696838379","0.6118912696838379","0.6118912696838379","0.5435337424278259","0.5435337424278259","0.5435337424278259","0.4884527325630188","0.4884527325630188","0.4884527325630188","0.559219241142273","0.559219241142273","0.559219241142273","0.6094603538513184","0.6094603538513184","0.6094603538513184","0.5764796137809753","0.5764796137809753","0.5764796137809753","0.4868928790092468","0.4868928790092468","0.4868928790092468","0.6524897217750549","0.6524897217750549","0.6524897217750549","0.7187517285346985","0.7187517285346985","0.7187517285346985","0.5356748104095459","0.5356748104095459","0.5356748104095459","0.7455873489379883","0.7455873489379883","0.7455873489379883","0.6797953844070435","0.6797953844070435","0.6797953844070435","0.7105282545089722","0.7105282545089722","0.7105282545089722","0.5722370147705078","0.5722370147705078","0.5722370147705078","0.5999821424484253","0.5999821424484253","0.5999821424484253","0.5583865642547607","0.5583865642547607","0.5583865642547607","0.6237571239471436","0.6237571239471436","0.6237571239471436"
"7760","0.6381235122680664","0.6381235122680664","0.6381235122680664","0.6282584071159363","0.6282584071159363","0.6282584071159363","0.5653663873672485","0.5653663873672485","0.5653663873672485","0.740388035774231","0.740388035774231","0.740388035774231","0.5890870094299316","0.5890870094299316","0.5890870094299316","0.7343606948852539","0.7343606948852539","0.7343606948852539","0.7284780740737915","0.7284780740737915","0.7284780740737915","0.6738710999488831","0.6738710999488831","0.6738710999488831","0.7095791101455688","0.7095791101455688","0.7095791101455688","0.6356456875801086","0.6356456875801086","0.6356456875801086","0.5762850046157837","0.5762850046157837","0.5762850046157837","0.62584388256073","0.62584388256073","0.62584388256073","0.5301890969276428","0.5301890969276428","0.5301890969276428","0.4907221496105194","0.4907221496105194","0.4907221496105194","0.5647846460342407","0.5647846460342407","0.5647846460342407","0.6111323833465576","0.6111323833465576","0.6111323833465576","0.5688067078590393","0.5688067078590393","0.5688067078590393","0.4846441149711609","0.4846441149711609","0.4846441149711609","0.6643279790878296","0.6643279790878296","0.6643279790878296","0.7148752212524414","0.7148752212524414","0.7148752212524414","0.5247741341590881","0.5247741341590881","0.5247741341590881","0.743880033493042","0.743880033493042","0.743880033493042","0.6663992404937744","0.6663992404937744","0.6663992404937744","0.7257344722747803","0.7257344722747803","0.7257344722747803","0.5709566473960876","0.5709566473960876","0.5709566473960876","0.5992109775543213","0.5992109775543213","0.5992109775543213","0.5560046434402466","0.5560046434402466","0.5560046434402466","0.6268384456634521","0.6268384456634521","0.6268384456634521"
"7840","0.6452040672302246","0.6452040672302246","0.6452040672302246","0.6207910776138306","0.6207910776138306","0.6207910776138306","0.5667518377304077","0.5667518377304077","0.5667518377304077","0.7405545115470886","0.7405545115470886","0.7405545115470886","0.5760073065757751","0.5760073065757751","0.5760073065757751","0.7485000491142273","0.7485000491142273","0.7485000491142273","0.7440415024757385","0.7440415024757385","0.7440415024757385","0.6673344373703003","0.6673344373703003","0.6673344373703003","0.711884617805481","0.711884617805481","0.711884617805481","0.6460142135620117","0.6460142135620117","0.6460142135620117","0.5752335786819458","0.5752335786819458","0.5752335786819458","0.6067646145820618","0.6067646145820618","0.6067646145820618","0.534642219543457","0.534642219543457","0.534642219543457","0.4896705150604248","0.4896705150604248","0.4896705150604248","0.5575709939002991","0.5575709939002991","0.5575709939002991","0.6153723001480103","0.6153723001480103","0.6153723001480103","0.5710437297821045","0.5710437297821045","0.5710437297821045","0.487600177526474","0.487600177526474","0.487600177526474","0.6633042097091675","0.6633042097091675","0.6633042097091675","0.7202081084251404","0.7202081084251404","0.7202081084251404","0.5276800990104675","0.5276800990104675","0.5276800990104675","0.771077573299408","0.771077573299408","0.771077573299408","0.6668598651885986","0.6668598651885986","0.6668598651885986","0.7170201539993286","0.7170201539993286","0.7170201539993286","0.5698696374893188","0.5698696374893188","0.5698696374893188","0.5972990989685059","0.5972990989685059","0.5972990989685059","0.5583573579788208","0.5583573579788208","0.5583573579788208","0.626672625541687","0.626672625541687","0.626672625541687"
