"Step","12139481_240930_010246S30_UN128_CN128 - val_psnr","12139481_240930_010246S30_UN128_CN128 - val_psnr__MIN","12139481_240930_010246S30_UN128_CN128 - val_psnr__MAX","12139557_240930_010100S20_UN128_CN128 - val_psnr","12139557_240930_010100S20_UN128_CN128 - val_psnr__MIN","12139557_240930_010100S20_UN128_CN128 - val_psnr__MAX","12139552_240930_004322S10_UN128_CN128 - val_psnr","12139552_240930_004322S10_UN128_CN128 - val_psnr__MIN","12139552_240930_004322S10_UN128_CN128 - val_psnr__MAX","12139539_240930_001813S30_UN128_CN128 - val_psnr","12139539_240930_001813S30_UN128_CN128 - val_psnr__MIN","12139539_240930_001813S30_UN128_CN128 - val_psnr__MAX","12139537_240930_001549S10_UN128_CN128 - val_psnr","12139537_240930_001549S10_UN128_CN128 - val_psnr__MIN","12139537_240930_001549S10_UN128_CN128 - val_psnr__MAX","12139531_240929_235839S30_UN128_CN128 - val_psnr","12139531_240929_235839S30_UN128_CN128 - val_psnr__MIN","12139531_240929_235839S30_UN128_CN128 - val_psnr__MAX","12139530_240929_235839S20_UN128_CN128 - val_psnr","12139530_240929_235839S20_UN128_CN128 - val_psnr__MIN","12139530_240929_235839S20_UN128_CN128 - val_psnr__MAX","12139529_240929_235239S10_UN128_CN128 - val_psnr","12139529_240929_235239S10_UN128_CN128 - val_psnr__MIN","12139529_240929_235239S10_UN128_CN128 - val_psnr__MAX","12139523_240929_232850S30_UN128_CN128 - val_psnr","12139523_240929_232850S30_UN128_CN128 - val_psnr__MIN","12139523_240929_232850S30_UN128_CN128 - val_psnr__MAX","12139522_240929_232403S20_UN128_CN128 - val_psnr","12139522_240929_232403S20_UN128_CN128 - val_psnr__MIN","12139522_240929_232403S20_UN128_CN128 - val_psnr__MAX","12139521_240929_232338S10_UN128_CN128 - val_psnr","12139521_240929_232338S10_UN128_CN128 - val_psnr__MIN","12139521_240929_232338S10_UN128_CN128 - val_psnr__MAX","12139517_240929_232222S30_UN128_CN128 - val_psnr","12139517_240929_232222S30_UN128_CN128 - val_psnr__MIN","12139517_240929_232222S30_UN128_CN128 - val_psnr__MAX","12139516_240929_232149S20_UN128_CN128 - val_psnr","12139516_240929_232149S20_UN128_CN128 - val_psnr__MIN","12139516_240929_232149S20_UN128_CN128 - val_psnr__MAX","12139515_240929_232133S10_UN128_CN128 - val_psnr","12139515_240929_232133S10_UN128_CN128 - val_psnr__MIN","12139515_240929_232133S10_UN128_CN128 - val_psnr__MAX","12139491_240929_231730S10_UN128 - val_psnr","12139491_240929_231730S10_UN128 - val_psnr__MIN","12139491_240929_231730S10_UN128 - val_psnr__MAX","12139492_240929_231730S20_UN128 - val_psnr","12139492_240929_231730S20_UN128 - val_psnr__MIN","12139492_240929_231730S20_UN128 - val_psnr__MAX","12139487_240929_231736S30_UN128 - val_psnr","12139487_240929_231736S30_UN128 - val_psnr__MIN","12139487_240929_231736S30_UN128 - val_psnr__MAX","12139485_240929_231732S10_UN128 - val_psnr","12139485_240929_231732S10_UN128 - val_psnr__MIN","12139485_240929_231732S10_UN128 - val_psnr__MAX","12139497_240929_231734S10_UN128 - val_psnr","12139497_240929_231734S10_UN128 - val_psnr__MIN","12139497_240929_231734S10_UN128 - val_psnr__MAX","12139498_240929_231734S20_UN128 - val_psnr","12139498_240929_231734S20_UN128 - val_psnr__MIN","12139498_240929_231734S20_UN128 - val_psnr__MAX","12139486_240929_231732S20_UN128 - val_psnr","12139486_240929_231732S20_UN128 - val_psnr__MIN","12139486_240929_231732S20_UN128 - val_psnr__MAX","12139499_240929_231732S30_UN128 - val_psnr","12139499_240929_231732S30_UN128 - val_psnr__MIN","12139499_240929_231732S30_UN128 - val_psnr__MAX","12139504_240929_231707S20_UN128 - val_psnr","12139504_240929_231707S20_UN128 - val_psnr__MIN","12139504_240929_231707S20_UN128 - val_psnr__MAX","12139505_240929_231707S30_UN128 - val_psnr","12139505_240929_231707S30_UN128 - val_psnr__MIN","12139505_240929_231707S30_UN128 - val_psnr__MAX","12139503_240929_231707S10_UN128 - val_psnr","12139503_240929_231707S10_UN128 - val_psnr__MIN","12139503_240929_231707S10_UN128 - val_psnr__MAX","12139510_240929_231705S20_UN128 - val_psnr","12139510_240929_231705S20_UN128 - val_psnr__MIN","12139510_240929_231705S20_UN128 - val_psnr__MAX","12139509_240929_231705S10_UN128 - val_psnr","12139509_240929_231705S10_UN128 - val_psnr__MIN","12139509_240929_231705S10_UN128 - val_psnr__MAX","12139511_240929_231657S30_UN128 - val_psnr","12139511_240929_231657S30_UN128 - val_psnr__MIN","12139511_240929_231657S30_UN128 - val_psnr__MAX"
"8400","24.411113739013672","24.411113739013672","24.411113739013672","24.868682861328125","24.868682861328125","24.868682861328125","25.222108840942383","25.222108840942383","25.222108840942383","25.23586654663086","25.23586654663086","25.23586654663086","26.080078125","26.080078125","26.080078125","26.5778865814209","26.5778865814209","26.5778865814209","27.218475341796875","27.218475341796875","27.218475341796875","27.74776268005371","27.74776268005371","27.74776268005371","23.879283905029297","23.879283905029297","23.879283905029297","24.464208602905273","24.464208602905273","24.464208602905273","24.907194137573242","24.907194137573242","24.907194137573242","24.328989028930664","24.328989028930664","24.328989028930664","24.685253143310547","24.685253143310547","24.685253143310547","25.235532760620117","25.235532760620117","25.235532760620117","24.729984283447266","24.729984283447266","24.729984283447266","24.125030517578125","24.125030517578125","24.125030517578125","24.031017303466797","24.031017303466797","24.031017303466797","25.05679702758789","25.05679702758789","25.05679702758789","27.602855682373047","27.602855682373047","27.602855682373047","26.861236572265625","26.861236572265625","26.861236572265625","24.439197540283203","24.439197540283203","24.439197540283203","26.32601547241211","26.32601547241211","26.32601547241211","25.39369010925293","25.39369010925293","25.39369010925293","24.981821060180664","24.981821060180664","24.981821060180664","25.858322143554688","25.858322143554688","25.858322143554688","24.584054946899414","24.584054946899414","24.584054946899414","25.064342498779297","25.064342498779297","25.064342498779297","24.103185653686523","24.103185653686523","24.103185653686523"
"8480","24.237627029418945","24.237627029418945","24.237627029418945","24.766597747802734","24.766597747802734","24.766597747802734","25.231853485107422","25.231853485107422","25.231853485107422","25.271379470825195","25.271379470825195","25.271379470825195","26.1397705078125","26.1397705078125","26.1397705078125","26.397705078125","26.397705078125","26.397705078125","27.116451263427734","27.116451263427734","27.116451263427734","27.81378173828125","27.81378173828125","27.81378173828125","23.874195098876953","23.874195098876953","23.874195098876953","24.407608032226562","24.407608032226562","24.407608032226562","24.9089298248291","24.9089298248291","24.9089298248291","24.353879928588867","24.353879928588867","24.353879928588867","24.709400177001953","24.709400177001953","24.709400177001953","25.20343780517578","25.20343780517578","25.20343780517578","24.760683059692383","24.760683059692383","24.760683059692383","24.12704086303711","24.12704086303711","24.12704086303711","24.077558517456055","24.077558517456055","24.077558517456055","25.0513858795166","25.0513858795166","25.0513858795166","27.657922744750977","27.657922744750977","27.657922744750977","26.88446044921875","26.88446044921875","26.88446044921875","24.55584716796875","24.55584716796875","24.55584716796875","26.246206283569336","26.246206283569336","26.246206283569336","25.50288200378418","25.50288200378418","25.50288200378418","25.003318786621094","25.003318786621094","25.003318786621094","25.902307510375977","25.902307510375977","25.902307510375977","24.50113296508789","24.50113296508789","24.50113296508789","25.0712890625","25.0712890625","25.0712890625","24.051982879638672","24.051982879638672","24.051982879638672"
"8560","24.44173812866211","24.44173812866211","24.44173812866211","24.79673194885254","24.79673194885254","24.79673194885254","25.16433334350586","25.16433334350586","25.16433334350586","25.229415893554688","25.229415893554688","25.229415893554688","26.0789852142334","26.0789852142334","26.0789852142334","26.654977798461914","26.654977798461914","26.654977798461914","27.343124389648438","27.343124389648438","27.343124389648438","27.74075698852539","27.74075698852539","27.74075698852539","23.962156295776367","23.962156295776367","23.962156295776367","24.418575286865234","24.418575286865234","24.418575286865234","24.890199661254883","24.890199661254883","24.890199661254883","24.31167221069336","24.31167221069336","24.31167221069336","24.74820327758789","24.74820327758789","24.74820327758789","25.174453735351562","25.174453735351562","25.174453735351562","24.725399017333984","24.725399017333984","24.725399017333984","24.16864013671875","24.16864013671875","24.16864013671875","23.985944747924805","23.985944747924805","23.985944747924805","25.018024444580078","25.018024444580078","25.018024444580078","27.59237289428711","27.59237289428711","27.59237289428711","27.03582763671875","27.03582763671875","27.03582763671875","24.513389587402344","24.513389587402344","24.513389587402344","26.267406463623047","26.267406463623047","26.267406463623047","25.48215103149414","25.48215103149414","25.48215103149414","24.968082427978516","24.968082427978516","24.968082427978516","25.886545181274414","25.886545181274414","25.886545181274414","24.50279426574707","24.50279426574707","24.50279426574707","25.017181396484375","25.017181396484375","25.017181396484375","24.117515563964844","24.117515563964844","24.117515563964844"
"8640","24.340877532958984","24.340877532958984","24.340877532958984","24.771373748779297","24.771373748779297","24.771373748779297","25.229087829589844","25.229087829589844","25.229087829589844","25.25179100036621","25.25179100036621","25.25179100036621","26.130828857421875","26.130828857421875","26.130828857421875","26.593053817749023","26.593053817749023","26.593053817749023","27.226654052734375","27.226654052734375","27.226654052734375","27.85548973083496","27.85548973083496","27.85548973083496","24.005640029907227","24.005640029907227","24.005640029907227","24.399250030517578","24.399250030517578","24.399250030517578","24.907543182373047","24.907543182373047","24.907543182373047","24.355016708374023","24.355016708374023","24.355016708374023","24.680133819580078","24.680133819580078","24.680133819580078","25.237939834594727","25.237939834594727","25.237939834594727","24.744274139404297","24.744274139404297","24.744274139404297","24.209089279174805","24.209089279174805","24.209089279174805","24.01734733581543","24.01734733581543","24.01734733581543","25.071002960205078","25.071002960205078","25.071002960205078","27.650798797607422","27.650798797607422","27.650798797607422","26.870885848999023","26.870885848999023","26.870885848999023","24.47087287902832","24.47087287902832","24.47087287902832","26.36846351623535","26.36846351623535","26.36846351623535","25.472354888916016","25.472354888916016","25.472354888916016","24.966201782226562","24.966201782226562","24.966201782226562","25.91262435913086","25.91262435913086","25.91262435913086","24.504186630249023","24.504186630249023","24.504186630249023","25.061756134033203","25.061756134033203","25.061756134033203","24.106430053710938","24.106430053710938","24.106430053710938"
"8720","24.253786087036133","24.253786087036133","24.253786087036133","24.731904983520508","24.731904983520508","24.731904983520508","25.208452224731445","25.208452224731445","25.208452224731445","25.278560638427734","25.278560638427734","25.278560638427734","26.119747161865234","26.119747161865234","26.119747161865234","26.654855728149414","26.654855728149414","26.654855728149414","27.229028701782227","27.229028701782227","27.229028701782227","27.79428482055664","27.79428482055664","27.79428482055664","23.857114791870117","23.857114791870117","23.857114791870117","24.479690551757812","24.479690551757812","24.479690551757812","24.856496810913086","24.856496810913086","24.856496810913086","24.32301139831543","24.32301139831543","24.32301139831543","24.698001861572266","24.698001861572266","24.698001861572266","25.2479305267334","25.2479305267334","25.2479305267334","24.69650650024414","24.69650650024414","24.69650650024414","24.22161102294922","24.22161102294922","24.22161102294922","24.00385284423828","24.00385284423828","24.00385284423828","25.073041915893555","25.073041915893555","25.073041915893555","27.639278411865234","27.639278411865234","27.639278411865234","26.808706283569336","26.808706283569336","26.808706283569336","24.480024337768555","24.480024337768555","24.480024337768555","26.431095123291016","26.431095123291016","26.431095123291016","25.47304344177246","25.47304344177246","25.47304344177246","24.96129035949707","24.96129035949707","24.96129035949707","25.919652938842773","25.919652938842773","25.919652938842773","24.528926849365234","24.528926849365234","24.528926849365234","25.04789924621582","25.04789924621582","25.04789924621582","24.077014923095703","24.077014923095703","24.077014923095703"
"8800","24.42745590209961","24.42745590209961","24.42745590209961","24.800434112548828","24.800434112548828","24.800434112548828","25.227880477905273","25.227880477905273","25.227880477905273","25.330629348754883","25.330629348754883","25.330629348754883","26.107690811157227","26.107690811157227","26.107690811157227","26.695459365844727","26.695459365844727","26.695459365844727","27.279150009155273","27.279150009155273","27.279150009155273","27.826894760131836","27.826894760131836","27.826894760131836","23.841238021850586","23.841238021850586","23.841238021850586","24.442012786865234","24.442012786865234","24.442012786865234","24.872743606567383","24.872743606567383","24.872743606567383","24.245208740234375","24.245208740234375","24.245208740234375","24.726282119750977","24.726282119750977","24.726282119750977","25.26653480529785","25.26653480529785","25.26653480529785","24.714523315429688","24.714523315429688","24.714523315429688","24.192304611206055","24.192304611206055","24.192304611206055","23.965768814086914","23.965768814086914","23.965768814086914","25.12135124206543","25.12135124206543","25.12135124206543","27.634578704833984","27.634578704833984","27.634578704833984","26.878198623657227","26.878198623657227","26.878198623657227","24.53443145751953","24.53443145751953","24.53443145751953","26.3881893157959","26.3881893157959","26.3881893157959","25.47938346862793","25.47938346862793","25.47938346862793","24.955690383911133","24.955690383911133","24.955690383911133","25.92288589477539","25.92288589477539","25.92288589477539","24.53182029724121","24.53182029724121","24.53182029724121","25.061302185058594","25.061302185058594","25.061302185058594","24.111690521240234","24.111690521240234","24.111690521240234"
"8880","24.389806747436523","24.389806747436523","24.389806747436523","24.73231315612793","24.73231315612793","24.73231315612793","25.18407440185547","25.18407440185547","25.18407440185547","25.354413986206055","25.354413986206055","25.354413986206055","26.151412963867188","26.151412963867188","26.151412963867188","26.588342666625977","26.588342666625977","26.588342666625977","27.2112979888916","27.2112979888916","27.2112979888916","27.792993545532227","27.792993545532227","27.792993545532227","24.006620407104492","24.006620407104492","24.006620407104492","24.403268814086914","24.403268814086914","24.403268814086914","24.932811737060547","24.932811737060547","24.932811737060547","24.28458023071289","24.28458023071289","24.28458023071289","24.682493209838867","24.682493209838867","24.682493209838867","25.224163055419922","25.224163055419922","25.224163055419922","24.752235412597656","24.752235412597656","24.752235412597656","24.180126190185547","24.180126190185547","24.180126190185547","23.967098236083984","23.967098236083984","23.967098236083984","25.047216415405273","25.047216415405273","25.047216415405273","27.657878875732422","27.657878875732422","27.657878875732422","26.861927032470703","26.861927032470703","26.861927032470703","24.490699768066406","24.490699768066406","24.490699768066406","26.313495635986328","26.313495635986328","26.313495635986328","25.50076675415039","25.50076675415039","25.50076675415039","25.081005096435547","25.081005096435547","25.081005096435547","25.9511661529541","25.9511661529541","25.9511661529541","24.50063705444336","24.50063705444336","24.50063705444336","25.05931282043457","25.05931282043457","25.05931282043457","24.14760971069336","24.14760971069336","24.14760971069336"
"8960","24.445789337158203","24.445789337158203","24.445789337158203","24.793140411376953","24.793140411376953","24.793140411376953","25.247386932373047","25.247386932373047","25.247386932373047","25.324115753173828","25.324115753173828","25.324115753173828","26.199932098388672","26.199932098388672","26.199932098388672","26.696163177490234","26.696163177490234","26.696163177490234","27.200275421142578","27.200275421142578","27.200275421142578","27.855270385742188","27.855270385742188","27.855270385742188","23.95798683166504","23.95798683166504","23.95798683166504","24.45402717590332","24.45402717590332","24.45402717590332","24.929208755493164","24.929208755493164","24.929208755493164","24.39568519592285","24.39568519592285","24.39568519592285","24.766483306884766","24.766483306884766","24.766483306884766","25.20944595336914","25.20944595336914","25.20944595336914","24.747371673583984","24.747371673583984","24.747371673583984","24.173553466796875","24.173553466796875","24.173553466796875","24.059846878051758","24.059846878051758","24.059846878051758","25.06441879272461","25.06441879272461","25.06441879272461","27.656665802001953","27.656665802001953","27.656665802001953","26.861705780029297","26.861705780029297","26.861705780029297","24.559162139892578","24.559162139892578","24.559162139892578","26.437870025634766","26.437870025634766","26.437870025634766","25.492582321166992","25.492582321166992","25.492582321166992","25.02964210510254","25.02964210510254","25.02964210510254","25.98122787475586","25.98122787475586","25.98122787475586","24.531047821044922","24.531047821044922","24.531047821044922","25.056795120239258","25.056795120239258","25.056795120239258","24.10768699645996","24.10768699645996","24.10768699645996"
"9040","24.341106414794922","24.341106414794922","24.341106414794922","24.779481887817383","24.779481887817383","24.779481887817383","25.22188949584961","25.22188949584961","25.22188949584961","25.304367065429688","25.304367065429688","25.304367065429688","26.16168212890625","26.16168212890625","26.16168212890625","26.56386375427246","26.56386375427246","26.56386375427246","27.273311614990234","27.273311614990234","27.273311614990234","27.830120086669922","27.830120086669922","27.830120086669922","23.967308044433594","23.967308044433594","23.967308044433594","24.426403045654297","24.426403045654297","24.426403045654297","25.037384033203125","25.037384033203125","25.037384033203125","24.394027709960938","24.394027709960938","24.394027709960938","24.7440185546875","24.7440185546875","24.7440185546875","25.242996215820312","25.242996215820312","25.242996215820312","24.809751510620117","24.809751510620117","24.809751510620117","24.19182777404785","24.19182777404785","24.19182777404785","24.067066192626953","24.067066192626953","24.067066192626953","25.073530197143555","25.073530197143555","25.073530197143555","27.66058921813965","27.66058921813965","27.66058921813965","26.8585205078125","26.8585205078125","26.8585205078125","24.503894805908203","24.503894805908203","24.503894805908203","26.274572372436523","26.274572372436523","26.274572372436523","25.541048049926758","25.541048049926758","25.541048049926758","25.02419090270996","25.02419090270996","25.02419090270996","25.970571517944336","25.970571517944336","25.970571517944336","24.537233352661133","24.537233352661133","24.537233352661133","25.06214714050293","25.06214714050293","25.06214714050293","24.07573699951172","24.07573699951172","24.07573699951172"
"9120","24.39706802368164","24.39706802368164","24.39706802368164","24.825733184814453","24.825733184814453","24.825733184814453","25.24431037902832","25.24431037902832","25.24431037902832","25.318721771240234","25.318721771240234","25.318721771240234","26.12787437438965","26.12787437438965","26.12787437438965","26.73384666442871","26.73384666442871","26.73384666442871","27.258464813232422","27.258464813232422","27.258464813232422","27.848651885986328","27.848651885986328","27.848651885986328","23.980588912963867","23.980588912963867","23.980588912963867","24.491853713989258","24.491853713989258","24.491853713989258","24.959720611572266","24.959720611572266","24.959720611572266","24.449119567871094","24.449119567871094","24.449119567871094","24.747434616088867","24.747434616088867","24.747434616088867","25.245203018188477","25.245203018188477","25.245203018188477","24.785846710205078","24.785846710205078","24.785846710205078","24.222721099853516","24.222721099853516","24.222721099853516","24.060476303100586","24.060476303100586","24.060476303100586","25.078289031982422","25.078289031982422","25.078289031982422","27.705768585205078","27.705768585205078","27.705768585205078","26.90545082092285","26.90545082092285","26.90545082092285","24.525569915771484","24.525569915771484","24.525569915771484","26.35944175720215","26.35944175720215","26.35944175720215","25.503650665283203","25.503650665283203","25.503650665283203","25.031551361083984","25.031551361083984","25.031551361083984","25.955326080322266","25.955326080322266","25.955326080322266","24.557586669921875","24.557586669921875","24.557586669921875","25.068937301635742","25.068937301635742","25.068937301635742","24.17327880859375","24.17327880859375","24.17327880859375"
"9200","24.361177444458008","24.361177444458008","24.361177444458008","24.849056243896484","24.849056243896484","24.849056243896484","25.285297393798828","25.285297393798828","25.285297393798828","25.362308502197266","25.362308502197266","25.362308502197266","26.183727264404297","26.183727264404297","26.183727264404297","26.681560516357422","26.681560516357422","26.681560516357422","27.317047119140625","27.317047119140625","27.317047119140625","27.841760635375977","27.841760635375977","27.841760635375977","23.96345329284668","23.96345329284668","23.96345329284668","24.434432983398438","24.434432983398438","24.434432983398438","24.96420669555664","24.96420669555664","24.96420669555664","24.34243392944336","24.34243392944336","24.34243392944336","24.779043197631836","24.779043197631836","24.779043197631836","25.253995895385742","25.253995895385742","25.253995895385742","24.78327751159668","24.78327751159668","24.78327751159668","24.211118698120117","24.211118698120117","24.211118698120117","24.01365089416504","24.01365089416504","24.01365089416504","25.115158081054688","25.115158081054688","25.115158081054688","27.695232391357422","27.695232391357422","27.695232391357422","26.974782943725586","26.974782943725586","26.974782943725586","24.582918167114258","24.582918167114258","24.582918167114258","26.49228858947754","26.49228858947754","26.49228858947754","25.501033782958984","25.501033782958984","25.501033782958984","25.035154342651367","25.035154342651367","25.035154342651367","25.963634490966797","25.963634490966797","25.963634490966797","24.5798282623291","24.5798282623291","24.5798282623291","25.100757598876953","25.100757598876953","25.100757598876953","24.044069290161133","24.044069290161133","24.044069290161133"
"9280","24.42330551147461","24.42330551147461","24.42330551147461","24.872966766357422","24.872966766357422","24.872966766357422","25.28664207458496","25.28664207458496","25.28664207458496","25.342731475830078","25.342731475830078","25.342731475830078","26.127941131591797","26.127941131591797","26.127941131591797","26.65744972229004","26.65744972229004","26.65744972229004","27.29864501953125","27.29864501953125","27.29864501953125","27.89556884765625","27.89556884765625","27.89556884765625","24.037927627563477","24.037927627563477","24.037927627563477","24.448211669921875","24.448211669921875","24.448211669921875","24.937536239624023","24.937536239624023","24.937536239624023","24.40673065185547","24.40673065185547","24.40673065185547","24.76889419555664","24.76889419555664","24.76889419555664","25.263282775878906","25.263282775878906","25.263282775878906","24.745492935180664","24.745492935180664","24.745492935180664","24.178104400634766","24.178104400634766","24.178104400634766","24.133560180664062","24.133560180664062","24.133560180664062","25.100711822509766","25.100711822509766","25.100711822509766","27.6976318359375","27.6976318359375","27.6976318359375","27.039897918701172","27.039897918701172","27.039897918701172","24.542598724365234","24.542598724365234","24.542598724365234","26.50519371032715","26.50519371032715","26.50519371032715","25.473037719726562","25.473037719726562","25.473037719726562","25.020673751831055","25.020673751831055","25.020673751831055","25.94757080078125","25.94757080078125","25.94757080078125","24.60308837890625","24.60308837890625","24.60308837890625","25.120664596557617","25.120664596557617","25.120664596557617","24.128650665283203","24.128650665283203","24.128650665283203"
"9360","24.40863800048828","24.40863800048828","24.40863800048828","24.82052230834961","24.82052230834961","24.82052230834961","25.261972427368164","25.261972427368164","25.261972427368164","25.353612899780273","25.353612899780273","25.353612899780273","26.15342140197754","26.15342140197754","26.15342140197754","26.658483505249023","26.658483505249023","26.658483505249023","27.252182006835938","27.252182006835938","27.252182006835938","27.899505615234375","27.899505615234375","27.899505615234375","24.098983764648438","24.098983764648438","24.098983764648438","24.434125900268555","24.434125900268555","24.434125900268555","24.988821029663086","24.988821029663086","24.988821029663086","24.412784576416016","24.412784576416016","24.412784576416016","24.739459991455078","24.739459991455078","24.739459991455078","25.256086349487305","25.256086349487305","25.256086349487305","24.7943172454834","24.7943172454834","24.7943172454834","24.264591217041016","24.264591217041016","24.264591217041016","24.117860794067383","24.117860794067383","24.117860794067383","25.110294342041016","25.110294342041016","25.110294342041016","27.732717514038086","27.732717514038086","27.732717514038086","26.982357025146484","26.982357025146484","26.982357025146484","24.562976837158203","24.562976837158203","24.562976837158203","26.38311195373535","26.38311195373535","26.38311195373535","25.51530647277832","25.51530647277832","25.51530647277832","25.1200008392334","25.1200008392334","25.1200008392334","25.966598510742188","25.966598510742188","25.966598510742188","24.47396469116211","24.47396469116211","24.47396469116211","25.094255447387695","25.094255447387695","25.094255447387695","24.152332305908203","24.152332305908203","24.152332305908203"
"9440","24.390737533569336","24.390737533569336","24.390737533569336","24.873441696166992","24.873441696166992","24.873441696166992","25.27305793762207","25.27305793762207","25.27305793762207","25.34894561767578","25.34894561767578","25.34894561767578","26.1561336517334","26.1561336517334","26.1561336517334","26.716129302978516","26.716129302978516","26.716129302978516","27.31338119506836","27.31338119506836","27.31338119506836","27.878124237060547","27.878124237060547","27.878124237060547","23.949848175048828","23.949848175048828","23.949848175048828","24.479808807373047","24.479808807373047","24.479808807373047","24.957435607910156","24.957435607910156","24.957435607910156","24.364595413208008","24.364595413208008","24.364595413208008","24.822277069091797","24.822277069091797","24.822277069091797","25.282907485961914","25.282907485961914","25.282907485961914","24.732345581054688","24.732345581054688","24.732345581054688","24.204219818115234","24.204219818115234","24.204219818115234","24.109066009521484","24.109066009521484","24.109066009521484","25.133495330810547","25.133495330810547","25.133495330810547","27.702301025390625","27.702301025390625","27.702301025390625","26.992374420166016","26.992374420166016","26.992374420166016","24.61087417602539","24.61087417602539","24.61087417602539","26.47711181640625","26.47711181640625","26.47711181640625","25.53839874267578","25.53839874267578","25.53839874267578","25.098262786865234","25.098262786865234","25.098262786865234","25.96938705444336","25.96938705444336","25.96938705444336","24.596181869506836","24.596181869506836","24.596181869506836","25.082883834838867","25.082883834838867","25.082883834838867","24.100244522094727","24.100244522094727","24.100244522094727"
"9520","24.52559471130371","24.52559471130371","24.52559471130371","24.856130599975586","24.856130599975586","24.856130599975586","25.240930557250977","25.240930557250977","25.240930557250977","25.47909927368164","25.47909927368164","25.47909927368164","26.18198013305664","26.18198013305664","26.18198013305664","26.751079559326172","26.751079559326172","26.751079559326172","27.288131713867188","27.288131713867188","27.288131713867188","27.866867065429688","27.866867065429688","27.866867065429688","24.02326011657715","24.02326011657715","24.02326011657715","24.516376495361328","24.516376495361328","24.516376495361328","24.97784996032715","24.97784996032715","24.97784996032715","24.43115997314453","24.43115997314453","24.43115997314453","24.75395965576172","24.75395965576172","24.75395965576172","25.303329467773438","25.303329467773438","25.303329467773438","24.809497833251953","24.809497833251953","24.809497833251953","24.228221893310547","24.228221893310547","24.228221893310547","24.156435012817383","24.156435012817383","24.156435012817383","25.114757537841797","25.114757537841797","25.114757537841797","27.685754776000977","27.685754776000977","27.685754776000977","27.0814266204834","27.0814266204834","27.0814266204834","24.529672622680664","24.529672622680664","24.529672622680664","26.562612533569336","26.562612533569336","26.562612533569336","25.562992095947266","25.562992095947266","25.562992095947266","25.20481300354004","25.20481300354004","25.20481300354004","25.968994140625","25.968994140625","25.968994140625","24.57705307006836","24.57705307006836","24.57705307006836","25.10049819946289","25.10049819946289","25.10049819946289","24.306140899658203","24.306140899658203","24.306140899658203"
"9600","24.48402976989746","24.48402976989746","24.48402976989746","24.872644424438477","24.872644424438477","24.872644424438477","25.28403091430664","25.28403091430664","25.28403091430664","25.389318466186523","25.389318466186523","25.389318466186523","26.152191162109375","26.152191162109375","26.152191162109375","26.751941680908203","26.751941680908203","26.751941680908203","27.3621826171875","27.3621826171875","27.3621826171875","27.882587432861328","27.882587432861328","27.882587432861328","24.029821395874023","24.029821395874023","24.029821395874023","24.421070098876953","24.421070098876953","24.421070098876953","24.972814559936523","24.972814559936523","24.972814559936523","24.417545318603516","24.417545318603516","24.417545318603516","24.746044158935547","24.746044158935547","24.746044158935547","25.27105140686035","25.27105140686035","25.27105140686035","24.80313491821289","24.80313491821289","24.80313491821289","24.232608795166016","24.232608795166016","24.232608795166016","24.140642166137695","24.140642166137695","24.140642166137695","25.12203598022461","25.12203598022461","25.12203598022461","27.67074203491211","27.67074203491211","27.67074203491211","27.021535873413086","27.021535873413086","27.021535873413086","24.564605712890625","24.564605712890625","24.564605712890625","26.424480438232422","26.424480438232422","26.424480438232422","25.515453338623047","25.515453338623047","25.515453338623047","25.16543197631836","25.16543197631836","25.16543197631836","25.939346313476562","25.939346313476562","25.939346313476562","24.640010833740234","24.640010833740234","24.640010833740234","25.10187530517578","25.10187530517578","25.10187530517578","24.169523239135742","24.169523239135742","24.169523239135742"
"9680","24.521455764770508","24.521455764770508","24.521455764770508","24.912561416625977","24.912561416625977","24.912561416625977","25.23009490966797","25.23009490966797","25.23009490966797","25.432510375976562","25.432510375976562","25.432510375976562","26.22711181640625","26.22711181640625","26.22711181640625","26.72133445739746","26.72133445739746","26.72133445739746","27.2591495513916","27.2591495513916","27.2591495513916","27.878738403320312","27.878738403320312","27.878738403320312","24.136524200439453","24.136524200439453","24.136524200439453","24.45634651184082","24.45634651184082","24.45634651184082","25.00935935974121","25.00935935974121","25.00935935974121","24.3737735748291","24.3737735748291","24.3737735748291","24.78559684753418","24.78559684753418","24.78559684753418","25.266197204589844","25.266197204589844","25.266197204589844","24.830646514892578","24.830646514892578","24.830646514892578","24.201900482177734","24.201900482177734","24.201900482177734","24.06301498413086","24.06301498413086","24.06301498413086","25.11603546142578","25.11603546142578","25.11603546142578","27.75179100036621","27.75179100036621","27.75179100036621","26.960641860961914","26.960641860961914","26.960641860961914","24.62380027770996","24.62380027770996","24.62380027770996","26.549137115478516","26.549137115478516","26.549137115478516","25.540557861328125","25.540557861328125","25.540557861328125","25.168954849243164","25.168954849243164","25.168954849243164","25.996429443359375","25.996429443359375","25.996429443359375","24.62881088256836","24.62881088256836","24.62881088256836","25.086498260498047","25.086498260498047","25.086498260498047","24.209383010864258","24.209383010864258","24.209383010864258"
