"Step","12139481_240930_010246S30_UN128_CN128 - val_ssim","12139481_240930_010246S30_UN128_CN128 - val_ssim__MIN","12139481_240930_010246S30_UN128_CN128 - val_ssim__MAX","12139557_240930_010100S20_UN128_CN128 - val_ssim","12139557_240930_010100S20_UN128_CN128 - val_ssim__MIN","12139557_240930_010100S20_UN128_CN128 - val_ssim__MAX","12139552_240930_004322S10_UN128_CN128 - val_ssim","12139552_240930_004322S10_UN128_CN128 - val_ssim__MIN","12139552_240930_004322S10_UN128_CN128 - val_ssim__MAX","12139539_240930_001813S30_UN128_CN128 - val_ssim","12139539_240930_001813S30_UN128_CN128 - val_ssim__MIN","12139539_240930_001813S30_UN128_CN128 - val_ssim__MAX","12139537_240930_001549S10_UN128_CN128 - val_ssim","12139537_240930_001549S10_UN128_CN128 - val_ssim__MIN","12139537_240930_001549S10_UN128_CN128 - val_ssim__MAX","12139531_240929_235839S30_UN128_CN128 - val_ssim","12139531_240929_235839S30_UN128_CN128 - val_ssim__MIN","12139531_240929_235839S30_UN128_CN128 - val_ssim__MAX","12139530_240929_235839S20_UN128_CN128 - val_ssim","12139530_240929_235839S20_UN128_CN128 - val_ssim__MIN","12139530_240929_235839S20_UN128_CN128 - val_ssim__MAX","12139529_240929_235239S10_UN128_CN128 - val_ssim","12139529_240929_235239S10_UN128_CN128 - val_ssim__MIN","12139529_240929_235239S10_UN128_CN128 - val_ssim__MAX","12139523_240929_232850S30_UN128_CN128 - val_ssim","12139523_240929_232850S30_UN128_CN128 - val_ssim__MIN","12139523_240929_232850S30_UN128_CN128 - val_ssim__MAX","12139522_240929_232403S20_UN128_CN128 - val_ssim","12139522_240929_232403S20_UN128_CN128 - val_ssim__MIN","12139522_240929_232403S20_UN128_CN128 - val_ssim__MAX","12139521_240929_232338S10_UN128_CN128 - val_ssim","12139521_240929_232338S10_UN128_CN128 - val_ssim__MIN","12139521_240929_232338S10_UN128_CN128 - val_ssim__MAX","12139517_240929_232222S30_UN128_CN128 - val_ssim","12139517_240929_232222S30_UN128_CN128 - val_ssim__MIN","12139517_240929_232222S30_UN128_CN128 - val_ssim__MAX","12139516_240929_232149S20_UN128_CN128 - val_ssim","12139516_240929_232149S20_UN128_CN128 - val_ssim__MIN","12139516_240929_232149S20_UN128_CN128 - val_ssim__MAX","12139515_240929_232133S10_UN128_CN128 - val_ssim","12139515_240929_232133S10_UN128_CN128 - val_ssim__MIN","12139515_240929_232133S10_UN128_CN128 - val_ssim__MAX","12139491_240929_231730S10_UN128 - val_ssim","12139491_240929_231730S10_UN128 - val_ssim__MIN","12139491_240929_231730S10_UN128 - val_ssim__MAX","12139492_240929_231730S20_UN128 - val_ssim","12139492_240929_231730S20_UN128 - val_ssim__MIN","12139492_240929_231730S20_UN128 - val_ssim__MAX","12139487_240929_231736S30_UN128 - val_ssim","12139487_240929_231736S30_UN128 - val_ssim__MIN","12139487_240929_231736S30_UN128 - val_ssim__MAX","12139485_240929_231732S10_UN128 - val_ssim","12139485_240929_231732S10_UN128 - val_ssim__MIN","12139485_240929_231732S10_UN128 - val_ssim__MAX","12139497_240929_231734S10_UN128 - val_ssim","12139497_240929_231734S10_UN128 - val_ssim__MIN","12139497_240929_231734S10_UN128 - val_ssim__MAX","12139498_240929_231734S20_UN128 - val_ssim","12139498_240929_231734S20_UN128 - val_ssim__MIN","12139498_240929_231734S20_UN128 - val_ssim__MAX","12139486_240929_231732S20_UN128 - val_ssim","12139486_240929_231732S20_UN128 - val_ssim__MIN","12139486_240929_231732S20_UN128 - val_ssim__MAX","12139499_240929_231732S30_UN128 - val_ssim","12139499_240929_231732S30_UN128 - val_ssim__MIN","12139499_240929_231732S30_UN128 - val_ssim__MAX","12139504_240929_231707S20_UN128 - val_ssim","12139504_240929_231707S20_UN128 - val_ssim__MIN","12139504_240929_231707S20_UN128 - val_ssim__MAX","12139505_240929_231707S30_UN128 - val_ssim","12139505_240929_231707S30_UN128 - val_ssim__MIN","12139505_240929_231707S30_UN128 - val_ssim__MAX","12139503_240929_231707S10_UN128 - val_ssim","12139503_240929_231707S10_UN128 - val_ssim__MIN","12139503_240929_231707S10_UN128 - val_ssim__MAX","12139510_240929_231705S20_UN128 - val_ssim","12139510_240929_231705S20_UN128 - val_ssim__MIN","12139510_240929_231705S20_UN128 - val_ssim__MAX","12139509_240929_231705S10_UN128 - val_ssim","12139509_240929_231705S10_UN128 - val_ssim__MIN","12139509_240929_231705S10_UN128 - val_ssim__MAX","12139511_240929_231657S30_UN128 - val_ssim","12139511_240929_231657S30_UN128 - val_ssim__MIN","12139511_240929_231657S30_UN128 - val_ssim__MAX"
"9120","0.7485260963439941","0.7485260963439941","0.7485260963439941","0.7671402096748352","0.7671402096748352","0.7671402096748352","0.7861860990524292","0.7861860990524292","0.7861860990524292","0.7046529650688171","0.7046529650688171","0.7046529650688171","0.7423649430274963","0.7423649430274963","0.7423649430274963","0.8529711961746216","0.8529711961746216","0.8529711961746216","0.8640421032905579","0.8640421032905579","0.8640421032905579","0.8775966763496399","0.8775966763496399","0.8775966763496399","0.7783063054084778","0.7783063054084778","0.7783063054084778","0.7937854528427124","0.7937854528427124","0.7937854528427124","0.8129485249519348","0.8129485249519348","0.8129485249519348","0.7175701856613159","0.7175701856613159","0.7175701856613159","0.736922562122345","0.736922562122345","0.736922562122345","0.7621698379516602","0.7621698379516602","0.7621698379516602","0.8055405616760254","0.8055405616760254","0.8055405616760254","0.783825695514679","0.783825695514679","0.783825695514679","0.6990374326705933","0.6990374326705933","0.6990374326705933","0.7529938220977783","0.7529938220977783","0.7529938220977783","0.8737179040908813","0.8737179040908813","0.8737179040908813","0.8556726574897766","0.8556726574897766","0.8556726574897766","0.7250496745109558","0.7250496745109558","0.7250496745109558","0.8423997163772583","0.8423997163772583","0.8423997163772583","0.7102675437927246","0.7102675437927246","0.7102675437927246","0.692790150642395","0.692790150642395","0.692790150642395","0.7329490184783936","0.7329490184783936","0.7329490184783936","0.7540534734725952","0.7540534734725952","0.7540534734725952","0.7775418162345886","0.7775418162345886","0.7775418162345886","0.7355291247367859","0.7355291247367859","0.7355291247367859"
"9200","0.7473920583724976","0.7473920583724976","0.7473920583724976","0.7674094438552856","0.7674094438552856","0.7674094438552856","0.7861404418945312","0.7861404418945312","0.7861404418945312","0.7047380805015564","0.7047380805015564","0.7047380805015564","0.7426946759223938","0.7426946759223938","0.7426946759223938","0.8540065884590149","0.8540065884590149","0.8540065884590149","0.8666094541549683","0.8666094541549683","0.8666094541549683","0.8777972459793091","0.8777972459793091","0.8777972459793091","0.7816899418830872","0.7816899418830872","0.7816899418830872","0.7944977283477783","0.7944977283477783","0.7944977283477783","0.8116338849067688","0.8116338849067688","0.8116338849067688","0.7136011719703674","0.7136011719703674","0.7136011719703674","0.7374100685119629","0.7374100685119629","0.7374100685119629","0.7626171112060547","0.7626171112060547","0.7626171112060547","0.8052255511283875","0.8052255511283875","0.8052255511283875","0.7846792936325073","0.7846792936325073","0.7846792936325073","0.7013004422187805","0.7013004422187805","0.7013004422187805","0.7533519864082336","0.7533519864082336","0.7533519864082336","0.8744906187057495","0.8744906187057495","0.8744906187057495","0.858262836933136","0.858262836933136","0.858262836933136","0.7274073958396912","0.7274073958396912","0.7274073958396912","0.8470056653022766","0.8470056653022766","0.8470056653022766","0.7122982144355774","0.7122982144355774","0.7122982144355774","0.6890110969543457","0.6890110969543457","0.6890110969543457","0.7339271306991577","0.7339271306991577","0.7339271306991577","0.7551623582839966","0.7551623582839966","0.7551623582839966","0.7783471345901489","0.7783471345901489","0.7783471345901489","0.733043372631073","0.733043372631073","0.733043372631073"
"9280","0.7486184239387512","0.7486184239387512","0.7486184239387512","0.7682422995567322","0.7682422995567322","0.7682422995567322","0.7860748171806335","0.7860748171806335","0.7860748171806335","0.7034868597984314","0.7034868597984314","0.7034868597984314","0.7427384257316589","0.7427384257316589","0.7427384257316589","0.8508039712905884","0.8508039712905884","0.8508039712905884","0.8658525347709656","0.8658525347709656","0.8658525347709656","0.8767662048339844","0.8767662048339844","0.8767662048339844","0.7801268696784973","0.7801268696784973","0.7801268696784973","0.792908787727356","0.792908787727356","0.792908787727356","0.8116204142570496","0.8116204142570496","0.8116204142570496","0.7173781394958496","0.7173781394958496","0.7173781394958496","0.7381920218467712","0.7381920218467712","0.7381920218467712","0.7610710859298706","0.7610710859298706","0.7610710859298706","0.8041917085647583","0.8041917085647583","0.8041917085647583","0.7839238047599792","0.7839238047599792","0.7839238047599792","0.7026410102844238","0.7026410102844238","0.7026410102844238","0.752616286277771","0.752616286277771","0.752616286277771","0.8724414706230164","0.8724414706230164","0.8724414706230164","0.8579655885696411","0.8579655885696411","0.8579655885696411","0.7257711887359619","0.7257711887359619","0.7257711887359619","0.8451509475708008","0.8451509475708008","0.8451509475708008","0.7099899053573608","0.7099899053573608","0.7099899053573608","0.6888750195503235","0.6888750195503235","0.6888750195503235","0.7338798642158508","0.7338798642158508","0.7338798642158508","0.7555682063102722","0.7555682063102722","0.7555682063102722","0.778488278388977","0.778488278388977","0.778488278388977","0.7354714274406433","0.7354714274406433","0.7354714274406433"
"9360","0.7488051652908325","0.7488051652908325","0.7488051652908325","0.7687927484512329","0.7687927484512329","0.7687927484512329","0.7868337035179138","0.7868337035179138","0.7868337035179138","0.7053728103637695","0.7053728103637695","0.7053728103637695","0.7418361902236938","0.7418361902236938","0.7418361902236938","0.8534790277481079","0.8534790277481079","0.8534790277481079","0.865359902381897","0.865359902381897","0.865359902381897","0.8771079182624817","0.8771079182624817","0.8771079182624817","0.7805342078208923","0.7805342078208923","0.7805342078208923","0.7928967475891113","0.7928967475891113","0.7928967475891113","0.8116440773010254","0.8116440773010254","0.8116440773010254","0.719072699546814","0.719072699546814","0.719072699546814","0.7399448156356812","0.7399448156356812","0.7399448156356812","0.7628421187400818","0.7628421187400818","0.7628421187400818","0.8044182062149048","0.8044182062149048","0.8044182062149048","0.7865492105484009","0.7865492105484009","0.7865492105484009","0.7042418718338013","0.7042418718338013","0.7042418718338013","0.7533167004585266","0.7533167004585266","0.7533167004585266","0.8736332058906555","0.8736332058906555","0.8736332058906555","0.8578475117683411","0.8578475117683411","0.8578475117683411","0.728864312171936","0.728864312171936","0.728864312171936","0.8461381196975708","0.8461381196975708","0.8461381196975708","0.7125666737556458","0.7125666737556458","0.7125666737556458","0.692330002784729","0.692330002784729","0.692330002784729","0.7333777546882629","0.7333777546882629","0.7333777546882629","0.7537232041358948","0.7537232041358948","0.7537232041358948","0.7784022092819214","0.7784022092819214","0.7784022092819214","0.7351812124252319","0.7351812124252319","0.7351812124252319"
"9440","0.7481386065483093","0.7481386065483093","0.7481386065483093","0.7685945630073547","0.7685945630073547","0.7685945630073547","0.7875372767448425","0.7875372767448425","0.7875372767448425","0.7020004987716675","0.7020004987716675","0.7020004987716675","0.7430684566497803","0.7430684566497803","0.7430684566497803","0.8516672253608704","0.8516672253608704","0.8516672253608704","0.8660303950309753","0.8660303950309753","0.8660303950309753","0.8775693774223328","0.8775693774223328","0.8775693774223328","0.7760452032089233","0.7760452032089233","0.7760452032089233","0.7965112924575806","0.7965112924575806","0.7965112924575806","0.8109599947929382","0.8109599947929382","0.8109599947929382","0.7163655161857605","0.7163655161857605","0.7163655161857605","0.7405158281326294","0.7405158281326294","0.7405158281326294","0.7631502151489258","0.7631502151489258","0.7631502151489258","0.8051087260246277","0.8051087260246277","0.8051087260246277","0.7856181859970093","0.7856181859970093","0.7856181859970093","0.7025582194328308","0.7025582194328308","0.7025582194328308","0.7521156072616577","0.7521156072616577","0.7521156072616577","0.8728792071342468","0.8728792071342468","0.8728792071342468","0.8579333424568176","0.8579333424568176","0.8579333424568176","0.727287769317627","0.727287769317627","0.727287769317627","0.8454685211181641","0.8454685211181641","0.8454685211181641","0.7141352891921997","0.7141352891921997","0.7141352891921997","0.6901189088821411","0.6901189088821411","0.6901189088821411","0.732472836971283","0.732472836971283","0.732472836971283","0.7563104033470154","0.7563104033470154","0.7563104033470154","0.7776423692703247","0.7776423692703247","0.7776423692703247","0.7353332042694092","0.7353332042694092","0.7353332042694092"
"9520","0.7535447478294373","0.7535447478294373","0.7535447478294373","0.7675490379333496","0.7675490379333496","0.7675490379333496","0.7863669395446777","0.7863669395446777","0.7863669395446777","0.7075228095054626","0.7075228095054626","0.7075228095054626","0.7426775097846985","0.7426775097846985","0.7426775097846985","0.8548811674118042","0.8548811674118042","0.8548811674118042","0.8647886514663696","0.8647886514663696","0.8647886514663696","0.8769205212593079","0.8769205212593079","0.8769205212593079","0.7806847095489502","0.7806847095489502","0.7806847095489502","0.7966663837432861","0.7966663837432861","0.7966663837432861","0.8117883801460266","0.8117883801460266","0.8117883801460266","0.7204625606536865","0.7204625606536865","0.7204625606536865","0.7377119064331055","0.7377119064331055","0.7377119064331055","0.7625609636306763","0.7625609636306763","0.7625609636306763","0.8056958913803101","0.8056958913803101","0.8056958913803101","0.7851299047470093","0.7851299047470093","0.7851299047470093","0.7041892409324646","0.7041892409324646","0.7041892409324646","0.7544149160385132","0.7544149160385132","0.7544149160385132","0.8730534315109253","0.8730534315109253","0.8730534315109253","0.857970118522644","0.857970118522644","0.857970118522644","0.7246642112731934","0.7246642112731934","0.7246642112731934","0.8483604192733765","0.8483604192733765","0.8483604192733765","0.7123128175735474","0.7123128175735474","0.7123128175735474","0.694500207901001","0.694500207901001","0.694500207901001","0.734375536441803","0.734375536441803","0.734375536441803","0.7544663548469543","0.7544663548469543","0.7544663548469543","0.778529942035675","0.778529942035675","0.778529942035675","0.7399836778640747","0.7399836778640747","0.7399836778640747"
"9600","0.7507079243659973","0.7507079243659973","0.7507079243659973","0.7699428796768188","0.7699428796768188","0.7699428796768188","0.7861918807029724","0.7861918807029724","0.7861918807029724","0.7084130048751831","0.7084130048751831","0.7084130048751831","0.743083119392395","0.743083119392395","0.743083119392395","0.8533056378364563","0.8533056378364563","0.8533056378364563","0.8669115304946899","0.8669115304946899","0.8669115304946899","0.8775711059570312","0.8775711059570312","0.8775711059570312","0.7803198099136353","0.7803198099136353","0.7803198099136353","0.7962764501571655","0.7962764501571655","0.7962764501571655","0.812704861164093","0.812704861164093","0.812704861164093","0.719723641872406","0.719723641872406","0.719723641872406","0.7397535443305969","0.7397535443305969","0.7397535443305969","0.7623864412307739","0.7623864412307739","0.7623864412307739","0.8057447671890259","0.8057447671890259","0.8057447671890259","0.7859460115432739","0.7859460115432739","0.7859460115432739","0.7045739889144897","0.7045739889144897","0.7045739889144897","0.7546026706695557","0.7546026706695557","0.7546026706695557","0.8720834851264954","0.8720834851264954","0.8720834851264954","0.8588365316390991","0.8588365316390991","0.8588365316390991","0.7289332151412964","0.7289332151412964","0.7289332151412964","0.8453803062438965","0.8453803062438965","0.8453803062438965","0.7138584852218628","0.7138584852218628","0.7138584852218628","0.6971837282180786","0.6971837282180786","0.6971837282180786","0.7323116064071655","0.7323116064071655","0.7323116064071655","0.7580066919326782","0.7580066919326782","0.7580066919326782","0.7780027985572815","0.7780027985572815","0.7780027985572815","0.7368732690811157","0.7368732690811157","0.7368732690811157"
"9680","0.7528749108314514","0.7528749108314514","0.7528749108314514","0.7693517804145813","0.7693517804145813","0.7693517804145813","0.7851612567901611","0.7851612567901611","0.7851612567901611","0.7042407989501953","0.7042407989501953","0.7042407989501953","0.7443436980247498","0.7443436980247498","0.7443436980247498","0.8518267869949341","0.8518267869949341","0.8518267869949341","0.864881157875061","0.864881157875061","0.864881157875061","0.8765209317207336","0.8765209317207336","0.8765209317207336","0.7812345623970032","0.7812345623970032","0.7812345623970032","0.7955690026283264","0.7955690026283264","0.7955690026283264","0.8123358488082886","0.8123358488082886","0.8123358488082886","0.7175220847129822","0.7175220847129822","0.7175220847129822","0.739174485206604","0.739174485206604","0.739174485206604","0.7637465000152588","0.7637465000152588","0.7637465000152588","0.8054722547531128","0.8054722547531128","0.8054722547531128","0.7858422994613647","0.7858422994613647","0.7858422994613647","0.7023886442184448","0.7023886442184448","0.7023886442184448","0.7543811202049255","0.7543811202049255","0.7543811202049255","0.8728028535842896","0.8728028535842896","0.8728028535842896","0.856524646282196","0.856524646282196","0.856524646282196","0.726738452911377","0.726738452911377","0.726738452911377","0.8475859761238098","0.8475859761238098","0.8475859761238098","0.7141143679618835","0.7141143679618835","0.7141143679618835","0.692740261554718","0.692740261554718","0.692740261554718","0.7333548665046692","0.7333548665046692","0.7333548665046692","0.7562629580497742","0.7562629580497742","0.7562629580497742","0.7777003049850464","0.7777003049850464","0.7777003049850464","0.738319456577301","0.738319456577301","0.738319456577301"
"9760","0.7509117126464844","0.7509117126464844","0.7509117126464844","0.7692424058914185","0.7692424058914185","0.7692424058914185","0.7860158085823059","0.7860158085823059","0.7860158085823059","0.7060278058052063","0.7060278058052063","0.7060278058052063","0.7428368926048279","0.7428368926048279","0.7428368926048279","0.8539668917655945","0.8539668917655945","0.8539668917655945","0.8641520738601685","0.8641520738601685","0.8641520738601685","0.877273440361023","0.877273440361023","0.877273440361023","0.779288649559021","0.779288649559021","0.779288649559021","0.7966772317886353","0.7966772317886353","0.7966772317886353","0.811834454536438","0.811834454536438","0.811834454536438","0.7238510251045227","0.7238510251045227","0.7238510251045227","0.7411607503890991","0.7411607503890991","0.7411607503890991","0.7627061605453491","0.7627061605453491","0.7627061605453491","0.8048197031021118","0.8048197031021118","0.8048197031021118","0.7864151000976562","0.7864151000976562","0.7864151000976562","0.703952431678772","0.703952431678772","0.703952431678772","0.7534438371658325","0.7534438371658325","0.7534438371658325","0.8731012344360352","0.8731012344360352","0.8731012344360352","0.857634425163269","0.857634425163269","0.857634425163269","0.7292820811271667","0.7292820811271667","0.7292820811271667","0.8473555445671082","0.8473555445671082","0.8473555445671082","0.7144259810447693","0.7144259810447693","0.7144259810447693","0.6940561532974243","0.6940561532974243","0.6940561532974243","0.7335089445114136","0.7335089445114136","0.7335089445114136","0.7572211623191833","0.7572211623191833","0.7572211623191833","0.7785991430282593","0.7785991430282593","0.7785991430282593","0.7382822036743164","0.7382822036743164","0.7382822036743164"
"9840","0.7530085444450378","0.7530085444450378","0.7530085444450378","0.7704092264175415","0.7704092264175415","0.7704092264175415","0.7867403030395508","0.7867403030395508","0.7867403030395508","0.7073608636856079","0.7073608636856079","0.7073608636856079","0.7443782687187195","0.7443782687187195","0.7443782687187195","0.8546231985092163","0.8546231985092163","0.8546231985092163","0.8664122819900513","0.8664122819900513","0.8664122819900513","0.8780195116996765","0.8780195116996765","0.8780195116996765","0.7823155522346497","0.7823155522346497","0.7823155522346497","0.7978999018669128","0.7978999018669128","0.7978999018669128","0.8125810623168945","0.8125810623168945","0.8125810623168945","0.7215179204940796","0.7215179204940796","0.7215179204940796","0.7391071319580078","0.7391071319580078","0.7391071319580078","0.762483537197113","0.762483537197113","0.762483537197113","0.8053954839706421","0.8053954839706421","0.8053954839706421","0.7885352373123169","0.7885352373123169","0.7885352373123169","0.7074560523033142","0.7074560523033142","0.7074560523033142","0.7533780336380005","0.7533780336380005","0.7533780336380005","0.8745604753494263","0.8745604753494263","0.8745604753494263","0.8597381711006165","0.8597381711006165","0.8597381711006165","0.7287338972091675","0.7287338972091675","0.7287338972091675","0.8482227325439453","0.8482227325439453","0.8482227325439453","0.7144714593887329","0.7144714593887329","0.7144714593887329","0.6948617100715637","0.6948617100715637","0.6948617100715637","0.7329745292663574","0.7329745292663574","0.7329745292663574","0.7569011449813843","0.7569011449813843","0.7569011449813843","0.7779990434646606","0.7779990434646606","0.7779990434646606","0.7395027875900269","0.7395027875900269","0.7395027875900269"
"9920","0.7517122030258179","0.7517122030258179","0.7517122030258179","0.7685078382492065","0.7685078382492065","0.7685078382492065","0.7864751815795898","0.7864751815795898","0.7864751815795898","0.7083157300949097","0.7083157300949097","0.7083157300949097","0.7454420328140259","0.7454420328140259","0.7454420328140259","0.8554779291152954","0.8554779291152954","0.8554779291152954","0.8660542368888855","0.8660542368888855","0.8660542368888855","0.8771587610244751","0.8771587610244751","0.8771587610244751","0.7814534902572632","0.7814534902572632","0.7814534902572632","0.7962949275970459","0.7962949275970459","0.7962949275970459","0.8136165738105774","0.8136165738105774","0.8136165738105774","0.7221082448959351","0.7221082448959351","0.7221082448959351","0.7397007942199707","0.7397007942199707","0.7397007942199707","0.7631565928459167","0.7631565928459167","0.7631565928459167","0.8074831962585449","0.8074831962585449","0.8074831962585449","0.7869851589202881","0.7869851589202881","0.7869851589202881","0.7051854133605957","0.7051854133605957","0.7051854133605957","0.7539099454879761","0.7539099454879761","0.7539099454879761","0.8744198083877563","0.8744198083877563","0.8744198083877563","0.8593180775642395","0.8593180775642395","0.8593180775642395","0.7283711433410645","0.7283711433410645","0.7283711433410645","0.8487480282783508","0.8487480282783508","0.8487480282783508","0.7153475880622864","0.7153475880622864","0.7153475880622864","0.6960958242416382","0.6960958242416382","0.6960958242416382","0.7358366847038269","0.7358366847038269","0.7358366847038269","0.7575432062149048","0.7575432062149048","0.7575432062149048","0.7787252068519592","0.7787252068519592","0.7787252068519592","0.7384647130966187","0.7384647130966187","0.7384647130966187"
"10000","0.7543501853942871","0.7543501853942871","0.7543501853942871","0.7704203128814697","0.7704203128814697","0.7704203128814697","0.7875497937202454","0.7875497937202454","0.7875497937202454","0.707642674446106","0.707642674446106","0.707642674446106","0.7442933320999146","0.7442933320999146","0.7442933320999146","0.8552870750427246","0.8552870750427246","0.8552870750427246","0.8663433790206909","0.8663433790206909","0.8663433790206909","0.877794623374939","0.877794623374939","0.877794623374939","0.7811527252197266","0.7811527252197266","0.7811527252197266","0.7945501804351807","0.7945501804351807","0.7945501804351807","0.8140497207641602","0.8140497207641602","0.8140497207641602","0.7205089330673218","0.7205089330673218","0.7205089330673218","0.7402514219284058","0.7402514219284058","0.7402514219284058","0.7632824182510376","0.7632824182510376","0.7632824182510376","0.8072534799575806","0.8072534799575806","0.8072534799575806","0.7865945100784302","0.7865945100784302","0.7865945100784302","0.7069543600082397","0.7069543600082397","0.7069543600082397","0.7552337050437927","0.7552337050437927","0.7552337050437927","0.8741375803947449","0.8741375803947449","0.8741375803947449","0.8595095872879028","0.8595095872879028","0.8595095872879028","0.728460967540741","0.728460967540741","0.728460967540741","0.8484525680541992","0.8484525680541992","0.8484525680541992","0.7158809900283813","0.7158809900283813","0.7158809900283813","0.6955670118331909","0.6955670118331909","0.6955670118331909","0.7339867353439331","0.7339867353439331","0.7339867353439331","0.7595748901367188","0.7595748901367188","0.7595748901367188","0.7808876037597656","0.7808876037597656","0.7808876037597656","0.7386664152145386","0.7386664152145386","0.7386664152145386"
"10080","0.7515462636947632","0.7515462636947632","0.7515462636947632","0.7711290717124939","0.7711290717124939","0.7711290717124939","0.7858916521072388","0.7858916521072388","0.7858916521072388","0.7099094986915588","0.7099094986915588","0.7099094986915588","0.7428204417228699","0.7428204417228699","0.7428204417228699","0.8549045324325562","0.8549045324325562","0.8549045324325562","0.8671571612358093","0.8671571612358093","0.8671571612358093","0.8770515322685242","0.8770515322685242","0.8770515322685242","0.7792877554893494","0.7792877554893494","0.7792877554893494","0.7997530698776245","0.7997530698776245","0.7997530698776245","0.8147380948066711","0.8147380948066711","0.8147380948066711","0.7226566672325134","0.7226566672325134","0.7226566672325134","0.7408689260482788","0.7408689260482788","0.7408689260482788","0.7630517482757568","0.7630517482757568","0.7630517482757568","0.8070886731147766","0.8070886731147766","0.8070886731147766","0.7891830205917358","0.7891830205917358","0.7891830205917358","0.7073444724082947","0.7073444724082947","0.7073444724082947","0.7546488046646118","0.7546488046646118","0.7546488046646118","0.8741163015365601","0.8741163015365601","0.8741163015365601","0.8598905801773071","0.8598905801773071","0.8598905801773071","0.7288946509361267","0.7288946509361267","0.7288946509361267","0.8488060832023621","0.8488060832023621","0.8488060832023621","0.7152231335639954","0.7152231335639954","0.7152231335639954","0.6972599029541016","0.6972599029541016","0.6972599029541016","0.7350114583969116","0.7350114583969116","0.7350114583969116","0.7589138746261597","0.7589138746261597","0.7589138746261597","0.7788891196250916","0.7788891196250916","0.7788891196250916","0.739258885383606","0.739258885383606","0.739258885383606"
"10160","0.7543238401412964","0.7543238401412964","0.7543238401412964","0.7726322412490845","0.7726322412490845","0.7726322412490845","0.7882286310195923","0.7882286310195923","0.7882286310195923","0.7082051634788513","0.7082051634788513","0.7082051634788513","0.7439461946487427","0.7439461946487427","0.7439461946487427","0.8566744923591614","0.8566744923591614","0.8566744923591614","0.8676306009292603","0.8676306009292603","0.8676306009292603","0.8774908781051636","0.8774908781051636","0.8774908781051636","0.7840994000434875","0.7840994000434875","0.7840994000434875","0.7992138266563416","0.7992138266563416","0.7992138266563416","0.8147855997085571","0.8147855997085571","0.8147855997085571","0.721511721611023","0.721511721611023","0.721511721611023","0.7415720224380493","0.7415720224380493","0.7415720224380493","0.7620669603347778","0.7620669603347778","0.7620669603347778","0.8068089485168457","0.8068089485168457","0.8068089485168457","0.788081169128418","0.788081169128418","0.788081169128418","0.7080197930335999","0.7080197930335999","0.7080197930335999","0.7537503838539124","0.7537503838539124","0.7537503838539124","0.8738069534301758","0.8738069534301758","0.8738069534301758","0.8603988885879517","0.8603988885879517","0.8603988885879517","0.7295999526977539","0.7295999526977539","0.7295999526977539","0.849543571472168","0.849543571472168","0.849543571472168","0.7155563831329346","0.7155563831329346","0.7155563831329346","0.6957263946533203","0.6957263946533203","0.6957263946533203","0.7338352799415588","0.7338352799415588","0.7338352799415588","0.7612005472183228","0.7612005472183228","0.7612005472183228","0.7792984843254089","0.7792984843254089","0.7792984843254089","0.740546464920044","0.740546464920044","0.740546464920044"
"10240","0.7509540319442749","0.7509540319442749","0.7509540319442749","0.7705864310264587","0.7705864310264587","0.7705864310264587","0.786858856678009","0.786858856678009","0.786858856678009","0.7092602849006653","0.7092602849006653","0.7092602849006653","0.7441755533218384","0.7441755533218384","0.7441755533218384","0.8551244735717773","0.8551244735717773","0.8551244735717773","0.867668628692627","0.867668628692627","0.867668628692627","0.8790333867073059","0.8790333867073059","0.8790333867073059","0.7820254564285278","0.7820254564285278","0.7820254564285278","0.7988752722740173","0.7988752722740173","0.7988752722740173","0.8141278028488159","0.8141278028488159","0.8141278028488159","0.7222133278846741","0.7222133278846741","0.7222133278846741","0.7409114837646484","0.7409114837646484","0.7409114837646484","0.7646451592445374","0.7646451592445374","0.7646451592445374","0.8060323596000671","0.8060323596000671","0.8060323596000671","0.7897821664810181","0.7897821664810181","0.7897821664810181","0.7080531716346741","0.7080531716346741","0.7080531716346741","0.7550566792488098","0.7550566792488098","0.7550566792488098","0.8746998906135559","0.8746998906135559","0.8746998906135559","0.8590367436408997","0.8590367436408997","0.8590367436408997","0.7278844714164734","0.7278844714164734","0.7278844714164734","0.8472461700439453","0.8472461700439453","0.8472461700439453","0.7128956317901611","0.7128956317901611","0.7128956317901611","0.693109393119812","0.693109393119812","0.693109393119812","0.7360485792160034","0.7360485792160034","0.7360485792160034","0.7584565281867981","0.7584565281867981","0.7584565281867981","0.7787908315658569","0.7787908315658569","0.7787908315658569","0.7378367185592651","0.7378367185592651","0.7378367185592651"
