"Step","12139546_240930_003147S30_UN4_CN4 - val_ssim","12139546_240930_003147S30_UN4_CN4 - val_ssim__MIN","12139546_240930_003147S30_UN4_CN4 - val_ssim__MAX","12139541_240930_002145S20_UN4_CN4 - val_ssim","12139541_240930_002145S20_UN4_CN4 - val_ssim__MIN","12139541_240930_002145S20_UN4_CN4 - val_ssim__MAX","12139540_240930_001906S10_UN4_CN4 - val_ssim","12139540_240930_001906S10_UN4_CN4 - val_ssim__MIN","12139540_240930_001906S10_UN4_CN4 - val_ssim__MAX","12139536_240930_001525S30_UN4_CN4 - val_ssim","12139536_240930_001525S30_UN4_CN4 - val_ssim__MIN","12139536_240930_001525S30_UN4_CN4 - val_ssim__MAX","12139535_240930_000850S20_UN4_CN4 - val_ssim","12139535_240930_000850S20_UN4_CN4 - val_ssim__MIN","12139535_240930_000850S20_UN4_CN4 - val_ssim__MAX","12139532_240930_000449S10_UN4_CN4 - val_ssim","12139532_240930_000449S10_UN4_CN4 - val_ssim__MIN","12139532_240930_000449S10_UN4_CN4 - val_ssim__MAX","12139528_240929_235208S30_UN4_CN4 - val_ssim","12139528_240929_235208S30_UN4_CN4 - val_ssim__MIN","12139528_240929_235208S30_UN4_CN4 - val_ssim__MAX","12139525_240929_232947S20_UN4_CN4 - val_ssim","12139525_240929_232947S20_UN4_CN4 - val_ssim__MIN","12139525_240929_232947S20_UN4_CN4 - val_ssim__MAX","12139524_240929_232850S10_UN4_CN4 - val_ssim","12139524_240929_232850S10_UN4_CN4 - val_ssim__MIN","12139524_240929_232850S10_UN4_CN4 - val_ssim__MAX","12139520_240929_232302S30_UN4_CN4 - val_ssim","12139520_240929_232302S30_UN4_CN4 - val_ssim__MIN","12139520_240929_232302S30_UN4_CN4 - val_ssim__MAX","12139519_240929_232250S20_UN4_CN4 - val_ssim","12139519_240929_232250S20_UN4_CN4 - val_ssim__MIN","12139519_240929_232250S20_UN4_CN4 - val_ssim__MAX","12139518_240929_232231S10_UN4_CN4 - val_ssim","12139518_240929_232231S10_UN4_CN4 - val_ssim__MIN","12139518_240929_232231S10_UN4_CN4 - val_ssim__MAX","12139514_240929_232129S30_UN4_CN4 - val_ssim","12139514_240929_232129S30_UN4_CN4 - val_ssim__MIN","12139514_240929_232129S30_UN4_CN4 - val_ssim__MAX","12139512_240929_232056S10_UN4_CN4 - val_ssim","12139512_240929_232056S10_UN4_CN4 - val_ssim__MIN","12139512_240929_232056S10_UN4_CN4 - val_ssim__MAX","12139513_240929_232052S20_UN4_CN4 - val_ssim","12139513_240929_232052S20_UN4_CN4 - val_ssim__MIN","12139513_240929_232052S20_UN4_CN4 - val_ssim__MAX","12139488_240929_231736S10_UN4 - val_ssim","12139488_240929_231736S10_UN4 - val_ssim__MIN","12139488_240929_231736S10_UN4 - val_ssim__MAX","12139495_240929_231734S20_UN4 - val_ssim","12139495_240929_231734S20_UN4 - val_ssim__MIN","12139495_240929_231734S20_UN4 - val_ssim__MAX","12139501_240929_231732S20_UN4 - val_ssim","12139501_240929_231732S20_UN4 - val_ssim__MIN","12139501_240929_231732S20_UN4 - val_ssim__MAX","12139490_240929_231736S30_UN4 - val_ssim","12139490_240929_231736S30_UN4 - val_ssim__MIN","12139490_240929_231736S30_UN4 - val_ssim__MAX","12139502_240929_231732S30_UN4 - val_ssim","12139502_240929_231732S30_UN4 - val_ssim__MIN","12139502_240929_231732S30_UN4 - val_ssim__MAX","12139500_240929_231732S10_UN4 - val_ssim","12139500_240929_231732S10_UN4 - val_ssim__MIN","12139500_240929_231732S10_UN4 - val_ssim__MAX","12139489_240929_231736S20_UN4 - val_ssim","12139489_240929_231736S20_UN4 - val_ssim__MIN","12139489_240929_231736S20_UN4 - val_ssim__MAX","12139496_240929_231736S30_UN4 - val_ssim","12139496_240929_231736S30_UN4 - val_ssim__MIN","12139496_240929_231736S30_UN4 - val_ssim__MAX","12139483_240929_231732S20_UN4 - val_ssim","12139483_240929_231732S20_UN4 - val_ssim__MIN","12139483_240929_231732S20_UN4 - val_ssim__MAX","12139484_240929_231732S30_UN4 - val_ssim","12139484_240929_231732S30_UN4 - val_ssim__MIN","12139484_240929_231732S30_UN4 - val_ssim__MAX","12139494_240929_231730S10_UN4 - val_ssim","12139494_240929_231730S10_UN4 - val_ssim__MIN","12139494_240929_231730S10_UN4 - val_ssim__MAX","12139482_240929_231728S10_UN4 - val_ssim","12139482_240929_231728S10_UN4 - val_ssim__MIN","12139482_240929_231728S10_UN4 - val_ssim__MAX","12139506_240929_231707S10_UN4 - val_ssim","12139506_240929_231707S10_UN4 - val_ssim__MIN","12139506_240929_231707S10_UN4 - val_ssim__MAX","12139508_240929_231705S30_UN4 - val_ssim","12139508_240929_231705S30_UN4 - val_ssim__MIN","12139508_240929_231705S30_UN4 - val_ssim__MAX","12139507_240929_231705S20_UN4 - val_ssim","12139507_240929_231705S20_UN4 - val_ssim__MIN","12139507_240929_231705S20_UN4 - val_ssim__MAX"
"6880","0.7067820429801941","0.7067820429801941","0.7067820429801941","0.7339351773262024","0.7339351773262024","0.7339351773262024","0.7655267119407654","0.7655267119407654","0.7655267119407654","0.6603202819824219","0.6603202819824219","0.6603202819824219","0.6882531046867371","0.6882531046867371","0.6882531046867371","0.7217279672622681","0.7217279672622681","0.7217279672622681","0.8238767385482788","0.8238767385482788","0.8238767385482788","0.8404741287231445","0.8404741287231445","0.8404741287231445","0.8641859292984009","0.8641859292984009","0.8641859292984009","0.7362068891525269","0.7362068891525269","0.7362068891525269","0.761745810508728","0.761745810508728","0.761745810508728","0.7917476892471313","0.7917476892471313","0.7917476892471313","0.6753776669502258","0.6753776669502258","0.6753776669502258","0.7375064492225647","0.7375064492225647","0.7375064492225647","0.7031152844429016","0.7031152844429016","0.7031152844429016","0.7688623666763306","0.7688623666763306","0.7688623666763306","0.8138607740402222","0.8138607740402222","0.8138607740402222","0.6561563014984131","0.6561563014984131","0.6561563014984131","0.6992713809013367","0.6992713809013367","0.6992713809013367","0.6286667585372925","0.6286667585372925","0.6286667585372925","0.6999363303184509","0.6999363303184509","0.6999363303184509","0.7277141809463501","0.7277141809463501","0.7277141809463501","0.7893009781837463","0.7893009781837463","0.7893009781837463","0.6745253801345825","0.6745253801345825","0.6745253801345825","0.6463809609413147","0.6463809609413147","0.6463809609413147","0.8465604782104492","0.8465604782104492","0.8465604782104492","0.7173474431037903","0.7173474431037903","0.7173474431037903","0.7429102063179016","0.7429102063179016","0.7429102063179016","0.6714590787887573","0.6714590787887573","0.6714590787887573","0.7022497653961182","0.7022497653961182","0.7022497653961182"
"6960","0.7056734561920166","0.7056734561920166","0.7056734561920166","0.7326741218566895","0.7326741218566895","0.7326741218566895","0.7655011415481567","0.7655011415481567","0.7655011415481567","0.6621603965759277","0.6621603965759277","0.6621603965759277","0.6910040974617004","0.6910040974617004","0.6910040974617004","0.7223864793777466","0.7223864793777466","0.7223864793777466","0.8244237899780273","0.8244237899780273","0.8244237899780273","0.8430074453353882","0.8430074453353882","0.8430074453353882","0.8633578419685364","0.8633578419685364","0.8633578419685364","0.7357337474822998","0.7357337474822998","0.7357337474822998","0.765457808971405","0.765457808971405","0.765457808971405","0.7914971113204956","0.7914971113204956","0.7914971113204956","0.675635576248169","0.675635576248169","0.675635576248169","0.7385492324829102","0.7385492324829102","0.7385492324829102","0.7039662003517151","0.7039662003517151","0.7039662003517151","0.7692980170249939","0.7692980170249939","0.7692980170249939","0.8161495327949524","0.8161495327949524","0.8161495327949524","0.6570630669593811","0.6570630669593811","0.6570630669593811","0.7005245089530945","0.7005245089530945","0.7005245089530945","0.6299349069595337","0.6299349069595337","0.6299349069595337","0.6997829079627991","0.6997829079627991","0.6997829079627991","0.7309848666191101","0.7309848666191101","0.7309848666191101","0.7919318675994873","0.7919318675994873","0.7919318675994873","0.676715612411499","0.676715612411499","0.676715612411499","0.6458468437194824","0.6458468437194824","0.6458468437194824","0.8459097146987915","0.8459097146987915","0.8459097146987915","0.7175832986831665","0.7175832986831665","0.7175832986831665","0.743152379989624","0.743152379989624","0.743152379989624","0.670924723148346","0.670924723148346","0.670924723148346","0.7014754414558411","0.7014754414558411","0.7014754414558411"
"7040","0.7105287313461304","0.7105287313461304","0.7105287313461304","0.7350117564201355","0.7350117564201355","0.7350117564201355","0.7652339339256287","0.7652339339256287","0.7652339339256287","0.6624859571456909","0.6624859571456909","0.6624859571456909","0.6909969449043274","0.6909969449043274","0.6909969449043274","0.7215807437896729","0.7215807437896729","0.7215807437896729","0.8233896493911743","0.8233896493911743","0.8233896493911743","0.8438841104507446","0.8438841104507446","0.8438841104507446","0.8633232116699219","0.8633232116699219","0.8633232116699219","0.7361788749694824","0.7361788749694824","0.7361788749694824","0.7634756565093994","0.7634756565093994","0.7634756565093994","0.7919347882270813","0.7919347882270813","0.7919347882270813","0.6740795373916626","0.6740795373916626","0.6740795373916626","0.7386725544929504","0.7386725544929504","0.7386725544929504","0.704322874546051","0.704322874546051","0.704322874546051","0.769607663154602","0.769607663154602","0.769607663154602","0.8149622678756714","0.8149622678756714","0.8149622678756714","0.6567789316177368","0.6567789316177368","0.6567789316177368","0.6991249918937683","0.6991249918937683","0.6991249918937683","0.6292177438735962","0.6292177438735962","0.6292177438735962","0.6999410390853882","0.6999410390853882","0.6999410390853882","0.7310101389884949","0.7310101389884949","0.7310101389884949","0.7932213544845581","0.7932213544845581","0.7932213544845581","0.6762033700942993","0.6762033700942993","0.6762033700942993","0.645361065864563","0.645361065864563","0.645361065864563","0.8461087942123413","0.8461087942123413","0.8461087942123413","0.7186489105224609","0.7186489105224609","0.7186489105224609","0.7437764406204224","0.7437764406204224","0.7437764406204224","0.6734477877616882","0.6734477877616882","0.6734477877616882","0.704023540019989","0.704023540019989","0.704023540019989"
"7120","0.7075581550598145","0.7075581550598145","0.7075581550598145","0.7339639067649841","0.7339639067649841","0.7339639067649841","0.7676944136619568","0.7676944136619568","0.7676944136619568","0.6619022488594055","0.6619022488594055","0.6619022488594055","0.6900065541267395","0.6900065541267395","0.6900065541267395","0.7214009761810303","0.7214009761810303","0.7214009761810303","0.8260504603385925","0.8260504603385925","0.8260504603385925","0.8424256443977356","0.8424256443977356","0.8424256443977356","0.8642398118972778","0.8642398118972778","0.8642398118972778","0.738146185874939","0.738146185874939","0.738146185874939","0.7627200484275818","0.7627200484275818","0.7627200484275818","0.7919241189956665","0.7919241189956665","0.7919241189956665","0.6750985980033875","0.6750985980033875","0.6750985980033875","0.7380648255348206","0.7380648255348206","0.7380648255348206","0.7038379907608032","0.7038379907608032","0.7038379907608032","0.7701334953308105","0.7701334953308105","0.7701334953308105","0.815933346748352","0.815933346748352","0.815933346748352","0.6569167971611023","0.6569167971611023","0.6569167971611023","0.7021923661231995","0.7021923661231995","0.7021923661231995","0.6291196346282959","0.6291196346282959","0.6291196346282959","0.6988058090209961","0.6988058090209961","0.6988058090209961","0.7286152243614197","0.7286152243614197","0.7286152243614197","0.7948190569877625","0.7948190569877625","0.7948190569877625","0.6753515005111694","0.6753515005111694","0.6753515005111694","0.6464412808418274","0.6464412808418274","0.6464412808418274","0.8464716672897339","0.8464716672897339","0.8464716672897339","0.7183865308761597","0.7183865308761597","0.7183865308761597","0.7439656853675842","0.7439656853675842","0.7439656853675842","0.6715384125709534","0.6715384125709534","0.6715384125709534","0.7038906812667847","0.7038906812667847","0.7038906812667847"
"7200","0.7083749175071716","0.7083749175071716","0.7083749175071716","0.7350463271141052","0.7350463271141052","0.7350463271141052","0.76678067445755","0.76678067445755","0.76678067445755","0.6653212308883667","0.6653212308883667","0.6653212308883667","0.6923962235450745","0.6923962235450745","0.6923962235450745","0.722075879573822","0.722075879573822","0.722075879573822","0.8244860768318176","0.8244860768318176","0.8244860768318176","0.8454001545906067","0.8454001545906067","0.8454001545906067","0.8647433519363403","0.8647433519363403","0.8647433519363403","0.7373049855232239","0.7373049855232239","0.7373049855232239","0.7635878324508667","0.7635878324508667","0.7635878324508667","0.7930369973182678","0.7930369973182678","0.7930369973182678","0.6768292188644409","0.6768292188644409","0.6768292188644409","0.7401131391525269","0.7401131391525269","0.7401131391525269","0.705235481262207","0.705235481262207","0.705235481262207","0.7704435586929321","0.7704435586929321","0.7704435586929321","0.8172836303710938","0.8172836303710938","0.8172836303710938","0.6577191948890686","0.6577191948890686","0.6577191948890686","0.6995569467544556","0.6995569467544556","0.6995569467544556","0.6312534809112549","0.6312534809112549","0.6312534809112549","0.6996302604675293","0.6996302604675293","0.6996302604675293","0.7283655405044556","0.7283655405044556","0.7283655405044556","0.7941681146621704","0.7941681146621704","0.7941681146621704","0.6754788160324097","0.6754788160324097","0.6754788160324097","0.6460615396499634","0.6460615396499634","0.6460615396499634","0.8473100662231445","0.8473100662231445","0.8473100662231445","0.718762993812561","0.718762993812561","0.718762993812561","0.7440919280052185","0.7440919280052185","0.7440919280052185","0.6735363602638245","0.6735363602638245","0.6735363602638245","0.703910768032074","0.703910768032074","0.703910768032074"
"7280","0.7076275944709778","0.7076275944709778","0.7076275944709778","0.735109269618988","0.735109269618988","0.735109269618988","0.7670332789421082","0.7670332789421082","0.7670332789421082","0.6614701151847839","0.6614701151847839","0.6614701151847839","0.6899312734603882","0.6899312734603882","0.6899312734603882","0.7223673462867737","0.7223673462867737","0.7223673462867737","0.8250309228897095","0.8250309228897095","0.8250309228897095","0.8440723419189453","0.8440723419189453","0.8440723419189453","0.8641239404678345","0.8641239404678345","0.8641239404678345","0.7363868355751038","0.7363868355751038","0.7363868355751038","0.7639862298965454","0.7639862298965454","0.7639862298965454","0.7918437123298645","0.7918437123298645","0.7918437123298645","0.6778128743171692","0.6778128743171692","0.6778128743171692","0.7387024164199829","0.7387024164199829","0.7387024164199829","0.703455924987793","0.703455924987793","0.703455924987793","0.7694708108901978","0.7694708108901978","0.7694708108901978","0.816369354724884","0.816369354724884","0.816369354724884","0.6576636433601379","0.6576636433601379","0.6576636433601379","0.7026665806770325","0.7026665806770325","0.7026665806770325","0.6321598887443542","0.6321598887443542","0.6321598887443542","0.6995242834091187","0.6995242834091187","0.6995242834091187","0.7294793725013733","0.7294793725013733","0.7294793725013733","0.7928272485733032","0.7928272485733032","0.7928272485733032","0.6747473478317261","0.6747473478317261","0.6747473478317261","0.6484413743019104","0.6484413743019104","0.6484413743019104","0.846990704536438","0.846990704536438","0.846990704536438","0.7177194952964783","0.7177194952964783","0.7177194952964783","0.7436217069625854","0.7436217069625854","0.7436217069625854","0.6742801070213318","0.6742801070213318","0.6742801070213318","0.7032241821289062","0.7032241821289062","0.7032241821289062"
"7360","0.7105120420455933","0.7105120420455933","0.7105120420455933","0.7360113263130188","0.7360113263130188","0.7360113263130188","0.7677159309387207","0.7677159309387207","0.7677159309387207","0.663080096244812","0.663080096244812","0.663080096244812","0.6923218965530396","0.6923218965530396","0.6923218965530396","0.7226181030273438","0.7226181030273438","0.7226181030273438","0.8255217671394348","0.8255217671394348","0.8255217671394348","0.8436404466629028","0.8436404466629028","0.8436404466629028","0.8643441200256348","0.8643441200256348","0.8643441200256348","0.7345121502876282","0.7345121502876282","0.7345121502876282","0.7642688751220703","0.7642688751220703","0.7642688751220703","0.7923081517219543","0.7923081517219543","0.7923081517219543","0.6760683059692383","0.6760683059692383","0.6760683059692383","0.7396475076675415","0.7396475076675415","0.7396475076675415","0.7054196000099182","0.7054196000099182","0.7054196000099182","0.7701779007911682","0.7701779007911682","0.7701779007911682","0.8170860409736633","0.8170860409736633","0.8170860409736633","0.6575207710266113","0.6575207710266113","0.6575207710266113","0.7007983922958374","0.7007983922958374","0.7007983922958374","0.6319931745529175","0.6319931745529175","0.6319931745529175","0.7004631757736206","0.7004631757736206","0.7004631757736206","0.7293903231620789","0.7293903231620789","0.7293903231620789","0.7913427948951721","0.7913427948951721","0.7913427948951721","0.6763122081756592","0.6763122081756592","0.6763122081756592","0.6468154788017273","0.6468154788017273","0.6468154788017273","0.8475120663642883","0.8475120663642883","0.8475120663642883","0.7190819978713989","0.7190819978713989","0.7190819978713989","0.7462334036827087","0.7462334036827087","0.7462334036827087","0.6758801341056824","0.6758801341056824","0.6758801341056824","0.7038174271583557","0.7038174271583557","0.7038174271583557"
"7440","0.7115262746810913","0.7115262746810913","0.7115262746810913","0.7360060811042786","0.7360060811042786","0.7360060811042786","0.7676941156387329","0.7676941156387329","0.7676941156387329","0.6629000902175903","0.6629000902175903","0.6629000902175903","0.6916521787643433","0.6916521787643433","0.6916521787643433","0.7239328622817993","0.7239328622817993","0.7239328622817993","0.8257098197937012","0.8257098197937012","0.8257098197937012","0.8451195955276489","0.8451195955276489","0.8451195955276489","0.8638929128646851","0.8638929128646851","0.8638929128646851","0.7382367849349976","0.7382367849349976","0.7382367849349976","0.7648907899856567","0.7648907899856567","0.7648907899856567","0.7920795679092407","0.7920795679092407","0.7920795679092407","0.6781323552131653","0.6781323552131653","0.6781323552131653","0.7383086085319519","0.7383086085319519","0.7383086085319519","0.7066652774810791","0.7066652774810791","0.7066652774810791","0.7698091268539429","0.7698091268539429","0.7698091268539429","0.8174810409545898","0.8174810409545898","0.8174810409545898","0.6583917737007141","0.6583917737007141","0.6583917737007141","0.6998125314712524","0.6998125314712524","0.6998125314712524","0.6322951316833496","0.6322951316833496","0.6322951316833496","0.7001388669013977","0.7001388669013977","0.7001388669013977","0.7297390103340149","0.7297390103340149","0.7297390103340149","0.7934892773628235","0.7934892773628235","0.7934892773628235","0.678865373134613","0.678865373134613","0.678865373134613","0.6486204266548157","0.6486204266548157","0.6486204266548157","0.8472593426704407","0.8472593426704407","0.8472593426704407","0.7184115648269653","0.7184115648269653","0.7184115648269653","0.7453805804252625","0.7453805804252625","0.7453805804252625","0.6731992363929749","0.6731992363929749","0.6731992363929749","0.7022575736045837","0.7022575736045837","0.7022575736045837"
"7520","0.7065661549568176","0.7065661549568176","0.7065661549568176","0.7364836931228638","0.7364836931228638","0.7364836931228638","0.7664972543716431","0.7664972543716431","0.7664972543716431","0.6672446131706238","0.6672446131706238","0.6672446131706238","0.6934483647346497","0.6934483647346497","0.6934483647346497","0.7232523560523987","0.7232523560523987","0.7232523560523987","0.8266757726669312","0.8266757726669312","0.8266757726669312","0.845072865486145","0.845072865486145","0.845072865486145","0.8650857210159302","0.8650857210159302","0.8650857210159302","0.7382423281669617","0.7382423281669617","0.7382423281669617","0.7655612826347351","0.7655612826347351","0.7655612826347351","0.7926486730575562","0.7926486730575562","0.7926486730575562","0.6768664121627808","0.6768664121627808","0.6768664121627808","0.7383426427841187","0.7383426427841187","0.7383426427841187","0.704387366771698","0.704387366771698","0.704387366771698","0.7706264853477478","0.7706264853477478","0.7706264853477478","0.8188215494155884","0.8188215494155884","0.8188215494155884","0.6591163873672485","0.6591163873672485","0.6591163873672485","0.7010596990585327","0.7010596990585327","0.7010596990585327","0.6326111555099487","0.6326111555099487","0.6326111555099487","0.7005444765090942","0.7005444765090942","0.7005444765090942","0.7315424680709839","0.7315424680709839","0.7315424680709839","0.794053316116333","0.794053316116333","0.794053316116333","0.6779918670654297","0.6779918670654297","0.6779918670654297","0.6461464762687683","0.6461464762687683","0.6461464762687683","0.8472241163253784","0.8472241163253784","0.8472241163253784","0.7180033922195435","0.7180033922195435","0.7180033922195435","0.7446633577346802","0.7446633577346802","0.7446633577346802","0.6739306449890137","0.6739306449890137","0.6739306449890137","0.7030836343765259","0.7030836343765259","0.7030836343765259"
"7600","0.7097881436347961","0.7097881436347961","0.7097881436347961","0.7371097803115845","0.7371097803115845","0.7371097803115845","0.7686607837677002","0.7686607837677002","0.7686607837677002","0.664634108543396","0.664634108543396","0.664634108543396","0.6903630495071411","0.6903630495071411","0.6903630495071411","0.7240580916404724","0.7240580916404724","0.7240580916404724","0.8265966176986694","0.8265966176986694","0.8265966176986694","0.845269501209259","0.845269501209259","0.845269501209259","0.8644062876701355","0.8644062876701355","0.8644062876701355","0.7398039102554321","0.7398039102554321","0.7398039102554321","0.7651199102401733","0.7651199102401733","0.7651199102401733","0.7936568260192871","0.7936568260192871","0.7936568260192871","0.6785913109779358","0.6785913109779358","0.6785913109779358","0.7389293909072876","0.7389293909072876","0.7389293909072876","0.7062876224517822","0.7062876224517822","0.7062876224517822","0.7708197236061096","0.7708197236061096","0.7708197236061096","0.8173913955688477","0.8173913955688477","0.8173913955688477","0.6581860780715942","0.6581860780715942","0.6581860780715942","0.7011724710464478","0.7011724710464478","0.7011724710464478","0.6295018196105957","0.6295018196105957","0.6295018196105957","0.7003846764564514","0.7003846764564514","0.7003846764564514","0.7297601699829102","0.7297601699829102","0.7297601699829102","0.7933241128921509","0.7933241128921509","0.7933241128921509","0.6772192716598511","0.6772192716598511","0.6772192716598511","0.6469457149505615","0.6469457149505615","0.6469457149505615","0.8470686078071594","0.8470686078071594","0.8470686078071594","0.7177916169166565","0.7177916169166565","0.7177916169166565","0.7451052069664001","0.7451052069664001","0.7451052069664001","0.6740468740463257","0.6740468740463257","0.6740468740463257","0.7039019465446472","0.7039019465446472","0.7039019465446472"
"7680","0.7112857699394226","0.7112857699394226","0.7112857699394226","0.7367420196533203","0.7367420196533203","0.7367420196533203","0.7671421766281128","0.7671421766281128","0.7671421766281128","0.661956787109375","0.661956787109375","0.661956787109375","0.6928579807281494","0.6928579807281494","0.6928579807281494","0.7230898141860962","0.7230898141860962","0.7230898141860962","0.8240436315536499","0.8240436315536499","0.8240436315536499","0.8450146913528442","0.8450146913528442","0.8450146913528442","0.8648862838745117","0.8648862838745117","0.8648862838745117","0.7378466129302979","0.7378466129302979","0.7378466129302979","0.7651951909065247","0.7651951909065247","0.7651951909065247","0.7935187816619873","0.7935187816619873","0.7935187816619873","0.6757165789604187","0.6757165789604187","0.6757165789604187","0.7406745553016663","0.7406745553016663","0.7406745553016663","0.7066865563392639","0.7066865563392639","0.7066865563392639","0.7714807391166687","0.7714807391166687","0.7714807391166687","0.817290186882019","0.817290186882019","0.817290186882019","0.6591771841049194","0.6591771841049194","0.6591771841049194","0.7005454301834106","0.7005454301834106","0.7005454301834106","0.630458652973175","0.630458652973175","0.630458652973175","0.7005265951156616","0.7005265951156616","0.7005265951156616","0.7304282784461975","0.7304282784461975","0.7304282784461975","0.7923901677131653","0.7923901677131653","0.7923901677131653","0.6781387329101562","0.6781387329101562","0.6781387329101562","0.6481651067733765","0.6481651067733765","0.6481651067733765","0.8472108840942383","0.8472108840942383","0.8472108840942383","0.7190678119659424","0.7190678119659424","0.7190678119659424","0.7448484301567078","0.7448484301567078","0.7448484301567078","0.6759874820709229","0.6759874820709229","0.6759874820709229","0.7043046355247498","0.7043046355247498","0.7043046355247498"
"7760","0.7120165228843689","0.7120165228843689","0.7120165228843689","0.7355742454528809","0.7355742454528809","0.7355742454528809","0.7668160200119019","0.7668160200119019","0.7668160200119019","0.6674584746360779","0.6674584746360779","0.6674584746360779","0.6933324337005615","0.6933324337005615","0.6933324337005615","0.7226623296737671","0.7226623296737671","0.7226623296737671","0.8267224431037903","0.8267224431037903","0.8267224431037903","0.8452779054641724","0.8452779054641724","0.8452779054641724","0.8634188771247864","0.8634188771247864","0.8634188771247864","0.7402442693710327","0.7402442693710327","0.7402442693710327","0.766736626625061","0.766736626625061","0.766736626625061","0.7919614911079407","0.7919614911079407","0.7919614911079407","0.6790181994438171","0.6790181994438171","0.6790181994438171","0.7392438650131226","0.7392438650131226","0.7392438650131226","0.7066869735717773","0.7066869735717773","0.7066869735717773","0.7691286206245422","0.7691286206245422","0.7691286206245422","0.8183459043502808","0.8183459043502808","0.8183459043502808","0.6580029726028442","0.6580029726028442","0.6580029726028442","0.7015638947486877","0.7015638947486877","0.7015638947486877","0.6332646608352661","0.6332646608352661","0.6332646608352661","0.6995181441307068","0.6995181441307068","0.6995181441307068","0.7309585213661194","0.7309585213661194","0.7309585213661194","0.7943746447563171","0.7943746447563171","0.7943746447563171","0.6777298450469971","0.6777298450469971","0.6777298450469971","0.6483374238014221","0.6483374238014221","0.6483374238014221","0.8462885618209839","0.8462885618209839","0.8462885618209839","0.7190037965774536","0.7190037965774536","0.7190037965774536","0.7459214925765991","0.7459214925765991","0.7459214925765991","0.6766726970672607","0.6766726970672607","0.6766726970672607","0.7044569253921509","0.7044569253921509","0.7044569253921509"
"7840","0.7106042504310608","0.7106042504310608","0.7106042504310608","0.7369966506958008","0.7369966506958008","0.7369966506958008","0.7669070363044739","0.7669070363044739","0.7669070363044739","0.6636956930160522","0.6636956930160522","0.6636956930160522","0.6913367509841919","0.6913367509841919","0.6913367509841919","0.722793698310852","0.722793698310852","0.722793698310852","0.8272116780281067","0.8272116780281067","0.8272116780281067","0.8442503213882446","0.8442503213882446","0.8442503213882446","0.8653475046157837","0.8653475046157837","0.8653475046157837","0.7392463684082031","0.7392463684082031","0.7392463684082031","0.7676003575325012","0.7676003575325012","0.7676003575325012","0.793359637260437","0.793359637260437","0.793359637260437","0.6789668798446655","0.6789668798446655","0.6789668798446655","0.7407311201095581","0.7407311201095581","0.7407311201095581","0.7071839570999146","0.7071839570999146","0.7071839570999146","0.7710867524147034","0.7710867524147034","0.7710867524147034","0.8177221417427063","0.8177221417427063","0.8177221417427063","0.6588146090507507","0.6588146090507507","0.6588146090507507","0.7017217874526978","0.7017217874526978","0.7017217874526978","0.6327688694000244","0.6327688694000244","0.6327688694000244","0.700780987739563","0.700780987739563","0.700780987739563","0.7323601245880127","0.7323601245880127","0.7323601245880127","0.7941738367080688","0.7941738367080688","0.7941738367080688","0.6773319244384766","0.6773319244384766","0.6773319244384766","0.6469361782073975","0.6469361782073975","0.6469361782073975","0.8475143313407898","0.8475143313407898","0.8475143313407898","0.7205175757408142","0.7205175757408142","0.7205175757408142","0.7444714903831482","0.7444714903831482","0.7444714903831482","0.6730188131332397","0.6730188131332397","0.6730188131332397","0.7041146159172058","0.7041146159172058","0.7041146159172058"
"7920","0.7132146954536438","0.7132146954536438","0.7132146954536438","0.7368540167808533","0.7368540167808533","0.7368540167808533","0.766578197479248","0.766578197479248","0.766578197479248","0.6678198575973511","0.6678198575973511","0.6678198575973511","0.6923156976699829","0.6923156976699829","0.6923156976699829","0.7237801551818848","0.7237801551818848","0.7237801551818848","0.8273924589157104","0.8273924589157104","0.8273924589157104","0.8448055386543274","0.8448055386543274","0.8448055386543274","0.8657984733581543","0.8657984733581543","0.8657984733581543","0.7387266159057617","0.7387266159057617","0.7387266159057617","0.765556812286377","0.765556812286377","0.765556812286377","0.7918988466262817","0.7918988466262817","0.7918988466262817","0.6810396909713745","0.6810396909713745","0.6810396909713745","0.7404011487960815","0.7404011487960815","0.7404011487960815","0.7076586484909058","0.7076586484909058","0.7076586484909058","0.7707698345184326","0.7707698345184326","0.7707698345184326","0.8182696104049683","0.8182696104049683","0.8182696104049683","0.658814549446106","0.658814549446106","0.658814549446106","0.7022468447685242","0.7022468447685242","0.7022468447685242","0.6309714913368225","0.6309714913368225","0.6309714913368225","0.7010979652404785","0.7010979652404785","0.7010979652404785","0.730995237827301","0.730995237827301","0.730995237827301","0.7932801246643066","0.7932801246643066","0.7932801246643066","0.6788080930709839","0.6788080930709839","0.6788080930709839","0.6504653692245483","0.6504653692245483","0.6504653692245483","0.8482691049575806","0.8482691049575806","0.8482691049575806","0.7185612916946411","0.7185612916946411","0.7185612916946411","0.7440112233161926","0.7440112233161926","0.7440112233161926","0.6770676374435425","0.6770676374435425","0.6770676374435425","0.7064335942268372","0.7064335942268372","0.7064335942268372"
