"Step","12139546_240930_003147S30_UN4_CN4 - val_val_ref_psnr","12139546_240930_003147S30_UN4_CN4 - val_val_ref_psnr__MIN","12139546_240930_003147S30_UN4_CN4 - val_val_ref_psnr__MAX","12139541_240930_002145S20_UN4_CN4 - val_val_ref_psnr","12139541_240930_002145S20_UN4_CN4 - val_val_ref_psnr__MIN","12139541_240930_002145S20_UN4_CN4 - val_val_ref_psnr__MAX","12139540_240930_001906S10_UN4_CN4 - val_val_ref_psnr","12139540_240930_001906S10_UN4_CN4 - val_val_ref_psnr__MIN","12139540_240930_001906S10_UN4_CN4 - val_val_ref_psnr__MAX","12139536_240930_001525S30_UN4_CN4 - val_val_ref_psnr","12139536_240930_001525S30_UN4_CN4 - val_val_ref_psnr__MIN","12139536_240930_001525S30_UN4_CN4 - val_val_ref_psnr__MAX","12139535_240930_000850S20_UN4_CN4 - val_val_ref_psnr","12139535_240930_000850S20_UN4_CN4 - val_val_ref_psnr__MIN","12139535_240930_000850S20_UN4_CN4 - val_val_ref_psnr__MAX","12139532_240930_000449S10_UN4_CN4 - val_val_ref_psnr","12139532_240930_000449S10_UN4_CN4 - val_val_ref_psnr__MIN","12139532_240930_000449S10_UN4_CN4 - val_val_ref_psnr__MAX","12139528_240929_235208S30_UN4_CN4 - val_val_ref_psnr","12139528_240929_235208S30_UN4_CN4 - val_val_ref_psnr__MIN","12139528_240929_235208S30_UN4_CN4 - val_val_ref_psnr__MAX","12139525_240929_232947S20_UN4_CN4 - val_val_ref_psnr","12139525_240929_232947S20_UN4_CN4 - val_val_ref_psnr__MIN","12139525_240929_232947S20_UN4_CN4 - val_val_ref_psnr__MAX","12139524_240929_232850S10_UN4_CN4 - val_val_ref_psnr","12139524_240929_232850S10_UN4_CN4 - val_val_ref_psnr__MIN","12139524_240929_232850S10_UN4_CN4 - val_val_ref_psnr__MAX","12139520_240929_232302S30_UN4_CN4 - val_val_ref_psnr","12139520_240929_232302S30_UN4_CN4 - val_val_ref_psnr__MIN","12139520_240929_232302S30_UN4_CN4 - val_val_ref_psnr__MAX","12139519_240929_232250S20_UN4_CN4 - val_val_ref_psnr","12139519_240929_232250S20_UN4_CN4 - val_val_ref_psnr__MIN","12139519_240929_232250S20_UN4_CN4 - val_val_ref_psnr__MAX","12139518_240929_232231S10_UN4_CN4 - val_val_ref_psnr","12139518_240929_232231S10_UN4_CN4 - val_val_ref_psnr__MIN","12139518_240929_232231S10_UN4_CN4 - val_val_ref_psnr__MAX","12139514_240929_232129S30_UN4_CN4 - val_val_ref_psnr","12139514_240929_232129S30_UN4_CN4 - val_val_ref_psnr__MIN","12139514_240929_232129S30_UN4_CN4 - val_val_ref_psnr__MAX","12139512_240929_232056S10_UN4_CN4 - val_val_ref_psnr","12139512_240929_232056S10_UN4_CN4 - val_val_ref_psnr__MIN","12139512_240929_232056S10_UN4_CN4 - val_val_ref_psnr__MAX","12139513_240929_232052S20_UN4_CN4 - val_val_ref_psnr","12139513_240929_232052S20_UN4_CN4 - val_val_ref_psnr__MIN","12139513_240929_232052S20_UN4_CN4 - val_val_ref_psnr__MAX","12139488_240929_231736S10_UN4 - val_val_ref_psnr","12139488_240929_231736S10_UN4 - val_val_ref_psnr__MIN","12139488_240929_231736S10_UN4 - val_val_ref_psnr__MAX","12139495_240929_231734S20_UN4 - val_val_ref_psnr","12139495_240929_231734S20_UN4 - val_val_ref_psnr__MIN","12139495_240929_231734S20_UN4 - val_val_ref_psnr__MAX","12139501_240929_231732S20_UN4 - val_val_ref_psnr","12139501_240929_231732S20_UN4 - val_val_ref_psnr__MIN","12139501_240929_231732S20_UN4 - val_val_ref_psnr__MAX","12139490_240929_231736S30_UN4 - val_val_ref_psnr","12139490_240929_231736S30_UN4 - val_val_ref_psnr__MIN","12139490_240929_231736S30_UN4 - val_val_ref_psnr__MAX","12139502_240929_231732S30_UN4 - val_val_ref_psnr","12139502_240929_231732S30_UN4 - val_val_ref_psnr__MIN","12139502_240929_231732S30_UN4 - val_val_ref_psnr__MAX","12139500_240929_231732S10_UN4 - val_val_ref_psnr","12139500_240929_231732S10_UN4 - val_val_ref_psnr__MIN","12139500_240929_231732S10_UN4 - val_val_ref_psnr__MAX","12139489_240929_231736S20_UN4 - val_val_ref_psnr","12139489_240929_231736S20_UN4 - val_val_ref_psnr__MIN","12139489_240929_231736S20_UN4 - val_val_ref_psnr__MAX","12139496_240929_231736S30_UN4 - val_val_ref_psnr","12139496_240929_231736S30_UN4 - val_val_ref_psnr__MIN","12139496_240929_231736S30_UN4 - val_val_ref_psnr__MAX","12139483_240929_231732S20_UN4 - val_val_ref_psnr","12139483_240929_231732S20_UN4 - val_val_ref_psnr__MIN","12139483_240929_231732S20_UN4 - val_val_ref_psnr__MAX","12139484_240929_231732S30_UN4 - val_val_ref_psnr","12139484_240929_231732S30_UN4 - val_val_ref_psnr__MIN","12139484_240929_231732S30_UN4 - val_val_ref_psnr__MAX","12139494_240929_231730S10_UN4 - val_val_ref_psnr","12139494_240929_231730S10_UN4 - val_val_ref_psnr__MIN","12139494_240929_231730S10_UN4 - val_val_ref_psnr__MAX","12139482_240929_231728S10_UN4 - val_val_ref_psnr","12139482_240929_231728S10_UN4 - val_val_ref_psnr__MIN","12139482_240929_231728S10_UN4 - val_val_ref_psnr__MAX","12139506_240929_231707S10_UN4 - val_val_ref_psnr","12139506_240929_231707S10_UN4 - val_val_ref_psnr__MIN","12139506_240929_231707S10_UN4 - val_val_ref_psnr__MAX","12139508_240929_231705S30_UN4 - val_val_ref_psnr","12139508_240929_231705S30_UN4 - val_val_ref_psnr__MIN","12139508_240929_231705S30_UN4 - val_val_ref_psnr__MAX","12139507_240929_231705S20_UN4 - val_val_ref_psnr","12139507_240929_231705S20_UN4 - val_val_ref_psnr__MIN","12139507_240929_231705S20_UN4 - val_val_ref_psnr__MAX"
"9280","17.66948890686035","17.66948890686035","17.66948890686035","17.979751586914062","17.979751586914062","17.979751586914062","18.137054443359375","18.137054443359375","18.137054443359375","20.31413459777832","20.31413459777832","20.31413459777832","20.53927993774414","20.53927993774414","20.53927993774414","20.486167907714844","20.486167907714844","20.486167907714844","19.473289489746094","19.473289489746094","19.473289489746094","18.906370162963867","18.906370162963867","18.906370162963867","18.64584732055664","18.64584732055664","18.64584732055664","17.19297981262207","17.19297981262207","17.19297981262207","17.25714874267578","17.25714874267578","17.25714874267578","17.2034969329834","17.2034969329834","17.2034969329834","20.545650482177734","20.545650482177734","20.545650482177734","20.700803756713867","20.700803756713867","20.700803756713867","20.74496841430664","20.74496841430664","20.74496841430664","17.141937255859375","17.141937255859375","17.141937255859375","18.681934356689453","18.681934356689453","18.681934356689453","20.525487899780273","20.525487899780273","20.525487899780273","17.291776657104492","17.291776657104492","17.291776657104492","20.2857666015625","20.2857666015625","20.2857666015625","20.393625259399414","20.393625259399414","20.393625259399414","17.292455673217773","17.292455673217773","17.292455673217773","18.963848114013672","18.963848114013672","18.963848114013672","20.760635375976562","20.760635375976562","20.760635375976562","20.648296356201172","20.648296356201172","20.648296356201172","18.396528244018555","18.396528244018555","18.396528244018555","20.63054847717285","20.63054847717285","20.63054847717285","18.202423095703125","18.202423095703125","18.202423095703125","18.03406524658203","18.03406524658203","18.03406524658203","18.092199325561523","18.092199325561523","18.092199325561523"
"9360","17.646656036376953","17.646656036376953","17.646656036376953","17.851451873779297","17.851451873779297","17.851451873779297","18.122623443603516","18.122623443603516","18.122623443603516","20.402950286865234","20.402950286865234","20.402950286865234","20.472003936767578","20.472003936767578","20.472003936767578","20.58090591430664","20.58090591430664","20.58090591430664","19.3453426361084","19.3453426361084","19.3453426361084","18.970443725585938","18.970443725585938","18.970443725585938","18.659931182861328","18.659931182861328","18.659931182861328","17.029245376586914","17.029245376586914","17.029245376586914","17.23202896118164","17.23202896118164","17.23202896118164","17.229583740234375","17.229583740234375","17.229583740234375","20.453699111938477","20.453699111938477","20.453699111938477","20.7343692779541","20.7343692779541","20.7343692779541","20.65110206604004","20.65110206604004","20.65110206604004","17.2021541595459","17.2021541595459","17.2021541595459","18.741769790649414","18.741769790649414","18.741769790649414","20.5120792388916","20.5120792388916","20.5120792388916","17.260356903076172","17.260356903076172","17.260356903076172","20.403152465820312","20.403152465820312","20.403152465820312","20.447189331054688","20.447189331054688","20.447189331054688","17.190771102905273","17.190771102905273","17.190771102905273","18.966800689697266","18.966800689697266","18.966800689697266","20.645782470703125","20.645782470703125","20.645782470703125","20.537538528442383","20.537538528442383","20.537538528442383","18.385866165161133","18.385866165161133","18.385866165161133","20.69993019104004","20.69993019104004","20.69993019104004","18.184165954589844","18.184165954589844","18.184165954589844","17.938169479370117","17.938169479370117","17.938169479370117","18.07659339904785","18.07659339904785","18.07659339904785"
"9440","17.667667388916016","17.667667388916016","17.667667388916016","18.007062911987305","18.007062911987305","18.007062911987305","18.14116859436035","18.14116859436035","18.14116859436035","20.331327438354492","20.331327438354492","20.331327438354492","20.383525848388672","20.383525848388672","20.383525848388672","20.472604751586914","20.472604751586914","20.472604751586914","19.428237915039062","19.428237915039062","19.428237915039062","18.992889404296875","18.992889404296875","18.992889404296875","18.64809226989746","18.64809226989746","18.64809226989746","17.01296615600586","17.01296615600586","17.01296615600586","17.18039894104004","17.18039894104004","17.18039894104004","17.24592399597168","17.24592399597168","17.24592399597168","20.46626853942871","20.46626853942871","20.46626853942871","20.719772338867188","20.719772338867188","20.719772338867188","20.606006622314453","20.606006622314453","20.606006622314453","17.204578399658203","17.204578399658203","17.204578399658203","18.747190475463867","18.747190475463867","18.747190475463867","20.357494354248047","20.357494354248047","20.357494354248047","17.218175888061523","17.218175888061523","17.218175888061523","20.308631896972656","20.308631896972656","20.308631896972656","20.396728515625","20.396728515625","20.396728515625","17.212139129638672","17.212139129638672","17.212139129638672","18.99949073791504","18.99949073791504","18.99949073791504","20.65064239501953","20.65064239501953","20.65064239501953","20.481840133666992","20.481840133666992","20.481840133666992","18.36614227294922","18.36614227294922","18.36614227294922","20.66588592529297","20.66588592529297","20.66588592529297","18.216245651245117","18.216245651245117","18.216245651245117","18.013269424438477","18.013269424438477","18.013269424438477","18.10003662109375","18.10003662109375","18.10003662109375"
"9520","17.59173583984375","17.59173583984375","17.59173583984375","18.08225440979004","18.08225440979004","18.08225440979004","18.140655517578125","18.140655517578125","18.140655517578125","20.285568237304688","20.285568237304688","20.285568237304688","20.620147705078125","20.620147705078125","20.620147705078125","20.49468994140625","20.49468994140625","20.49468994140625","19.305749893188477","19.305749893188477","19.305749893188477","18.91720962524414","18.91720962524414","18.91720962524414","18.645816802978516","18.645816802978516","18.645816802978516","17.05859375","17.05859375","17.05859375","17.224822998046875","17.224822998046875","17.224822998046875","17.174673080444336","17.174673080444336","17.174673080444336","20.53653335571289","20.53653335571289","20.53653335571289","20.724300384521484","20.724300384521484","20.724300384521484","20.6102352142334","20.6102352142334","20.6102352142334","17.1346492767334","17.1346492767334","17.1346492767334","18.694522857666016","18.694522857666016","18.694522857666016","20.661897659301758","20.661897659301758","20.661897659301758","17.25259017944336","17.25259017944336","17.25259017944336","20.321369171142578","20.321369171142578","20.321369171142578","20.434904098510742","20.434904098510742","20.434904098510742","17.21044158935547","17.21044158935547","17.21044158935547","18.96147346496582","18.96147346496582","18.96147346496582","20.607406616210938","20.607406616210938","20.607406616210938","20.69719696044922","20.69719696044922","20.69719696044922","18.39813995361328","18.39813995361328","18.39813995361328","20.651769638061523","20.651769638061523","20.651769638061523","18.223514556884766","18.223514556884766","18.223514556884766","17.94672966003418","17.94672966003418","17.94672966003418","18.188945770263672","18.188945770263672","18.188945770263672"
"9600","17.652036666870117","17.652036666870117","17.652036666870117","17.9398250579834","17.9398250579834","17.9398250579834","18.107704162597656","18.107704162597656","18.107704162597656","20.352916717529297","20.352916717529297","20.352916717529297","20.519590377807617","20.519590377807617","20.519590377807617","20.52685546875","20.52685546875","20.52685546875","19.325485229492188","19.325485229492188","19.325485229492188","18.940399169921875","18.940399169921875","18.940399169921875","18.687177658081055","18.687177658081055","18.687177658081055","17.05657196044922","17.05657196044922","17.05657196044922","17.249589920043945","17.249589920043945","17.249589920043945","17.250328063964844","17.250328063964844","17.250328063964844","20.467256546020508","20.467256546020508","20.467256546020508","20.678991317749023","20.678991317749023","20.678991317749023","20.649826049804688","20.649826049804688","20.649826049804688","17.18586540222168","17.18586540222168","17.18586540222168","18.691919326782227","18.691919326782227","18.691919326782227","20.5178279876709","20.5178279876709","20.5178279876709","17.32881736755371","17.32881736755371","17.32881736755371","20.289459228515625","20.289459228515625","20.289459228515625","20.427322387695312","20.427322387695312","20.427322387695312","17.241352081298828","17.241352081298828","17.241352081298828","19.038333892822266","19.038333892822266","19.038333892822266","20.660539627075195","20.660539627075195","20.660539627075195","20.537601470947266","20.537601470947266","20.537601470947266","18.41887092590332","18.41887092590332","18.41887092590332","20.637094497680664","20.637094497680664","20.637094497680664","18.187042236328125","18.187042236328125","18.187042236328125","17.928367614746094","17.928367614746094","17.928367614746094","18.058940887451172","18.058940887451172","18.058940887451172"
"9680","17.69757843017578","17.69757843017578","17.69757843017578","17.996837615966797","17.996837615966797","17.996837615966797","18.125057220458984","18.125057220458984","18.125057220458984","20.170555114746094","20.170555114746094","20.170555114746094","20.556209564208984","20.556209564208984","20.556209564208984","20.528993606567383","20.528993606567383","20.528993606567383","19.251171112060547","19.251171112060547","19.251171112060547","19.02587127685547","19.02587127685547","19.02587127685547","18.67475700378418","18.67475700378418","18.67475700378418","17.03251838684082","17.03251838684082","17.03251838684082","17.27967071533203","17.27967071533203","17.27967071533203","17.257495880126953","17.257495880126953","17.257495880126953","20.624706268310547","20.624706268310547","20.624706268310547","20.76164436340332","20.76164436340332","20.76164436340332","20.55194664001465","20.55194664001465","20.55194664001465","17.212743759155273","17.212743759155273","17.212743759155273","18.7640380859375","18.7640380859375","18.7640380859375","20.510751724243164","20.510751724243164","20.510751724243164","17.186965942382812","17.186965942382812","17.186965942382812","20.165735244750977","20.165735244750977","20.165735244750977","20.422672271728516","20.422672271728516","20.422672271728516","17.254337310791016","17.254337310791016","17.254337310791016","18.89842414855957","18.89842414855957","18.89842414855957","20.55616569519043","20.55616569519043","20.55616569519043","20.642253875732422","20.642253875732422","20.642253875732422","18.388166427612305","18.388166427612305","18.388166427612305","20.714736938476562","20.714736938476562","20.714736938476562","18.19134521484375","18.19134521484375","18.19134521484375","17.969308853149414","17.969308853149414","17.969308853149414","18.107059478759766","18.107059478759766","18.107059478759766"
"9760","17.63300323486328","17.63300323486328","17.63300323486328","17.846355438232422","17.846355438232422","17.846355438232422","18.113658905029297","18.113658905029297","18.113658905029297","20.37298583984375","20.37298583984375","20.37298583984375","20.432510375976562","20.432510375976562","20.432510375976562","20.497514724731445","20.497514724731445","20.497514724731445","19.43199348449707","19.43199348449707","19.43199348449707","19.01001739501953","19.01001739501953","19.01001739501953","18.68699073791504","18.68699073791504","18.68699073791504","17.06930160522461","17.06930160522461","17.06930160522461","17.265491485595703","17.265491485595703","17.265491485595703","17.2113037109375","17.2113037109375","17.2113037109375","20.400684356689453","20.400684356689453","20.400684356689453","20.67481803894043","20.67481803894043","20.67481803894043","20.647998809814453","20.647998809814453","20.647998809814453","17.148283004760742","17.148283004760742","17.148283004760742","18.75850486755371","18.75850486755371","18.75850486755371","20.48617172241211","20.48617172241211","20.48617172241211","17.284059524536133","17.284059524536133","17.284059524536133","20.339479446411133","20.339479446411133","20.339479446411133","20.37795066833496","20.37795066833496","20.37795066833496","17.236621856689453","17.236621856689453","17.236621856689453","19.0682430267334","19.0682430267334","19.0682430267334","20.64859390258789","20.64859390258789","20.64859390258789","20.4543399810791","20.4543399810791","20.4543399810791","18.404455184936523","18.404455184936523","18.404455184936523","20.62596321105957","20.62596321105957","20.62596321105957","18.172788619995117","18.172788619995117","18.172788619995117","17.850635528564453","17.850635528564453","17.850635528564453","18.038265228271484","18.038265228271484","18.038265228271484"
"9840","17.647205352783203","17.647205352783203","17.647205352783203","18.021379470825195","18.021379470825195","18.021379470825195","18.15968894958496","18.15968894958496","18.15968894958496","20.350189208984375","20.350189208984375","20.350189208984375","20.437236785888672","20.437236785888672","20.437236785888672","20.517908096313477","20.517908096313477","20.517908096313477","19.366596221923828","19.366596221923828","19.366596221923828","18.940038681030273","18.940038681030273","18.940038681030273","18.653636932373047","18.653636932373047","18.653636932373047","17.052324295043945","17.052324295043945","17.052324295043945","17.2593994140625","17.2593994140625","17.2593994140625","17.235048294067383","17.235048294067383","17.235048294067383","20.455076217651367","20.455076217651367","20.455076217651367","20.654821395874023","20.654821395874023","20.654821395874023","20.714323043823242","20.714323043823242","20.714323043823242","17.18719482421875","17.18719482421875","17.18719482421875","18.696319580078125","18.696319580078125","18.696319580078125","20.515233993530273","20.515233993530273","20.515233993530273","17.178672790527344","17.178672790527344","17.178672790527344","20.3040828704834","20.3040828704834","20.3040828704834","20.399824142456055","20.399824142456055","20.399824142456055","17.266094207763672","17.266094207763672","17.266094207763672","18.97443389892578","18.97443389892578","18.97443389892578","20.707822799682617","20.707822799682617","20.707822799682617","20.52077293395996","20.52077293395996","20.52077293395996","18.3885555267334","18.3885555267334","18.3885555267334","20.592437744140625","20.592437744140625","20.592437744140625","18.19330596923828","18.19330596923828","18.19330596923828","17.98263168334961","17.98263168334961","17.98263168334961","18.153156280517578","18.153156280517578","18.153156280517578"
"9920","17.633384704589844","17.633384704589844","17.633384704589844","17.98486328125","17.98486328125","17.98486328125","18.166706085205078","18.166706085205078","18.166706085205078","20.393463134765625","20.393463134765625","20.393463134765625","20.57300567626953","20.57300567626953","20.57300567626953","20.5462703704834","20.5462703704834","20.5462703704834","19.395551681518555","19.395551681518555","19.395551681518555","18.962617874145508","18.962617874145508","18.962617874145508","18.67586326599121","18.67586326599121","18.67586326599121","17.107221603393555","17.107221603393555","17.107221603393555","17.191265106201172","17.191265106201172","17.191265106201172","17.248779296875","17.248779296875","17.248779296875","20.466163635253906","20.466163635253906","20.466163635253906","20.689319610595703","20.689319610595703","20.689319610595703","20.716121673583984","20.716121673583984","20.716121673583984","17.22616958618164","17.22616958618164","17.22616958618164","18.79629898071289","18.79629898071289","18.79629898071289","20.61489486694336","20.61489486694336","20.61489486694336","17.33524513244629","17.33524513244629","17.33524513244629","20.293167114257812","20.293167114257812","20.293167114257812","20.418272018432617","20.418272018432617","20.418272018432617","17.18802261352539","17.18802261352539","17.18802261352539","18.996238708496094","18.996238708496094","18.996238708496094","20.70089340209961","20.70089340209961","20.70089340209961","20.627094268798828","20.627094268798828","20.627094268798828","18.384634017944336","18.384634017944336","18.384634017944336","20.634309768676758","20.634309768676758","20.634309768676758","18.20386505126953","18.20386505126953","18.20386505126953","17.86306381225586","17.86306381225586","17.86306381225586","18.126150131225586","18.126150131225586","18.126150131225586"
"10000","17.534984588623047","17.534984588623047","17.534984588623047","17.99980926513672","17.99980926513672","17.99980926513672","18.087364196777344","18.087364196777344","18.087364196777344","20.352968215942383","20.352968215942383","20.352968215942383","20.536590576171875","20.536590576171875","20.536590576171875","20.502613067626953","20.502613067626953","20.502613067626953","19.415424346923828","19.415424346923828","19.415424346923828","18.981983184814453","18.981983184814453","18.981983184814453","18.693313598632812","18.693313598632812","18.693313598632812","17.014572143554688","17.014572143554688","17.014572143554688","17.260967254638672","17.260967254638672","17.260967254638672","17.230546951293945","17.230546951293945","17.230546951293945","20.446474075317383","20.446474075317383","20.446474075317383","20.740766525268555","20.740766525268555","20.740766525268555","20.563756942749023","20.563756942749023","20.563756942749023","17.18834686279297","17.18834686279297","17.18834686279297","18.74171257019043","18.74171257019043","18.74171257019043","20.529239654541016","20.529239654541016","20.529239654541016","17.282255172729492","17.282255172729492","17.282255172729492","20.307870864868164","20.307870864868164","20.307870864868164","20.385108947753906","20.385108947753906","20.385108947753906","17.275047302246094","17.275047302246094","17.275047302246094","19.139856338500977","19.139856338500977","19.139856338500977","20.56290054321289","20.56290054321289","20.56290054321289","20.637529373168945","20.637529373168945","20.637529373168945","18.418174743652344","18.418174743652344","18.418174743652344","20.68053436279297","20.68053436279297","20.68053436279297","18.137372970581055","18.137372970581055","18.137372970581055","17.888206481933594","17.888206481933594","17.888206481933594","18.113740921020508","18.113740921020508","18.113740921020508"
"10080","17.53757667541504","17.53757667541504","17.53757667541504","17.962451934814453","17.962451934814453","17.962451934814453","18.189289093017578","18.189289093017578","18.189289093017578","20.208667755126953","20.208667755126953","20.208667755126953","20.551071166992188","20.551071166992188","20.551071166992188","20.565549850463867","20.565549850463867","20.565549850463867","19.426124572753906","19.426124572753906","19.426124572753906","19.049476623535156","19.049476623535156","19.049476623535156","18.648149490356445","18.648149490356445","18.648149490356445","17.111122131347656","17.111122131347656","17.111122131347656","17.29165267944336","17.29165267944336","17.29165267944336","17.220457077026367","17.220457077026367","17.220457077026367","20.661678314208984","20.661678314208984","20.661678314208984","20.70665168762207","20.70665168762207","20.70665168762207","20.646154403686523","20.646154403686523","20.646154403686523","17.182132720947266","17.182132720947266","17.182132720947266","18.834543228149414","18.834543228149414","18.834543228149414","20.57192611694336","20.57192611694336","20.57192611694336","17.326194763183594","17.326194763183594","17.326194763183594","20.14509391784668","20.14509391784668","20.14509391784668","20.454435348510742","20.454435348510742","20.454435348510742","17.335935592651367","17.335935592651367","17.335935592651367","19.10627555847168","19.10627555847168","19.10627555847168","20.71761703491211","20.71761703491211","20.71761703491211","20.7683048248291","20.7683048248291","20.7683048248291","18.364421844482422","18.364421844482422","18.364421844482422","20.64668846130371","20.64668846130371","20.64668846130371","18.221317291259766","18.221317291259766","18.221317291259766","17.797412872314453","17.797412872314453","17.797412872314453","18.058273315429688","18.058273315429688","18.058273315429688"
"10160","17.590003967285156","17.590003967285156","17.590003967285156","17.953481674194336","17.953481674194336","17.953481674194336","18.166765213012695","18.166765213012695","18.166765213012695","20.297637939453125","20.297637939453125","20.297637939453125","20.454439163208008","20.454439163208008","20.454439163208008","20.577077865600586","20.577077865600586","20.577077865600586","19.319984436035156","19.319984436035156","19.319984436035156","19.025291442871094","19.025291442871094","19.025291442871094","18.671098709106445","18.671098709106445","18.671098709106445","17.072328567504883","17.072328567504883","17.072328567504883","17.297027587890625","17.297027587890625","17.297027587890625","17.23982048034668","17.23982048034668","17.23982048034668","20.502851486206055","20.502851486206055","20.502851486206055","20.73340606689453","20.73340606689453","20.73340606689453","20.70702362060547","20.70702362060547","20.70702362060547","17.20200538635254","17.20200538635254","17.20200538635254","18.83086395263672","18.83086395263672","18.83086395263672","20.404945373535156","20.404945373535156","20.404945373535156","17.347280502319336","17.347280502319336","17.347280502319336","20.1910343170166","20.1910343170166","20.1910343170166","20.449323654174805","20.449323654174805","20.449323654174805","17.3647518157959","17.3647518157959","17.3647518157959","18.92845916748047","18.92845916748047","18.92845916748047","20.728086471557617","20.728086471557617","20.728086471557617","20.620580673217773","20.620580673217773","20.620580673217773","18.414121627807617","18.414121627807617","18.414121627807617","20.676307678222656","20.676307678222656","20.676307678222656","18.189105987548828","18.189105987548828","18.189105987548828","17.799053192138672","17.799053192138672","17.799053192138672","18.023181915283203","18.023181915283203","18.023181915283203"
"10240","17.660228729248047","17.660228729248047","17.660228729248047","17.98829460144043","17.98829460144043","17.98829460144043","18.159101486206055","18.159101486206055","18.159101486206055","20.444345474243164","20.444345474243164","20.444345474243164","20.53705406188965","20.53705406188965","20.53705406188965","20.60296058654785","20.60296058654785","20.60296058654785","19.27899169921875","19.27899169921875","19.27899169921875","18.987808227539062","18.987808227539062","18.987808227539062","18.642658233642578","18.642658233642578","18.642658233642578","16.9598388671875","16.9598388671875","16.9598388671875","17.255678176879883","17.255678176879883","17.255678176879883","17.20536994934082","17.20536994934082","17.20536994934082","20.344200134277344","20.344200134277344","20.344200134277344","20.672204971313477","20.672204971313477","20.672204971313477","20.670799255371094","20.670799255371094","20.670799255371094","17.178977966308594","17.178977966308594","17.178977966308594","18.749990463256836","18.749990463256836","18.749990463256836","20.59123992919922","20.59123992919922","20.59123992919922","17.250669479370117","17.250669479370117","17.250669479370117","20.412588119506836","20.412588119506836","20.412588119506836","20.481670379638672","20.481670379638672","20.481670379638672","17.303869247436523","17.303869247436523","17.303869247436523","18.970958709716797","18.970958709716797","18.970958709716797","20.71240234375","20.71240234375","20.71240234375","20.432037353515625","20.432037353515625","20.432037353515625","18.38446044921875","18.38446044921875","18.38446044921875","20.600431442260742","20.600431442260742","20.600431442260742","18.221393585205078","18.221393585205078","18.221393585205078","17.833057403564453","17.833057403564453","17.833057403564453","18.147668838500977","18.147668838500977","18.147668838500977"
"10320","17.64931869506836","17.64931869506836","17.64931869506836","18.081560134887695","18.081560134887695","18.081560134887695","18.082351684570312","18.082351684570312","18.082351684570312","20.286636352539062","20.286636352539062","20.286636352539062","20.47123908996582","20.47123908996582","20.47123908996582","20.508981704711914","20.508981704711914","20.508981704711914","19.38528060913086","19.38528060913086","19.38528060913086","18.997894287109375","18.997894287109375","18.997894287109375","18.65668296813965","18.65668296813965","18.65668296813965","16.934789657592773","16.934789657592773","16.934789657592773","17.21857261657715","17.21857261657715","17.21857261657715","17.25547218322754","17.25547218322754","17.25547218322754","20.3663330078125","20.3663330078125","20.3663330078125","20.66574478149414","20.66574478149414","20.66574478149414","20.71190071105957","20.71190071105957","20.71190071105957","17.211196899414062","17.211196899414062","17.211196899414062","18.76199722290039","18.76199722290039","18.76199722290039","20.485240936279297","20.485240936279297","20.485240936279297","17.160240173339844","17.160240173339844","17.160240173339844","20.185693740844727","20.185693740844727","20.185693740844727","20.382848739624023","20.382848739624023","20.382848739624023","17.265239715576172","17.265239715576172","17.265239715576172","18.9857120513916","18.9857120513916","18.9857120513916","20.716922760009766","20.716922760009766","20.716922760009766","20.47600555419922","20.47600555419922","20.47600555419922","18.38318634033203","18.38318634033203","18.38318634033203","20.606847763061523","20.606847763061523","20.606847763061523","18.139549255371094","18.139549255371094","18.139549255371094","17.935100555419922","17.935100555419922","17.935100555419922","18.15119171142578","18.15119171142578","18.15119171142578"
"10400","17.694435119628906","17.694435119628906","17.694435119628906","17.932231903076172","17.932231903076172","17.932231903076172","18.13467025756836","18.13467025756836","18.13467025756836","20.254745483398438","20.254745483398438","20.254745483398438","20.482980728149414","20.482980728149414","20.482980728149414","20.53438949584961","20.53438949584961","20.53438949584961","19.357234954833984","19.357234954833984","19.357234954833984","19.015047073364258","19.015047073364258","19.015047073364258","18.665870666503906","18.665870666503906","18.665870666503906","17.04461097717285","17.04461097717285","17.04461097717285","17.247438430786133","17.247438430786133","17.247438430786133","17.217439651489258","17.217439651489258","17.217439651489258","20.521665573120117","20.521665573120117","20.521665573120117","20.650056838989258","20.650056838989258","20.650056838989258","20.647132873535156","20.647132873535156","20.647132873535156","17.176212310791016","17.176212310791016","17.176212310791016","18.763505935668945","18.763505935668945","18.763505935668945","20.512651443481445","20.512651443481445","20.512651443481445","17.29585838317871","17.29585838317871","17.29585838317871","20.256471633911133","20.256471633911133","20.256471633911133","20.401216506958008","20.401216506958008","20.401216506958008","17.246091842651367","17.246091842651367","17.246091842651367","18.974925994873047","18.974925994873047","18.974925994873047","20.660886764526367","20.660886764526367","20.660886764526367","20.56528663635254","20.56528663635254","20.56528663635254","18.366687774658203","18.366687774658203","18.366687774658203","20.59971809387207","20.59971809387207","20.59971809387207","18.17841911315918","18.17841911315918","18.17841911315918","17.917505264282227","17.917505264282227","17.917505264282227","18.07663917541504","18.07663917541504","18.07663917541504"
