"Step","12139481_240930_010246S30_UN128_CN128 - val_val_ref_ssim","12139481_240930_010246S30_UN128_CN128 - val_val_ref_ssim__MIN","12139481_240930_010246S30_UN128_CN128 - val_val_ref_ssim__MAX","12139557_240930_010100S20_UN128_CN128 - val_val_ref_ssim","12139557_240930_010100S20_UN128_CN128 - val_val_ref_ssim__MIN","12139557_240930_010100S20_UN128_CN128 - val_val_ref_ssim__MAX","12139552_240930_004322S10_UN128_CN128 - val_val_ref_ssim","12139552_240930_004322S10_UN128_CN128 - val_val_ref_ssim__MIN","12139552_240930_004322S10_UN128_CN128 - val_val_ref_ssim__MAX","12139539_240930_001813S30_UN128_CN128 - val_val_ref_ssim","12139539_240930_001813S30_UN128_CN128 - val_val_ref_ssim__MIN","12139539_240930_001813S30_UN128_CN128 - val_val_ref_ssim__MAX","12139537_240930_001549S10_UN128_CN128 - val_val_ref_ssim","12139537_240930_001549S10_UN128_CN128 - val_val_ref_ssim__MIN","12139537_240930_001549S10_UN128_CN128 - val_val_ref_ssim__MAX","12139531_240929_235839S30_UN128_CN128 - val_val_ref_ssim","12139531_240929_235839S30_UN128_CN128 - val_val_ref_ssim__MIN","12139531_240929_235839S30_UN128_CN128 - val_val_ref_ssim__MAX","12139530_240929_235839S20_UN128_CN128 - val_val_ref_ssim","12139530_240929_235839S20_UN128_CN128 - val_val_ref_ssim__MIN","12139530_240929_235839S20_UN128_CN128 - val_val_ref_ssim__MAX","12139529_240929_235239S10_UN128_CN128 - val_val_ref_ssim","12139529_240929_235239S10_UN128_CN128 - val_val_ref_ssim__MIN","12139529_240929_235239S10_UN128_CN128 - val_val_ref_ssim__MAX","12139523_240929_232850S30_UN128_CN128 - val_val_ref_ssim","12139523_240929_232850S30_UN128_CN128 - val_val_ref_ssim__MIN","12139523_240929_232850S30_UN128_CN128 - val_val_ref_ssim__MAX","12139522_240929_232403S20_UN128_CN128 - val_val_ref_ssim","12139522_240929_232403S20_UN128_CN128 - val_val_ref_ssim__MIN","12139522_240929_232403S20_UN128_CN128 - val_val_ref_ssim__MAX","12139521_240929_232338S10_UN128_CN128 - val_val_ref_ssim","12139521_240929_232338S10_UN128_CN128 - val_val_ref_ssim__MIN","12139521_240929_232338S10_UN128_CN128 - val_val_ref_ssim__MAX","12139517_240929_232222S30_UN128_CN128 - val_val_ref_ssim","12139517_240929_232222S30_UN128_CN128 - val_val_ref_ssim__MIN","12139517_240929_232222S30_UN128_CN128 - val_val_ref_ssim__MAX","12139516_240929_232149S20_UN128_CN128 - val_val_ref_ssim","12139516_240929_232149S20_UN128_CN128 - val_val_ref_ssim__MIN","12139516_240929_232149S20_UN128_CN128 - val_val_ref_ssim__MAX","12139515_240929_232133S10_UN128_CN128 - val_val_ref_ssim","12139515_240929_232133S10_UN128_CN128 - val_val_ref_ssim__MIN","12139515_240929_232133S10_UN128_CN128 - val_val_ref_ssim__MAX","12139491_240929_231730S10_UN128 - val_val_ref_ssim","12139491_240929_231730S10_UN128 - val_val_ref_ssim__MIN","12139491_240929_231730S10_UN128 - val_val_ref_ssim__MAX","12139492_240929_231730S20_UN128 - val_val_ref_ssim","12139492_240929_231730S20_UN128 - val_val_ref_ssim__MIN","12139492_240929_231730S20_UN128 - val_val_ref_ssim__MAX","12139487_240929_231736S30_UN128 - val_val_ref_ssim","12139487_240929_231736S30_UN128 - val_val_ref_ssim__MIN","12139487_240929_231736S30_UN128 - val_val_ref_ssim__MAX","12139485_240929_231732S10_UN128 - val_val_ref_ssim","12139485_240929_231732S10_UN128 - val_val_ref_ssim__MIN","12139485_240929_231732S10_UN128 - val_val_ref_ssim__MAX","12139497_240929_231734S10_UN128 - val_val_ref_ssim","12139497_240929_231734S10_UN128 - val_val_ref_ssim__MIN","12139497_240929_231734S10_UN128 - val_val_ref_ssim__MAX","12139498_240929_231734S20_UN128 - val_val_ref_ssim","12139498_240929_231734S20_UN128 - val_val_ref_ssim__MIN","12139498_240929_231734S20_UN128 - val_val_ref_ssim__MAX","12139486_240929_231732S20_UN128 - val_val_ref_ssim","12139486_240929_231732S20_UN128 - val_val_ref_ssim__MIN","12139486_240929_231732S20_UN128 - val_val_ref_ssim__MAX","12139499_240929_231732S30_UN128 - val_val_ref_ssim","12139499_240929_231732S30_UN128 - val_val_ref_ssim__MIN","12139499_240929_231732S30_UN128 - val_val_ref_ssim__MAX","12139504_240929_231707S20_UN128 - val_val_ref_ssim","12139504_240929_231707S20_UN128 - val_val_ref_ssim__MIN","12139504_240929_231707S20_UN128 - val_val_ref_ssim__MAX","12139505_240929_231707S30_UN128 - val_val_ref_ssim","12139505_240929_231707S30_UN128 - val_val_ref_ssim__MIN","12139505_240929_231707S30_UN128 - val_val_ref_ssim__MAX","12139503_240929_231707S10_UN128 - val_val_ref_ssim","12139503_240929_231707S10_UN128 - val_val_ref_ssim__MIN","12139503_240929_231707S10_UN128 - val_val_ref_ssim__MAX","12139510_240929_231705S20_UN128 - val_val_ref_ssim","12139510_240929_231705S20_UN128 - val_val_ref_ssim__MIN","12139510_240929_231705S20_UN128 - val_val_ref_ssim__MAX","12139509_240929_231705S10_UN128 - val_val_ref_ssim","12139509_240929_231705S10_UN128 - val_val_ref_ssim__MIN","12139509_240929_231705S10_UN128 - val_val_ref_ssim__MAX","12139511_240929_231657S30_UN128 - val_val_ref_ssim","12139511_240929_231657S30_UN128 - val_val_ref_ssim__MIN","12139511_240929_231657S30_UN128 - val_val_ref_ssim__MAX"
"7760","0.6294582486152649","0.6294582486152649","0.6294582486152649","0.6391410827636719","0.6391410827636719","0.6391410827636719","0.6359220743179321","0.6359220743179321","0.6359220743179321","0.648535430431366","0.648535430431366","0.648535430431366","0.6483942866325378","0.6483942866325378","0.6483942866325378","0.48383578658103943","0.48383578658103943","0.48383578658103943","0.48069289326667786","0.48069289326667786","0.48069289326667786","0.47428250312805176","0.47428250312805176","0.47428250312805176","0.4796687364578247","0.4796687364578247","0.4796687364578247","0.46576040983200073","0.46576040983200073","0.46576040983200073","0.4529659152030945","0.4529659152030945","0.4529659152030945","0.6814523935317993","0.6814523935317993","0.6814523935317993","0.6775614619255066","0.6775614619255066","0.6775614619255066","0.6741345524787903","0.6741345524787903","0.6741345524787903","0.4489910304546356","0.4489910304546356","0.4489910304546356","0.45903173089027405","0.45903173089027405","0.45903173089027405","0.6778468489646912","0.6778468489646912","0.6778468489646912","0.6728031039237976","0.6728031039237976","0.6728031039237976","0.4698061943054199","0.4698061943054199","0.4698061943054199","0.4786671996116638","0.4786671996116638","0.4786671996116638","0.6788090467453003","0.6788090467453003","0.6788090467453003","0.4814760684967041","0.4814760684967041","0.4814760684967041","0.654945433139801","0.654945433139801","0.654945433139801","0.654669463634491","0.654669463634491","0.654669463634491","0.6434847116470337","0.6434847116470337","0.6434847116470337","0.6359083652496338","0.6359083652496338","0.6359083652496338","0.6356642246246338","0.6356642246246338","0.6356642246246338","0.6312868595123291","0.6312868595123291","0.6312868595123291"
"7840","0.6302220225334167","0.6302220225334167","0.6302220225334167","0.6362508535385132","0.6362508535385132","0.6362508535385132","0.6367564797401428","0.6367564797401428","0.6367564797401428","0.6481012105941772","0.6481012105941772","0.6481012105941772","0.6477096080780029","0.6477096080780029","0.6477096080780029","0.4851018786430359","0.4851018786430359","0.4851018786430359","0.4829205870628357","0.4829205870628357","0.4829205870628357","0.4745437502861023","0.4745437502861023","0.4745437502861023","0.4803301990032196","0.4803301990032196","0.4803301990032196","0.47082847356796265","0.47082847356796265","0.47082847356796265","0.450237900018692","0.450237900018692","0.450237900018692","0.6734106540679932","0.6734106540679932","0.6734106540679932","0.6780045032501221","0.6780045032501221","0.6780045032501221","0.6726577877998352","0.6726577877998352","0.6726577877998352","0.44609013199806213","0.44609013199806213","0.44609013199806213","0.4608127772808075","0.4608127772808075","0.4608127772808075","0.6712616682052612","0.6712616682052612","0.6712616682052612","0.6735242009162903","0.6735242009162903","0.6735242009162903","0.47139331698417664","0.47139331698417664","0.47139331698417664","0.4802859425544739","0.4802859425544739","0.4802859425544739","0.6783511638641357","0.6783511638641357","0.6783511638641357","0.4841212332248688","0.4841212332248688","0.4841212332248688","0.6563793420791626","0.6563793420791626","0.6563793420791626","0.6534268856048584","0.6534268856048584","0.6534268856048584","0.6435494422912598","0.6435494422912598","0.6435494422912598","0.6365455985069275","0.6365455985069275","0.6365455985069275","0.6365103721618652","0.6365103721618652","0.6365103721618652","0.6285754442214966","0.6285754442214966","0.6285754442214966"
"7920","0.62709641456604","0.62709641456604","0.62709641456604","0.6398897171020508","0.6398897171020508","0.6398897171020508","0.6359860301017761","0.6359860301017761","0.6359860301017761","0.646569550037384","0.646569550037384","0.646569550037384","0.6463624835014343","0.6463624835014343","0.6463624835014343","0.48543962836265564","0.48543962836265564","0.48543962836265564","0.48199716210365295","0.48199716210365295","0.48199716210365295","0.47492489218711853","0.47492489218711853","0.47492489218711853","0.47868862748146057","0.47868862748146057","0.47868862748146057","0.47188061475753784","0.47188061475753784","0.47188061475753784","0.4523892104625702","0.4523892104625702","0.4523892104625702","0.6760177612304688","0.6760177612304688","0.6760177612304688","0.6793977618217468","0.6793977618217468","0.6793977618217468","0.671902596950531","0.671902596950531","0.671902596950531","0.4486978352069855","0.4486978352069855","0.4486978352069855","0.4617446959018707","0.4617446959018707","0.4617446959018707","0.6775625348091125","0.6775625348091125","0.6775625348091125","0.6735273599624634","0.6735273599624634","0.6735273599624634","0.4713716208934784","0.4713716208934784","0.4713716208934784","0.47865673899650574","0.47865673899650574","0.47865673899650574","0.6801613569259644","0.6801613569259644","0.6801613569259644","0.4831608831882477","0.4831608831882477","0.4831608831882477","0.6522951126098633","0.6522951126098633","0.6522951126098633","0.6519442200660706","0.6519442200660706","0.6519442200660706","0.642056941986084","0.642056941986084","0.642056941986084","0.638612687587738","0.638612687587738","0.638612687587738","0.6361500024795532","0.6361500024795532","0.6361500024795532","0.6272748112678528","0.6272748112678528","0.6272748112678528"
"8000","0.6271030902862549","0.6271030902862549","0.6271030902862549","0.6384608745574951","0.6384608745574951","0.6384608745574951","0.6356125473976135","0.6356125473976135","0.6356125473976135","0.6469988822937012","0.6469988822937012","0.6469988822937012","0.646589994430542","0.646589994430542","0.646589994430542","0.48614001274108887","0.48614001274108887","0.48614001274108887","0.4823583960533142","0.4823583960533142","0.4823583960533142","0.47499945759773254","0.47499945759773254","0.47499945759773254","0.48367249965667725","0.48367249965667725","0.48367249965667725","0.4742695391178131","0.4742695391178131","0.4742695391178131","0.45156988501548767","0.45156988501548767","0.45156988501548767","0.675402820110321","0.675402820110321","0.675402820110321","0.6750427484512329","0.6750427484512329","0.6750427484512329","0.6715579032897949","0.6715579032897949","0.6715579032897949","0.4478840231895447","0.4478840231895447","0.4478840231895447","0.46190086007118225","0.46190086007118225","0.46190086007118225","0.6772968769073486","0.6772968769073486","0.6772968769073486","0.6732057929039001","0.6732057929039001","0.6732057929039001","0.4711295962333679","0.4711295962333679","0.4711295962333679","0.4803166389465332","0.4803166389465332","0.4803166389465332","0.6773663759231567","0.6773663759231567","0.6773663759231567","0.48413002490997314","0.48413002490997314","0.48413002490997314","0.6568756103515625","0.6568756103515625","0.6568756103515625","0.652381420135498","0.652381420135498","0.652381420135498","0.64140784740448","0.64140784740448","0.64140784740448","0.6365478038787842","0.6365478038787842","0.6365478038787842","0.6359816193580627","0.6359816193580627","0.6359816193580627","0.6331185698509216","0.6331185698509216","0.6331185698509216"
"8080","0.6277265548706055","0.6277265548706055","0.6277265548706055","0.6399195790290833","0.6399195790290833","0.6399195790290833","0.6371716260910034","0.6371716260910034","0.6371716260910034","0.6465362906455994","0.6465362906455994","0.6465362906455994","0.6475142240524292","0.6475142240524292","0.6475142240524292","0.48640918731689453","0.48640918731689453","0.48640918731689453","0.48164254426956177","0.48164254426956177","0.48164254426956177","0.47490301728248596","0.47490301728248596","0.47490301728248596","0.48162057995796204","0.48162057995796204","0.48162057995796204","0.469319224357605","0.469319224357605","0.469319224357605","0.4544667601585388","0.4544667601585388","0.4544667601585388","0.6710319519042969","0.6710319519042969","0.6710319519042969","0.6791492104530334","0.6791492104530334","0.6791492104530334","0.672477126121521","0.672477126121521","0.672477126121521","0.449421763420105","0.449421763420105","0.449421763420105","0.4619286358356476","0.4619286358356476","0.4619286358356476","0.6752805709838867","0.6752805709838867","0.6752805709838867","0.6749619245529175","0.6749619245529175","0.6749619245529175","0.4715328812599182","0.4715328812599182","0.4715328812599182","0.47800809144973755","0.47800809144973755","0.47800809144973755","0.6799449324607849","0.6799449324607849","0.6799449324607849","0.4831277132034302","0.4831277132034302","0.4831277132034302","0.6530614495277405","0.6530614495277405","0.6530614495277405","0.6532910466194153","0.6532910466194153","0.6532910466194153","0.6424655318260193","0.6424655318260193","0.6424655318260193","0.6384000182151794","0.6384000182151794","0.6384000182151794","0.6366524696350098","0.6366524696350098","0.6366524696350098","0.6294254064559937","0.6294254064559937","0.6294254064559937"
"8160","0.6272510886192322","0.6272510886192322","0.6272510886192322","0.6401210427284241","0.6401210427284241","0.6401210427284241","0.6356017589569092","0.6356017589569092","0.6356017589569092","0.6515249609947205","0.6515249609947205","0.6515249609947205","0.6489983201026917","0.6489983201026917","0.6489983201026917","0.4866790771484375","0.4866790771484375","0.4866790771484375","0.4839664101600647","0.4839664101600647","0.4839664101600647","0.47524338960647583","0.47524338960647583","0.47524338960647583","0.480191707611084","0.480191707611084","0.480191707611084","0.472573846578598","0.472573846578598","0.472573846578598","0.45373624563217163","0.45373624563217163","0.45373624563217163","0.6707013845443726","0.6707013845443726","0.6707013845443726","0.6816250085830688","0.6816250085830688","0.6816250085830688","0.673884928226471","0.673884928226471","0.673884928226471","0.4477449059486389","0.4477449059486389","0.4477449059486389","0.46256929636001587","0.46256929636001587","0.46256929636001587","0.671421229839325","0.671421229839325","0.671421229839325","0.6739285588264465","0.6739285588264465","0.6739285588264465","0.47259536385536194","0.47259536385536194","0.47259536385536194","0.4811176061630249","0.4811176061630249","0.4811176061630249","0.6811470985412598","0.6811470985412598","0.6811470985412598","0.4828488528728485","0.4828488528728485","0.4828488528728485","0.6570825576782227","0.6570825576782227","0.6570825576782227","0.6533841490745544","0.6533841490745544","0.6533841490745544","0.6449458003044128","0.6449458003044128","0.6449458003044128","0.6385616064071655","0.6385616064071655","0.6385616064071655","0.6353114247322083","0.6353114247322083","0.6353114247322083","0.6309171915054321","0.6309171915054321","0.6309171915054321"
"8240","0.6254515647888184","0.6254515647888184","0.6254515647888184","0.6390186548233032","0.6390186548233032","0.6390186548233032","0.636766791343689","0.636766791343689","0.636766791343689","0.6464123725891113","0.6464123725891113","0.6464123725891113","0.6478796005249023","0.6478796005249023","0.6478796005249023","0.4833242893218994","0.4833242893218994","0.4833242893218994","0.48334935307502747","0.48334935307502747","0.48334935307502747","0.4744991660118103","0.4744991660118103","0.4744991660118103","0.4799931049346924","0.4799931049346924","0.4799931049346924","0.4708457887172699","0.4708457887172699","0.4708457887172699","0.4540618658065796","0.4540618658065796","0.4540618658065796","0.6794595718383789","0.6794595718383789","0.6794595718383789","0.6800025701522827","0.6800025701522827","0.6800025701522827","0.6740732192993164","0.6740732192993164","0.6740732192993164","0.4484883248806","0.4484883248806","0.4484883248806","0.4614225924015045","0.4614225924015045","0.4614225924015045","0.6795454025268555","0.6795454025268555","0.6795454025268555","0.6744915246963501","0.6744915246963501","0.6744915246963501","0.4707377552986145","0.4707377552986145","0.4707377552986145","0.48091214895248413","0.48091214895248413","0.48091214895248413","0.682388424873352","0.682388424873352","0.682388424873352","0.4830303490161896","0.4830303490161896","0.4830303490161896","0.6574812531471252","0.6574812531471252","0.6574812531471252","0.6521295309066772","0.6521295309066772","0.6521295309066772","0.6436508893966675","0.6436508893966675","0.6436508893966675","0.6374327540397644","0.6374327540397644","0.6374327540397644","0.6370436549186707","0.6370436549186707","0.6370436549186707","0.6273775100708008","0.6273775100708008","0.6273775100708008"
"8320","0.6251522302627563","0.6251522302627563","0.6251522302627563","0.6423463225364685","0.6423463225364685","0.6423463225364685","0.6364290714263916","0.6364290714263916","0.6364290714263916","0.6522433757781982","0.6522433757781982","0.6522433757781982","0.6472779512405396","0.6472779512405396","0.6472779512405396","0.4859350919723511","0.4859350919723511","0.4859350919723511","0.48444804549217224","0.48444804549217224","0.48444804549217224","0.4744384288787842","0.4744384288787842","0.4744384288787842","0.4825715124607086","0.4825715124607086","0.4825715124607086","0.47001323103904724","0.47001323103904724","0.47001323103904724","0.45427578687667847","0.45427578687667847","0.45427578687667847","0.6760851740837097","0.6760851740837097","0.6760851740837097","0.6744992733001709","0.6744992733001709","0.6744992733001709","0.6719807386398315","0.6719807386398315","0.6719807386398315","0.44768795371055603","0.44768795371055603","0.44768795371055603","0.4624898135662079","0.4624898135662079","0.4624898135662079","0.6746812462806702","0.6746812462806702","0.6746812462806702","0.6732682585716248","0.6732682585716248","0.6732682585716248","0.4714030623435974","0.4714030623435974","0.4714030623435974","0.4815930128097534","0.4815930128097534","0.4815930128097534","0.6805028915405273","0.6805028915405273","0.6805028915405273","0.48434215784072876","0.48434215784072876","0.48434215784072876","0.6567606925964355","0.6567606925964355","0.6567606925964355","0.6525071859359741","0.6525071859359741","0.6525071859359741","0.6447868347167969","0.6447868347167969","0.6447868347167969","0.6400957107543945","0.6400957107543945","0.6400957107543945","0.6358456611633301","0.6358456611633301","0.6358456611633301","0.6306805610656738","0.6306805610656738","0.6306805610656738"
"8400","0.6322232484817505","0.6322232484817505","0.6322232484817505","0.6385746598243713","0.6385746598243713","0.6385746598243713","0.635699987411499","0.635699987411499","0.635699987411499","0.6499549746513367","0.6499549746513367","0.6499549746513367","0.646593451499939","0.646593451499939","0.646593451499939","0.4877260625362396","0.4877260625362396","0.4877260625362396","0.4822946786880493","0.4822946786880493","0.4822946786880493","0.47372519969940186","0.47372519969940186","0.47372519969940186","0.4812021851539612","0.4812021851539612","0.4812021851539612","0.4710376262664795","0.4710376262664795","0.4710376262664795","0.45159000158309937","0.45159000158309937","0.45159000158309937","0.6825115084648132","0.6825115084648132","0.6825115084648132","0.6743003726005554","0.6743003726005554","0.6743003726005554","0.6731260418891907","0.6731260418891907","0.6731260418891907","0.44498008489608765","0.44498008489608765","0.44498008489608765","0.45770084857940674","0.45770084857940674","0.45770084857940674","0.6794314980506897","0.6794314980506897","0.6794314980506897","0.6741909980773926","0.6741909980773926","0.6741909980773926","0.47048667073249817","0.47048667073249817","0.47048667073249817","0.4795927405357361","0.4795927405357361","0.4795927405357361","0.6802021861076355","0.6802021861076355","0.6802021861076355","0.48598387837409973","0.48598387837409973","0.48598387837409973","0.6562612652778625","0.6562612652778625","0.6562612652778625","0.6532939672470093","0.6532939672470093","0.6532939672470093","0.6436684131622314","0.6436684131622314","0.6436684131622314","0.6355348825454712","0.6355348825454712","0.6355348825454712","0.6349669694900513","0.6349669694900513","0.6349669694900513","0.6325345039367676","0.6325345039367676","0.6325345039367676"
"8480","0.6321277618408203","0.6321277618408203","0.6321277618408203","0.6381179690361023","0.6381179690361023","0.6381179690361023","0.6361945867538452","0.6361945867538452","0.6361945867538452","0.6484242081642151","0.6484242081642151","0.6484242081642151","0.6485484838485718","0.6485484838485718","0.6485484838485718","0.483667254447937","0.483667254447937","0.483667254447937","0.4828588664531708","0.4828588664531708","0.4828588664531708","0.47538280487060547","0.47538280487060547","0.47538280487060547","0.47918257117271423","0.47918257117271423","0.47918257117271423","0.47202450037002563","0.47202450037002563","0.47202450037002563","0.454015851020813","0.454015851020813","0.454015851020813","0.6768100261688232","0.6768100261688232","0.6768100261688232","0.6785799264907837","0.6785799264907837","0.6785799264907837","0.6744808554649353","0.6744808554649353","0.6744808554649353","0.4485098123550415","0.4485098123550415","0.4485098123550415","0.4624788165092468","0.4624788165092468","0.4624788165092468","0.6742144823074341","0.6742144823074341","0.6742144823074341","0.6733961701393127","0.6733961701393127","0.6733961701393127","0.47183650732040405","0.47183650732040405","0.47183650732040405","0.4798164963722229","0.4798164963722229","0.4798164963722229","0.6816818118095398","0.6816818118095398","0.6816818118095398","0.48223787546157837","0.48223787546157837","0.48223787546157837","0.6558173894882202","0.6558173894882202","0.6558173894882202","0.6507484912872314","0.6507484912872314","0.6507484912872314","0.6450772285461426","0.6450772285461426","0.6450772285461426","0.6358821988105774","0.6358821988105774","0.6358821988105774","0.6361651420593262","0.6361651420593262","0.6361651420593262","0.6325658559799194","0.6325658559799194","0.6325658559799194"
"8560","0.6338944435119629","0.6338944435119629","0.6338944435119629","0.6392219066619873","0.6392219066619873","0.6392219066619873","0.6360434293746948","0.6360434293746948","0.6360434293746948","0.6491487622261047","0.6491487622261047","0.6491487622261047","0.6478167772293091","0.6478167772293091","0.6478167772293091","0.4878973066806793","0.4878973066806793","0.4878973066806793","0.4839351773262024","0.4839351773262024","0.4839351773262024","0.476267009973526","0.476267009973526","0.476267009973526","0.4872931241989136","0.4872931241989136","0.4872931241989136","0.47491487860679626","0.47491487860679626","0.47491487860679626","0.45357638597488403","0.45357638597488403","0.45357638597488403","0.6816840171813965","0.6816840171813965","0.6816840171813965","0.6801313161849976","0.6801313161849976","0.6801313161849976","0.672201931476593","0.672201931476593","0.672201931476593","0.4475068151950836","0.4475068151950836","0.4475068151950836","0.4649060070514679","0.4649060070514679","0.4649060070514679","0.6753166913986206","0.6753166913986206","0.6753166913986206","0.673665463924408","0.673665463924408","0.673665463924408","0.47365158796310425","0.47365158796310425","0.47365158796310425","0.4807473123073578","0.4807473123073578","0.4807473123073578","0.6829836964607239","0.6829836964607239","0.6829836964607239","0.4845860004425049","0.4845860004425049","0.4845860004425049","0.6552178859710693","0.6552178859710693","0.6552178859710693","0.6542737483978271","0.6542737483978271","0.6542737483978271","0.6435955762863159","0.6435955762863159","0.6435955762863159","0.6365287899971008","0.6365287899971008","0.6365287899971008","0.636388897895813","0.636388897895813","0.636388897895813","0.6301965117454529","0.6301965117454529","0.6301965117454529"
"8640","0.6319736242294312","0.6319736242294312","0.6319736242294312","0.638566792011261","0.638566792011261","0.638566792011261","0.6368913054466248","0.6368913054466248","0.6368913054466248","0.6457840204238892","0.6457840204238892","0.6457840204238892","0.6473634839057922","0.6473634839057922","0.6473634839057922","0.4833849370479584","0.4833849370479584","0.4833849370479584","0.48316171765327454","0.48316171765327454","0.48316171765327454","0.4751416742801666","0.4751416742801666","0.4751416742801666","0.48384910821914673","0.48384910821914673","0.48384910821914673","0.47302165627479553","0.47302165627479553","0.47302165627479553","0.4539889097213745","0.4539889097213745","0.4539889097213745","0.6741549372673035","0.6741549372673035","0.6741549372673035","0.6778706908226013","0.6778706908226013","0.6778706908226013","0.6753496527671814","0.6753496527671814","0.6753496527671814","0.44823208451271057","0.44823208451271057","0.44823208451271057","0.46380069851875305","0.46380069851875305","0.46380069851875305","0.6725717186927795","0.6725717186927795","0.6725717186927795","0.6760530471801758","0.6760530471801758","0.6760530471801758","0.4720512330532074","0.4720512330532074","0.4720512330532074","0.4796868860721588","0.4796868860721588","0.4796868860721588","0.6825686693191528","0.6825686693191528","0.6825686693191528","0.48293161392211914","0.48293161392211914","0.48293161392211914","0.6549676060676575","0.6549676060676575","0.6549676060676575","0.6477033495903015","0.6477033495903015","0.6477033495903015","0.6451159119606018","0.6451159119606018","0.6451159119606018","0.6363740563392639","0.6363740563392639","0.6363740563392639","0.6365460157394409","0.6365460157394409","0.6365460157394409","0.6311417818069458","0.6311417818069458","0.6311417818069458"
"8720","0.631588339805603","0.631588339805603","0.631588339805603","0.6378585696220398","0.6378585696220398","0.6378585696220398","0.6371311545372009","0.6371311545372009","0.6371311545372009","0.651767373085022","0.651767373085022","0.651767373085022","0.64859539270401","0.64859539270401","0.64859539270401","0.4865841269493103","0.4865841269493103","0.4865841269493103","0.4829760491847992","0.4829760491847992","0.4829760491847992","0.4740833342075348","0.4740833342075348","0.4740833342075348","0.4832528531551361","0.4832528531551361","0.4832528531551361","0.4750443696975708","0.4750443696975708","0.4750443696975708","0.4543440639972687","0.4543440639972687","0.4543440639972687","0.6712948679924011","0.6712948679924011","0.6712948679924011","0.6770642399787903","0.6770642399787903","0.6770642399787903","0.6722871661186218","0.6722871661186218","0.6722871661186218","0.44987183809280396","0.44987183809280396","0.44987183809280396","0.46721452474594116","0.46721452474594116","0.46721452474594116","0.6764727234840393","0.6764727234840393","0.6764727234840393","0.6733238101005554","0.6733238101005554","0.6733238101005554","0.4707886874675751","0.4707886874675751","0.4707886874675751","0.47952768206596375","0.47952768206596375","0.47952768206596375","0.680060088634491","0.680060088634491","0.680060088634491","0.4852850139141083","0.4852850139141083","0.4852850139141083","0.6562688946723938","0.6562688946723938","0.6562688946723938","0.6552154421806335","0.6552154421806335","0.6552154421806335","0.6455997824668884","0.6455997824668884","0.6455997824668884","0.6346495151519775","0.6346495151519775","0.6346495151519775","0.6359449028968811","0.6359449028968811","0.6359449028968811","0.6330122947692871","0.6330122947692871","0.6330122947692871"
"8800","0.6318029165267944","0.6318029165267944","0.6318029165267944","0.6417590975761414","0.6417590975761414","0.6417590975761414","0.63783860206604","0.63783860206604","0.63783860206604","0.6493597626686096","0.6493597626686096","0.6493597626686096","0.648012638092041","0.648012638092041","0.648012638092041","0.4883774518966675","0.4883774518966675","0.4883774518966675","0.48273375630378723","0.48273375630378723","0.48273375630378723","0.47600436210632324","0.47600436210632324","0.47600436210632324","0.48449575901031494","0.48449575901031494","0.48449575901031494","0.4743460714817047","0.4743460714817047","0.4743460714817047","0.4553569555282593","0.4553569555282593","0.4553569555282593","0.6707463264465332","0.6707463264465332","0.6707463264465332","0.6772449016571045","0.6772449016571045","0.6772449016571045","0.6744435429573059","0.6744435429573059","0.6744435429573059","0.44887831807136536","0.44887831807136536","0.44887831807136536","0.46361711621284485","0.46361711621284485","0.46361711621284485","0.672274649143219","0.672274649143219","0.672274649143219","0.6742131114006042","0.6742131114006042","0.6742131114006042","0.47271496057510376","0.47271496057510376","0.47271496057510376","0.479375422000885","0.479375422000885","0.479375422000885","0.6812244653701782","0.6812244653701782","0.6812244653701782","0.4867568612098694","0.4867568612098694","0.4867568612098694","0.6572256088256836","0.6572256088256836","0.6572256088256836","0.6520505547523499","0.6520505547523499","0.6520505547523499","0.6455761790275574","0.6455761790275574","0.6455761790275574","0.6373944282531738","0.6373944282531738","0.6373944282531738","0.6371082067489624","0.6371082067489624","0.6371082067489624","0.6321122646331787","0.6321122646331787","0.6321122646331787"
