"Step","12139481_240930_010246S30_UN128_CN128 - val_lpips","12139481_240930_010246S30_UN128_CN128 - val_lpips__MIN","12139481_240930_010246S30_UN128_CN128 - val_lpips__MAX","12139557_240930_010100S20_UN128_CN128 - val_lpips","12139557_240930_010100S20_UN128_CN128 - val_lpips__MIN","12139557_240930_010100S20_UN128_CN128 - val_lpips__MAX","12139552_240930_004322S10_UN128_CN128 - val_lpips","12139552_240930_004322S10_UN128_CN128 - val_lpips__MIN","12139552_240930_004322S10_UN128_CN128 - val_lpips__MAX","12139539_240930_001813S30_UN128_CN128 - val_lpips","12139539_240930_001813S30_UN128_CN128 - val_lpips__MIN","12139539_240930_001813S30_UN128_CN128 - val_lpips__MAX","12139537_240930_001549S10_UN128_CN128 - val_lpips","12139537_240930_001549S10_UN128_CN128 - val_lpips__MIN","12139537_240930_001549S10_UN128_CN128 - val_lpips__MAX","12139531_240929_235839S30_UN128_CN128 - val_lpips","12139531_240929_235839S30_UN128_CN128 - val_lpips__MIN","12139531_240929_235839S30_UN128_CN128 - val_lpips__MAX","12139530_240929_235839S20_UN128_CN128 - val_lpips","12139530_240929_235839S20_UN128_CN128 - val_lpips__MIN","12139530_240929_235839S20_UN128_CN128 - val_lpips__MAX","12139529_240929_235239S10_UN128_CN128 - val_lpips","12139529_240929_235239S10_UN128_CN128 - val_lpips__MIN","12139529_240929_235239S10_UN128_CN128 - val_lpips__MAX","12139523_240929_232850S30_UN128_CN128 - val_lpips","12139523_240929_232850S30_UN128_CN128 - val_lpips__MIN","12139523_240929_232850S30_UN128_CN128 - val_lpips__MAX","12139522_240929_232403S20_UN128_CN128 - val_lpips","12139522_240929_232403S20_UN128_CN128 - val_lpips__MIN","12139522_240929_232403S20_UN128_CN128 - val_lpips__MAX","12139521_240929_232338S10_UN128_CN128 - val_lpips","12139521_240929_232338S10_UN128_CN128 - val_lpips__MIN","12139521_240929_232338S10_UN128_CN128 - val_lpips__MAX","12139517_240929_232222S30_UN128_CN128 - val_lpips","12139517_240929_232222S30_UN128_CN128 - val_lpips__MIN","12139517_240929_232222S30_UN128_CN128 - val_lpips__MAX","12139516_240929_232149S20_UN128_CN128 - val_lpips","12139516_240929_232149S20_UN128_CN128 - val_lpips__MIN","12139516_240929_232149S20_UN128_CN128 - val_lpips__MAX","12139515_240929_232133S10_UN128_CN128 - val_lpips","12139515_240929_232133S10_UN128_CN128 - val_lpips__MIN","12139515_240929_232133S10_UN128_CN128 - val_lpips__MAX","12139491_240929_231730S10_UN128 - val_lpips","12139491_240929_231730S10_UN128 - val_lpips__MIN","12139491_240929_231730S10_UN128 - val_lpips__MAX","12139492_240929_231730S20_UN128 - val_lpips","12139492_240929_231730S20_UN128 - val_lpips__MIN","12139492_240929_231730S20_UN128 - val_lpips__MAX","12139487_240929_231736S30_UN128 - val_lpips","12139487_240929_231736S30_UN128 - val_lpips__MIN","12139487_240929_231736S30_UN128 - val_lpips__MAX","12139485_240929_231732S10_UN128 - val_lpips","12139485_240929_231732S10_UN128 - val_lpips__MIN","12139485_240929_231732S10_UN128 - val_lpips__MAX","12139497_240929_231734S10_UN128 - val_lpips","12139497_240929_231734S10_UN128 - val_lpips__MIN","12139497_240929_231734S10_UN128 - val_lpips__MAX","12139498_240929_231734S20_UN128 - val_lpips","12139498_240929_231734S20_UN128 - val_lpips__MIN","12139498_240929_231734S20_UN128 - val_lpips__MAX","12139486_240929_231732S20_UN128 - val_lpips","12139486_240929_231732S20_UN128 - val_lpips__MIN","12139486_240929_231732S20_UN128 - val_lpips__MAX","12139499_240929_231732S30_UN128 - val_lpips","12139499_240929_231732S30_UN128 - val_lpips__MIN","12139499_240929_231732S30_UN128 - val_lpips__MAX","12139504_240929_231707S20_UN128 - val_lpips","12139504_240929_231707S20_UN128 - val_lpips__MIN","12139504_240929_231707S20_UN128 - val_lpips__MAX","12139505_240929_231707S30_UN128 - val_lpips","12139505_240929_231707S30_UN128 - val_lpips__MIN","12139505_240929_231707S30_UN128 - val_lpips__MAX","12139503_240929_231707S10_UN128 - val_lpips","12139503_240929_231707S10_UN128 - val_lpips__MIN","12139503_240929_231707S10_UN128 - val_lpips__MAX","12139510_240929_231705S20_UN128 - val_lpips","12139510_240929_231705S20_UN128 - val_lpips__MIN","12139510_240929_231705S20_UN128 - val_lpips__MAX","12139509_240929_231705S10_UN128 - val_lpips","12139509_240929_231705S10_UN128 - val_lpips__MIN","12139509_240929_231705S10_UN128 - val_lpips__MAX","12139511_240929_231657S30_UN128 - val_lpips","12139511_240929_231657S30_UN128 - val_lpips__MIN","12139511_240929_231657S30_UN128 - val_lpips__MAX"
"8400","0.12718765437602997","0.12718765437602997","0.12718765437602997","0.11458666622638702","0.11458666622638702","0.11458666622638702","0.09727123379707336","0.09727123379707336","0.09727123379707336","0.16286733746528625","0.16286733746528625","0.16286733746528625","0.1293415129184723","0.1293415129184723","0.1293415129184723","0.08340677618980408","0.08340677618980408","0.08340677618980408","0.07562444359064102","0.07562444359064102","0.07562444359064102","0.06506332010030746","0.06506332010030746","0.06506332010030746","0.10232645273208618","0.10232645273208618","0.10232645273208618","0.09453755617141724","0.09453755617141724","0.09453755617141724","0.08467844873666763","0.08467844873666763","0.08467844873666763","0.14437635242938995","0.14437635242938995","0.14437635242938995","0.12532638013362885","0.12532638013362885","0.12532638013362885","0.1112653836607933","0.1112653836607933","0.1112653836607933","0.08755891025066376","0.08755891025066376","0.08755891025066376","0.10046309232711792","0.10046309232711792","0.10046309232711792","0.15560327470302582","0.15560327470302582","0.15560327470302582","0.11803349107503891","0.11803349107503891","0.11803349107503891","0.07007147371768951","0.07007147371768951","0.07007147371768951","0.08236823976039886","0.08236823976039886","0.08236823976039886","0.1387004554271698","0.1387004554271698","0.1387004554271698","0.09111607819795609","0.09111607819795609","0.09111607819795609","0.16014863550662994","0.16014863550662994","0.16014863550662994","0.17873473465442657","0.17873473465442657","0.17873473465442657","0.14204835891723633","0.14204835891723633","0.14204835891723633","0.12245414406061172","0.12245414406061172","0.12245414406061172","0.10399816185235977","0.10399816185235977","0.10399816185235977","0.14158150553703308","0.14158150553703308","0.14158150553703308"
"8480","0.12552432715892792","0.12552432715892792","0.12552432715892792","0.10988403856754303","0.10988403856754303","0.10988403856754303","0.09636065363883972","0.09636065363883972","0.09636065363883972","0.16249194741249084","0.16249194741249084","0.16249194741249084","0.1328836977481842","0.1328836977481842","0.1328836977481842","0.0845639705657959","0.0845639705657959","0.0845639705657959","0.07366059720516205","0.07366059720516205","0.07366059720516205","0.06687705218791962","0.06687705218791962","0.06687705218791962","0.10721214860677719","0.10721214860677719","0.10721214860677719","0.09426064789295197","0.09426064789295197","0.09426064789295197","0.08663330972194672","0.08663330972194672","0.08663330972194672","0.1423076093196869","0.1423076093196869","0.1423076093196869","0.13238047063350677","0.13238047063350677","0.13238047063350677","0.11309460550546646","0.11309460550546646","0.11309460550546646","0.0906156599521637","0.0906156599521637","0.0906156599521637","0.10237167775630951","0.10237167775630951","0.10237167775630951","0.15362900495529175","0.15362900495529175","0.15362900495529175","0.1191222220659256","0.1191222220659256","0.1191222220659256","0.07016344368457794","0.07016344368457794","0.07016344368457794","0.08100773394107819","0.08100773394107819","0.08100773394107819","0.13925521075725555","0.13925521075725555","0.13925521075725555","0.09121998399496078","0.09121998399496078","0.09121998399496078","0.1617477834224701","0.1617477834224701","0.1617477834224701","0.17584994435310364","0.17584994435310364","0.17584994435310364","0.1419828087091446","0.1419828087091446","0.1419828087091446","0.11730901896953583","0.11730901896953583","0.11730901896953583","0.10391096025705338","0.10391096025705338","0.10391096025705338","0.13899542391300201","0.13899542391300201","0.13899542391300201"
"8560","0.13152958452701569","0.13152958452701569","0.13152958452701569","0.11111569404602051","0.11111569404602051","0.11111569404602051","0.09522511810064316","0.09522511810064316","0.09522511810064316","0.1698780357837677","0.1698780357837677","0.1698780357837677","0.12942300736904144","0.12942300736904144","0.12942300736904144","0.0836629793047905","0.0836629793047905","0.0836629793047905","0.07660525292158127","0.07660525292158127","0.07660525292158127","0.06753735989332199","0.06753735989332199","0.06753735989332199","0.10622788965702057","0.10622788965702057","0.10622788965702057","0.09619174897670746","0.09619174897670746","0.09619174897670746","0.08416510373353958","0.08416510373353958","0.08416510373353958","0.14471186697483063","0.14471186697483063","0.14471186697483063","0.12732504308223724","0.12732504308223724","0.12732504308223724","0.1095125824213028","0.1095125824213028","0.1095125824213028","0.0881219282746315","0.0881219282746315","0.0881219282746315","0.10183622688055038","0.10183622688055038","0.10183622688055038","0.16064369678497314","0.16064369678497314","0.16064369678497314","0.11491755396127701","0.11491755396127701","0.11491755396127701","0.07194741070270538","0.07194741070270538","0.07194741070270538","0.08267726004123688","0.08267726004123688","0.08267726004123688","0.13744431734085083","0.13744431734085083","0.13744431734085083","0.09143184125423431","0.09143184125423431","0.09143184125423431","0.15883460640907288","0.15883460640907288","0.15883460640907288","0.17723505198955536","0.17723505198955536","0.17723505198955536","0.14019718766212463","0.14019718766212463","0.14019718766212463","0.12282119691371918","0.12282119691371918","0.12282119691371918","0.10479055345058441","0.10479055345058441","0.10479055345058441","0.14011502265930176","0.14011502265930176","0.14011502265930176"
"8640","0.12800361216068268","0.12800361216068268","0.12800361216068268","0.11118588596582413","0.11118588596582413","0.11118588596582413","0.09634367376565933","0.09634367376565933","0.09634367376565933","0.16390061378479004","0.16390061378479004","0.16390061378479004","0.12850652635097504","0.12850652635097504","0.12850652635097504","0.08110120892524719","0.08110120892524719","0.08110120892524719","0.07462076842784882","0.07462076842784882","0.07462076842784882","0.06570856273174286","0.06570856273174286","0.06570856273174286","0.10364590585231781","0.10364590585231781","0.10364590585231781","0.09274417161941528","0.09274417161941528","0.09274417161941528","0.08355610072612762","0.08355610072612762","0.08355610072612762","0.1481102705001831","0.1481102705001831","0.1481102705001831","0.1292608231306076","0.1292608231306076","0.1292608231306076","0.1127701848745346","0.1127701848745346","0.1127701848745346","0.08905010670423508","0.08905010670423508","0.08905010670423508","0.09952502697706223","0.09952502697706223","0.09952502697706223","0.164385586977005","0.164385586977005","0.164385586977005","0.12020598351955414","0.12020598351955414","0.12020598351955414","0.06979838013648987","0.06979838013648987","0.06979838013648987","0.08073842525482178","0.08073842525482178","0.08073842525482178","0.1410110890865326","0.1410110890865326","0.1410110890865326","0.09062375128269196","0.09062375128269196","0.09062375128269196","0.15285846590995789","0.15285846590995789","0.15285846590995789","0.1753312051296234","0.1753312051296234","0.1753312051296234","0.13770708441734314","0.13770708441734314","0.13770708441734314","0.12226198613643646","0.12226198613643646","0.12226198613643646","0.1038016825914383","0.1038016825914383","0.1038016825914383","0.14423993229866028","0.14423993229866028","0.14423993229866028"
"8720","0.12033263593912125","0.12033263593912125","0.12033263593912125","0.10670997202396393","0.10670997202396393","0.10670997202396393","0.09877584129571915","0.09877584129571915","0.09877584129571915","0.1613059937953949","0.1613059937953949","0.1613059937953949","0.1303146481513977","0.1303146481513977","0.1303146481513977","0.08360646665096283","0.08360646665096283","0.08360646665096283","0.07354206591844559","0.07354206591844559","0.07354206591844559","0.06637856364250183","0.06637856364250183","0.06637856364250183","0.09838316589593887","0.09838316589593887","0.09838316589593887","0.09344159066677094","0.09344159066677094","0.09344159066677094","0.08351133018732071","0.08351133018732071","0.08351133018732071","0.14445605874061584","0.14445605874061584","0.14445605874061584","0.1272405982017517","0.1272405982017517","0.1272405982017517","0.11322307586669922","0.11322307586669922","0.11322307586669922","0.09017665684223175","0.09017665684223175","0.09017665684223175","0.1000475138425827","0.1000475138425827","0.1000475138425827","0.15151634812355042","0.15151634812355042","0.15151634812355042","0.11928008496761322","0.11928008496761322","0.11928008496761322","0.06944461911916733","0.06944461911916733","0.06944461911916733","0.07986655086278915","0.07986655086278915","0.07986655086278915","0.13582934439182281","0.13582934439182281","0.13582934439182281","0.0909973531961441","0.0909973531961441","0.0909973531961441","0.16047373414039612","0.16047373414039612","0.16047373414039612","0.1646270900964737","0.1646270900964737","0.1646270900964737","0.14047595858573914","0.14047595858573914","0.14047595858573914","0.11777512729167938","0.11777512729167938","0.11777512729167938","0.10391806066036224","0.10391806066036224","0.10391806066036224","0.13226881623268127","0.13226881623268127","0.13226881623268127"
"8800","0.12542441487312317","0.12542441487312317","0.12542441487312317","0.11273007094860077","0.11273007094860077","0.11273007094860077","0.09686441719532013","0.09686441719532013","0.09686441719532013","0.16319069266319275","0.16319069266319275","0.16319069266319275","0.1309424787759781","0.1309424787759781","0.1309424787759781","0.0851828083395958","0.0851828083395958","0.0851828083395958","0.07386711984872818","0.07386711984872818","0.07386711984872818","0.06463106721639633","0.06463106721639633","0.06463106721639633","0.10261025279760361","0.10261025279760361","0.10261025279760361","0.09735952317714691","0.09735952317714691","0.09735952317714691","0.08258439600467682","0.08258439600467682","0.08258439600467682","0.13702306151390076","0.13702306151390076","0.13702306151390076","0.1272205412387848","0.1272205412387848","0.1272205412387848","0.11317138373851776","0.11317138373851776","0.11317138373851776","0.0880296602845192","0.0880296602845192","0.0880296602845192","0.10130162537097931","0.10130162537097931","0.10130162537097931","0.15204590559005737","0.15204590559005737","0.15204590559005737","0.11906583607196808","0.11906583607196808","0.11906583607196808","0.06992389261722565","0.06992389261722565","0.06992389261722565","0.08085910975933075","0.08085910975933075","0.08085910975933075","0.13687840104103088","0.13687840104103088","0.13687840104103088","0.0921354740858078","0.0921354740858078","0.0921354740858078","0.16250213980674744","0.16250213980674744","0.16250213980674744","0.17319366335868835","0.17319366335868835","0.17319366335868835","0.14102035760879517","0.14102035760879517","0.14102035760879517","0.12403582036495209","0.12403582036495209","0.12403582036495209","0.10408614575862885","0.10408614575862885","0.10408614575862885","0.14096999168395996","0.14096999168395996","0.14096999168395996"
"8880","0.12120665609836578","0.12120665609836578","0.12120665609836578","0.10920699685811996","0.10920699685811996","0.10920699685811996","0.09658794105052948","0.09658794105052948","0.09658794105052948","0.167343407869339","0.167343407869339","0.167343407869339","0.1315569281578064","0.1315569281578064","0.1315569281578064","0.08595312386751175","0.08595312386751175","0.08595312386751175","0.07279576361179352","0.07279576361179352","0.07279576361179352","0.06705105304718018","0.06705105304718018","0.06705105304718018","0.1040254682302475","0.1040254682302475","0.1040254682302475","0.09593717008829117","0.09593717008829117","0.09593717008829117","0.08248859643936157","0.08248859643936157","0.08248859643936157","0.1427595168352127","0.1427595168352127","0.1427595168352127","0.12558650970458984","0.12558650970458984","0.12558650970458984","0.10837360471487045","0.10837360471487045","0.10837360471487045","0.0881805270910263","0.0881805270910263","0.0881805270910263","0.09965360164642334","0.09965360164642334","0.09965360164642334","0.15000058710575104","0.15000058710575104","0.15000058710575104","0.11573271453380585","0.11573271453380585","0.11573271453380585","0.07022643834352493","0.07022643834352493","0.07022643834352493","0.08308284729719162","0.08308284729719162","0.08308284729719162","0.13683991134166718","0.13683991134166718","0.13683991134166718","0.0929015725851059","0.0929015725851059","0.0929015725851059","0.16165384650230408","0.16165384650230408","0.16165384650230408","0.17288300395011902","0.17288300395011902","0.17288300395011902","0.14029237627983093","0.14029237627983093","0.14029237627983093","0.11853353679180145","0.11853353679180145","0.11853353679180145","0.1040915697813034","0.1040915697813034","0.1040915697813034","0.13518069684505463","0.13518069684505463","0.13518069684505463"
"8960","0.1265297383069992","0.1265297383069992","0.1265297383069992","0.11159569025039673","0.11159569025039673","0.11159569025039673","0.09523215889930725","0.09523215889930725","0.09523215889930725","0.15593203902244568","0.15593203902244568","0.15593203902244568","0.12971992790699005","0.12971992790699005","0.12971992790699005","0.08317265659570694","0.08317265659570694","0.08317265659570694","0.07694341987371445","0.07694341987371445","0.07694341987371445","0.06636123359203339","0.06636123359203339","0.06636123359203339","0.10426799952983856","0.10426799952983856","0.10426799952983856","0.0939592719078064","0.0939592719078064","0.0939592719078064","0.08096525073051453","0.08096525073051453","0.08096525073051453","0.13920502364635468","0.13920502364635468","0.13920502364635468","0.12569549679756165","0.12569549679756165","0.12569549679756165","0.11074791103601456","0.11074791103601456","0.11074791103601456","0.08602651208639145","0.08602651208639145","0.08602651208639145","0.09967575967311859","0.09967575967311859","0.09967575967311859","0.15513017773628235","0.15513017773628235","0.15513017773628235","0.11785119771957397","0.11785119771957397","0.11785119771957397","0.07140381634235382","0.07140381634235382","0.07140381634235382","0.08080075681209564","0.08080075681209564","0.08080075681209564","0.13613469898700714","0.13613469898700714","0.13613469898700714","0.09092198312282562","0.09092198312282562","0.09092198312282562","0.15540994703769684","0.15540994703769684","0.15540994703769684","0.1732180267572403","0.1732180267572403","0.1732180267572403","0.13893777132034302","0.13893777132034302","0.13893777132034302","0.12308492511510849","0.12308492511510849","0.12308492511510849","0.10231412947177887","0.10231412947177887","0.10231412947177887","0.14032664895057678","0.14032664895057678","0.14032664895057678"
"9040","0.1250954568386078","0.1250954568386078","0.1250954568386078","0.10804200172424316","0.10804200172424316","0.10804200172424316","0.0935533419251442","0.0935533419251442","0.0935533419251442","0.16096530854701996","0.16096530854701996","0.16096530854701996","0.13128608465194702","0.13128608465194702","0.13128608465194702","0.084568552672863","0.084568552672863","0.084568552672863","0.07335527241230011","0.07335527241230011","0.07335527241230011","0.06911064684391022","0.06911064684391022","0.06911064684391022","0.10529893636703491","0.10529893636703491","0.10529893636703491","0.09178771078586578","0.09178771078586578","0.09178771078586578","0.08130064606666565","0.08130064606666565","0.08130064606666565","0.13999414443969727","0.13999414443969727","0.13999414443969727","0.1286836862564087","0.1286836862564087","0.1286836862564087","0.11086565256118774","0.11086565256118774","0.11086565256118774","0.08696337789297104","0.08696337789297104","0.08696337789297104","0.100672148168087","0.100672148168087","0.100672148168087","0.15373653173446655","0.15373653173446655","0.15373653173446655","0.11733722686767578","0.11733722686767578","0.11733722686767578","0.07336118817329407","0.07336118817329407","0.07336118817329407","0.08252351731061935","0.08252351731061935","0.08252351731061935","0.14044398069381714","0.14044398069381714","0.14044398069381714","0.09505566209554672","0.09505566209554672","0.09505566209554672","0.15703412890434265","0.15703412890434265","0.15703412890434265","0.1775176078081131","0.1775176078081131","0.1775176078081131","0.1414261758327484","0.1414261758327484","0.1414261758327484","0.12034245580434799","0.12034245580434799","0.12034245580434799","0.10353313386440277","0.10353313386440277","0.10353313386440277","0.13551399111747742","0.13551399111747742","0.13551399111747742"
"9120","0.1256115883588791","0.1256115883588791","0.1256115883588791","0.10968170315027237","0.10968170315027237","0.10968170315027237","0.09312008321285248","0.09312008321285248","0.09312008321285248","0.15539929270744324","0.15539929270744324","0.15539929270744324","0.12827372550964355","0.12827372550964355","0.12827372550964355","0.08289627730846405","0.08289627730846405","0.08289627730846405","0.07452085614204407","0.07452085614204407","0.07452085614204407","0.06380840390920639","0.06380840390920639","0.06380840390920639","0.1034800261259079","0.1034800261259079","0.1034800261259079","0.09194185584783554","0.09194185584783554","0.09194185584783554","0.08139101415872574","0.08139101415872574","0.08139101415872574","0.13690221309661865","0.13690221309661865","0.13690221309661865","0.12975549697875977","0.12975549697875977","0.12975549697875977","0.10927112400531769","0.10927112400531769","0.10927112400531769","0.08732303977012634","0.08732303977012634","0.08732303977012634","0.0989101454615593","0.0989101454615593","0.0989101454615593","0.1524040699005127","0.1524040699005127","0.1524040699005127","0.11832630634307861","0.11832630634307861","0.11832630634307861","0.06890280544757843","0.06890280544757843","0.06890280544757843","0.08299990743398666","0.08299990743398666","0.08299990743398666","0.13971778750419617","0.13971778750419617","0.13971778750419617","0.09269046038389206","0.09269046038389206","0.09269046038389206","0.1595715433359146","0.1595715433359146","0.1595715433359146","0.1698215752840042","0.1698215752840042","0.1698215752840042","0.13887068629264832","0.13887068629264832","0.13887068629264832","0.11934270709753036","0.11934270709753036","0.11934270709753036","0.10118812322616577","0.10118812322616577","0.10118812322616577","0.13746410608291626","0.13746410608291626","0.13746410608291626"
"9200","0.1231953501701355","0.1231953501701355","0.1231953501701355","0.11173434555530548","0.11173434555530548","0.11173434555530548","0.09582310914993286","0.09582310914993286","0.09582310914993286","0.15615589916706085","0.15615589916706085","0.15615589916706085","0.12690624594688416","0.12690624594688416","0.12690624594688416","0.07934604585170746","0.07934604585170746","0.07934604585170746","0.07211209833621979","0.07211209833621979","0.07211209833621979","0.06262501329183578","0.06262501329183578","0.06262501329183578","0.0987408310174942","0.0987408310174942","0.0987408310174942","0.09202124923467636","0.09202124923467636","0.09202124923467636","0.08173489570617676","0.08173489570617676","0.08173489570617676","0.14051124453544617","0.14051124453544617","0.14051124453544617","0.12842285633087158","0.12842285633087158","0.12842285633087158","0.10732116550207138","0.10732116550207138","0.10732116550207138","0.08654411137104034","0.08654411137104034","0.08654411137104034","0.09924362599849701","0.09924362599849701","0.09924362599849701","0.1500849723815918","0.1500849723815918","0.1500849723815918","0.11624880135059357","0.11624880135059357","0.11624880135059357","0.06707721948623657","0.06707721948623657","0.06707721948623657","0.07982940226793289","0.07982940226793289","0.07982940226793289","0.13922640681266785","0.13922640681266785","0.13922640681266785","0.08809973299503326","0.08809973299503326","0.08809973299503326","0.15502287447452545","0.15502287447452545","0.15502287447452545","0.17030607163906097","0.17030607163906097","0.17030607163906097","0.13649208843708038","0.13649208843708038","0.13649208843708038","0.12219654023647308","0.12219654023647308","0.12219654023647308","0.10224231332540512","0.10224231332540512","0.10224231332540512","0.1355968862771988","0.1355968862771988","0.1355968862771988"
"9280","0.1218336820602417","0.1218336820602417","0.1218336820602417","0.10909120738506317","0.10909120738506317","0.10909120738506317","0.09561888873577118","0.09561888873577118","0.09561888873577118","0.15942367911338806","0.15942367911338806","0.15942367911338806","0.12793245911598206","0.12793245911598206","0.12793245911598206","0.08388148993253708","0.08388148993253708","0.08388148993253708","0.0736316591501236","0.0736316591501236","0.0736316591501236","0.06527788192033768","0.06527788192033768","0.06527788192033768","0.100377157330513","0.100377157330513","0.100377157330513","0.09436773508787155","0.09436773508787155","0.09436773508787155","0.08363741636276245","0.08363741636276245","0.08363741636276245","0.1405995637178421","0.1405995637178421","0.1405995637178421","0.1264646351337433","0.1264646351337433","0.1264646351337433","0.1108320951461792","0.1108320951461792","0.1108320951461792","0.08922785520553589","0.08922785520553589","0.08922785520553589","0.09853841364383698","0.09853841364383698","0.09853841364383698","0.15336763858795166","0.15336763858795166","0.15336763858795166","0.11757079511880875","0.11757079511880875","0.11757079511880875","0.06948636472225189","0.06948636472225189","0.06948636472225189","0.08259966224431992","0.08259966224431992","0.08259966224431992","0.14262589812278748","0.14262589812278748","0.14262589812278748","0.08937028050422668","0.08937028050422668","0.08937028050422668","0.15669132769107819","0.15669132769107819","0.15669132769107819","0.17453715205192566","0.17453715205192566","0.17453715205192566","0.1382485032081604","0.1382485032081604","0.1382485032081604","0.12163837999105453","0.12163837999105453","0.12163837999105453","0.10285331308841705","0.10285331308841705","0.10285331308841705","0.13500884175300598","0.13500884175300598","0.13500884175300598"
"9360","0.12223166227340698","0.12223166227340698","0.12223166227340698","0.10804468393325806","0.10804468393325806","0.10804468393325806","0.09432103484869003","0.09432103484869003","0.09432103484869003","0.16443374752998352","0.16443374752998352","0.16443374752998352","0.1306699812412262","0.1306699812412262","0.1306699812412262","0.08338838815689087","0.08338838815689087","0.08338838815689087","0.07498294115066528","0.07498294115066528","0.07498294115066528","0.06601673364639282","0.06601673364639282","0.06601673364639282","0.10135970264673233","0.10135970264673233","0.10135970264673233","0.09599944949150085","0.09599944949150085","0.09599944949150085","0.08234266191720963","0.08234266191720963","0.08234266191720963","0.13660141825675964","0.13660141825675964","0.13660141825675964","0.12291876971721649","0.12291876971721649","0.12291876971721649","0.1096145361661911","0.1096145361661911","0.1096145361661911","0.08811940997838974","0.08811940997838974","0.08811940997838974","0.0993008241057396","0.0993008241057396","0.0993008241057396","0.15176257491111755","0.15176257491111755","0.15176257491111755","0.1173861026763916","0.1173861026763916","0.1173861026763916","0.06936760246753693","0.06936760246753693","0.06936760246753693","0.08207054436206818","0.08207054436206818","0.08207054436206818","0.13484705984592438","0.13484705984592438","0.13484705984592438","0.09266833961009979","0.09266833961009979","0.09266833961009979","0.1606050431728363","0.1606050431728363","0.1606050431728363","0.1797499656677246","0.1797499656677246","0.1797499656677246","0.14616765081882477","0.14616765081882477","0.14616765081882477","0.11986936628818512","0.11986936628818512","0.11986936628818512","0.10151328891515732","0.10151328891515732","0.10151328891515732","0.13370852172374725","0.13370852172374725","0.13370852172374725"
"9440","0.12248124927282333","0.12248124927282333","0.12248124927282333","0.10763925313949585","0.10763925313949585","0.10763925313949585","0.0925963968038559","0.0925963968038559","0.0925963968038559","0.1583411693572998","0.1583411693572998","0.1583411693572998","0.12773102521896362","0.12773102521896362","0.12773102521896362","0.07983611524105072","0.07983611524105072","0.07983611524105072","0.07475496828556061","0.07475496828556061","0.07475496828556061","0.06366454064846039","0.06366454064846039","0.06366454064846039","0.10070870071649551","0.10070870071649551","0.10070870071649551","0.09172999858856201","0.09172999858856201","0.09172999858856201","0.08332910388708115","0.08332910388708115","0.08332910388708115","0.14186735451221466","0.14186735451221466","0.14186735451221466","0.12479664385318756","0.12479664385318756","0.12479664385318756","0.10737113654613495","0.10737113654613495","0.10737113654613495","0.08556820452213287","0.08556820452213287","0.08556820452213287","0.09836249053478241","0.09836249053478241","0.09836249053478241","0.15188150107860565","0.15188150107860565","0.15188150107860565","0.11764471232891083","0.11764471232891083","0.11764471232891083","0.06936560571193695","0.06936560571193695","0.06936560571193695","0.08306246995925903","0.08306246995925903","0.08306246995925903","0.13720877468585968","0.13720877468585968","0.13720877468585968","0.08713816106319427","0.08713816106319427","0.08713816106319427","0.16207298636436462","0.16207298636436462","0.16207298636436462","0.1758851408958435","0.1758851408958435","0.1758851408958435","0.1396360993385315","0.1396360993385315","0.1396360993385315","0.11803945153951645","0.11803945153951645","0.11803945153951645","0.10144586861133575","0.10144586861133575","0.10144586861133575","0.13505500555038452","0.13505500555038452","0.13505500555038452"
"9520","0.11810656636953354","0.11810656636953354","0.11810656636953354","0.10530580580234528","0.10530580580234528","0.10530580580234528","0.09287361055612564","0.09287361055612564","0.09287361055612564","0.15913273394107819","0.15913273394107819","0.15913273394107819","0.1281958520412445","0.1281958520412445","0.1281958520412445","0.07775729149580002","0.07775729149580002","0.07775729149580002","0.07260332256555557","0.07260332256555557","0.07260332256555557","0.06402794271707535","0.06402794271707535","0.06402794271707535","0.09987394511699677","0.09987394511699677","0.09987394511699677","0.09054963290691376","0.09054963290691376","0.09054963290691376","0.08138448745012283","0.08138448745012283","0.08138448745012283","0.13875660300254822","0.13875660300254822","0.13875660300254822","0.13068918883800507","0.13068918883800507","0.13068918883800507","0.10883384943008423","0.10883384943008423","0.10883384943008423","0.08666237443685532","0.08666237443685532","0.08666237443685532","0.09860770404338837","0.09860770404338837","0.09860770404338837","0.15658330917358398","0.15658330917358398","0.15658330917358398","0.11549150943756104","0.11549150943756104","0.11549150943756104","0.06996268033981323","0.06996268033981323","0.06996268033981323","0.08137582242488861","0.08137582242488861","0.08137582242488861","0.14214390516281128","0.14214390516281128","0.14214390516281128","0.08615539968013763","0.08615539968013763","0.08615539968013763","0.15977899730205536","0.15977899730205536","0.15977899730205536","0.17618277668952942","0.17618277668952942","0.17618277668952942","0.13746054470539093","0.13746054470539093","0.13746054470539093","0.1182653084397316","0.1182653084397316","0.1182653084397316","0.10020089149475098","0.10020089149475098","0.10020089149475098","0.13451048731803894","0.13451048731803894","0.13451048731803894"
