"Step","12139546_240930_003147S30_UN4_CN4 - val_val_ref_ssim","12139546_240930_003147S30_UN4_CN4 - val_val_ref_ssim__MIN","12139546_240930_003147S30_UN4_CN4 - val_val_ref_ssim__MAX","12139541_240930_002145S20_UN4_CN4 - val_val_ref_ssim","12139541_240930_002145S20_UN4_CN4 - val_val_ref_ssim__MIN","12139541_240930_002145S20_UN4_CN4 - val_val_ref_ssim__MAX","12139540_240930_001906S10_UN4_CN4 - val_val_ref_ssim","12139540_240930_001906S10_UN4_CN4 - val_val_ref_ssim__MIN","12139540_240930_001906S10_UN4_CN4 - val_val_ref_ssim__MAX","12139536_240930_001525S30_UN4_CN4 - val_val_ref_ssim","12139536_240930_001525S30_UN4_CN4 - val_val_ref_ssim__MIN","12139536_240930_001525S30_UN4_CN4 - val_val_ref_ssim__MAX","12139535_240930_000850S20_UN4_CN4 - val_val_ref_ssim","12139535_240930_000850S20_UN4_CN4 - val_val_ref_ssim__MIN","12139535_240930_000850S20_UN4_CN4 - val_val_ref_ssim__MAX","12139532_240930_000449S10_UN4_CN4 - val_val_ref_ssim","12139532_240930_000449S10_UN4_CN4 - val_val_ref_ssim__MIN","12139532_240930_000449S10_UN4_CN4 - val_val_ref_ssim__MAX","12139528_240929_235208S30_UN4_CN4 - val_val_ref_ssim","12139528_240929_235208S30_UN4_CN4 - val_val_ref_ssim__MIN","12139528_240929_235208S30_UN4_CN4 - val_val_ref_ssim__MAX","12139525_240929_232947S20_UN4_CN4 - val_val_ref_ssim","12139525_240929_232947S20_UN4_CN4 - val_val_ref_ssim__MIN","12139525_240929_232947S20_UN4_CN4 - val_val_ref_ssim__MAX","12139524_240929_232850S10_UN4_CN4 - val_val_ref_ssim","12139524_240929_232850S10_UN4_CN4 - val_val_ref_ssim__MIN","12139524_240929_232850S10_UN4_CN4 - val_val_ref_ssim__MAX","12139520_240929_232302S30_UN4_CN4 - val_val_ref_ssim","12139520_240929_232302S30_UN4_CN4 - val_val_ref_ssim__MIN","12139520_240929_232302S30_UN4_CN4 - val_val_ref_ssim__MAX","12139519_240929_232250S20_UN4_CN4 - val_val_ref_ssim","12139519_240929_232250S20_UN4_CN4 - val_val_ref_ssim__MIN","12139519_240929_232250S20_UN4_CN4 - val_val_ref_ssim__MAX","12139518_240929_232231S10_UN4_CN4 - val_val_ref_ssim","12139518_240929_232231S10_UN4_CN4 - val_val_ref_ssim__MIN","12139518_240929_232231S10_UN4_CN4 - val_val_ref_ssim__MAX","12139514_240929_232129S30_UN4_CN4 - val_val_ref_ssim","12139514_240929_232129S30_UN4_CN4 - val_val_ref_ssim__MIN","12139514_240929_232129S30_UN4_CN4 - val_val_ref_ssim__MAX","12139512_240929_232056S10_UN4_CN4 - val_val_ref_ssim","12139512_240929_232056S10_UN4_CN4 - val_val_ref_ssim__MIN","12139512_240929_232056S10_UN4_CN4 - val_val_ref_ssim__MAX","12139513_240929_232052S20_UN4_CN4 - val_val_ref_ssim","12139513_240929_232052S20_UN4_CN4 - val_val_ref_ssim__MIN","12139513_240929_232052S20_UN4_CN4 - val_val_ref_ssim__MAX","12139488_240929_231736S10_UN4 - val_val_ref_ssim","12139488_240929_231736S10_UN4 - val_val_ref_ssim__MIN","12139488_240929_231736S10_UN4 - val_val_ref_ssim__MAX","12139495_240929_231734S20_UN4 - val_val_ref_ssim","12139495_240929_231734S20_UN4 - val_val_ref_ssim__MIN","12139495_240929_231734S20_UN4 - val_val_ref_ssim__MAX","12139501_240929_231732S20_UN4 - val_val_ref_ssim","12139501_240929_231732S20_UN4 - val_val_ref_ssim__MIN","12139501_240929_231732S20_UN4 - val_val_ref_ssim__MAX","12139490_240929_231736S30_UN4 - val_val_ref_ssim","12139490_240929_231736S30_UN4 - val_val_ref_ssim__MIN","12139490_240929_231736S30_UN4 - val_val_ref_ssim__MAX","12139502_240929_231732S30_UN4 - val_val_ref_ssim","12139502_240929_231732S30_UN4 - val_val_ref_ssim__MIN","12139502_240929_231732S30_UN4 - val_val_ref_ssim__MAX","12139500_240929_231732S10_UN4 - val_val_ref_ssim","12139500_240929_231732S10_UN4 - val_val_ref_ssim__MIN","12139500_240929_231732S10_UN4 - val_val_ref_ssim__MAX","12139489_240929_231736S20_UN4 - val_val_ref_ssim","12139489_240929_231736S20_UN4 - val_val_ref_ssim__MIN","12139489_240929_231736S20_UN4 - val_val_ref_ssim__MAX","12139496_240929_231736S30_UN4 - val_val_ref_ssim","12139496_240929_231736S30_UN4 - val_val_ref_ssim__MIN","12139496_240929_231736S30_UN4 - val_val_ref_ssim__MAX","12139483_240929_231732S20_UN4 - val_val_ref_ssim","12139483_240929_231732S20_UN4 - val_val_ref_ssim__MIN","12139483_240929_231732S20_UN4 - val_val_ref_ssim__MAX","12139484_240929_231732S30_UN4 - val_val_ref_ssim","12139484_240929_231732S30_UN4 - val_val_ref_ssim__MIN","12139484_240929_231732S30_UN4 - val_val_ref_ssim__MAX","12139494_240929_231730S10_UN4 - val_val_ref_ssim","12139494_240929_231730S10_UN4 - val_val_ref_ssim__MIN","12139494_240929_231730S10_UN4 - val_val_ref_ssim__MAX","12139482_240929_231728S10_UN4 - val_val_ref_ssim","12139482_240929_231728S10_UN4 - val_val_ref_ssim__MIN","12139482_240929_231728S10_UN4 - val_val_ref_ssim__MAX","12139506_240929_231707S10_UN4 - val_val_ref_ssim","12139506_240929_231707S10_UN4 - val_val_ref_ssim__MIN","12139506_240929_231707S10_UN4 - val_val_ref_ssim__MAX","12139508_240929_231705S30_UN4 - val_val_ref_ssim","12139508_240929_231705S30_UN4 - val_val_ref_ssim__MIN","12139508_240929_231705S30_UN4 - val_val_ref_ssim__MAX","12139507_240929_231705S20_UN4 - val_val_ref_ssim","12139507_240929_231705S20_UN4 - val_val_ref_ssim__MIN","12139507_240929_231705S20_UN4 - val_val_ref_ssim__MAX"
"7520","0.6297540664672852","0.6297540664672852","0.6297540664672852","0.6391339302062988","0.6391339302062988","0.6391339302062988","0.6349019408226013","0.6349019408226013","0.6349019408226013","0.6404790878295898","0.6404790878295898","0.6404790878295898","0.6482942700386047","0.6482942700386047","0.6482942700386047","0.6414788961410522","0.6414788961410522","0.6414788961410522","0.48187363147735596","0.48187363147735596","0.48187363147735596","0.4735373258590698","0.4735373258590698","0.4735373258590698","0.46810054779052734","0.46810054779052734","0.46810054779052734","0.4689286947250366","0.4689286947250366","0.4689286947250366","0.4653473496437073","0.4653473496437073","0.4653473496437073","0.44994860887527466","0.44994860887527466","0.44994860887527466","0.6621071100234985","0.6621071100234985","0.6621071100234985","0.668346643447876","0.668346643447876","0.668346643447876","0.6737894415855408","0.6737894415855408","0.6737894415855408","0.44041991233825684","0.44041991233825684","0.44041991233825684","0.4683791995048523","0.4683791995048523","0.4683791995048523","0.6445006132125854","0.6445006132125854","0.6445006132125854","0.45560988783836365","0.45560988783836365","0.45560988783836365","0.6404241919517517","0.6404241919517517","0.6404241919517517","0.6341090798377991","0.6341090798377991","0.6341090798377991","0.4450409412384033","0.4450409412384033","0.4450409412384033","0.4754723608493805","0.4754723608493805","0.4754723608493805","0.6745598912239075","0.6745598912239075","0.6745598912239075","0.6622456908226013","0.6622456908226013","0.6622456908226013","0.4635057747364044","0.4635057747364044","0.4635057747364044","0.666578471660614","0.666578471660614","0.666578471660614","0.6312490701675415","0.6312490701675415","0.6312490701675415","0.6282143592834473","0.6282143592834473","0.6282143592834473","0.6348704099655151","0.6348704099655151","0.6348704099655151"
"7600","0.6273568272590637","0.6273568272590637","0.6273568272590637","0.6378363966941833","0.6378363966941833","0.6378363966941833","0.6345107555389404","0.6345107555389404","0.6345107555389404","0.6430932283401489","0.6430932283401489","0.6430932283401489","0.6482419967651367","0.6482419967651367","0.6482419967651367","0.6403372287750244","0.6403372287750244","0.6403372287750244","0.4809553325176239","0.4809553325176239","0.4809553325176239","0.47615423798561096","0.47615423798561096","0.47615423798561096","0.4675520062446594","0.4675520062446594","0.4675520062446594","0.4723682105541229","0.4723682105541229","0.4723682105541229","0.4666241705417633","0.4666241705417633","0.4666241705417633","0.45059511065483093","0.45059511065483093","0.45059511065483093","0.6655734777450562","0.6655734777450562","0.6655734777450562","0.6699472069740295","0.6699472069740295","0.6699472069740295","0.6686541438102722","0.6686541438102722","0.6686541438102722","0.43941131234169006","0.43941131234169006","0.43941131234169006","0.47026482224464417","0.47026482224464417","0.47026482224464417","0.6476561427116394","0.6476561427116394","0.6476561427116394","0.45514822006225586","0.45514822006225586","0.45514822006225586","0.6474295854568481","0.6474295854568481","0.6474295854568481","0.6328328251838684","0.6328328251838684","0.6328328251838684","0.45012810826301575","0.45012810826301575","0.45012810826301575","0.471985399723053","0.471985399723053","0.471985399723053","0.6709595322608948","0.6709595322608948","0.6709595322608948","0.6661310195922852","0.6661310195922852","0.6661310195922852","0.4622343182563782","0.4622343182563782","0.4622343182563782","0.668049693107605","0.668049693107605","0.668049693107605","0.6317806839942932","0.6317806839942932","0.6317806839942932","0.6306699514389038","0.6306699514389038","0.6306699514389038","0.6358268857002258","0.6358268857002258","0.6358268857002258"
"7680","0.6318836212158203","0.6318836212158203","0.6318836212158203","0.6383882761001587","0.6383882761001587","0.6383882761001587","0.6351571679115295","0.6351571679115295","0.6351571679115295","0.6452901363372803","0.6452901363372803","0.6452901363372803","0.6482445001602173","0.6482445001602173","0.6482445001602173","0.6421217918395996","0.6421217918395996","0.6421217918395996","0.4793335497379303","0.4793335497379303","0.4793335497379303","0.4725039601325989","0.4725039601325989","0.4725039601325989","0.46731317043304443","0.46731317043304443","0.46731317043304443","0.47316181659698486","0.47316181659698486","0.47316181659698486","0.46468406915664673","0.46468406915664673","0.46468406915664673","0.4494832456111908","0.4494832456111908","0.4494832456111908","0.6597126126289368","0.6597126126289368","0.6597126126289368","0.6703407764434814","0.6703407764434814","0.6703407764434814","0.6722556352615356","0.6722556352615356","0.6722556352615356","0.43902966380119324","0.43902966380119324","0.43902966380119324","0.469029039144516","0.469029039144516","0.469029039144516","0.6456894278526306","0.6456894278526306","0.6456894278526306","0.4567597508430481","0.4567597508430481","0.4567597508430481","0.6483514308929443","0.6483514308929443","0.6483514308929443","0.6342270374298096","0.6342270374298096","0.6342270374298096","0.44649267196655273","0.44649267196655273","0.44649267196655273","0.47238194942474365","0.47238194942474365","0.47238194942474365","0.6718881130218506","0.6718881130218506","0.6718881130218506","0.6695351600646973","0.6695351600646973","0.6695351600646973","0.46322667598724365","0.46322667598724365","0.46322667598724365","0.6688957810401917","0.6688957810401917","0.6688957810401917","0.6319034695625305","0.6319034695625305","0.6319034695625305","0.6321542263031006","0.6321542263031006","0.6321542263031006","0.6325007677078247","0.6325007677078247","0.6325007677078247"
"7760","0.6297459006309509","0.6297459006309509","0.6297459006309509","0.6359682083129883","0.6359682083129883","0.6359682083129883","0.6346404552459717","0.6346404552459717","0.6346404552459717","0.645681619644165","0.645681619644165","0.645681619644165","0.6474471092224121","0.6474471092224121","0.6474471092224121","0.6433534622192383","0.6433534622192383","0.6433534622192383","0.48099780082702637","0.48099780082702637","0.48099780082702637","0.47325241565704346","0.47325241565704346","0.47325241565704346","0.4681366980075836","0.4681366980075836","0.4681366980075836","0.4706188142299652","0.4706188142299652","0.4706188142299652","0.46217700839042664","0.46217700839042664","0.46217700839042664","0.4532772898674011","0.4532772898674011","0.4532772898674011","0.6663649678230286","0.6663649678230286","0.6663649678230286","0.6707817316055298","0.6707817316055298","0.6707817316055298","0.674160361289978","0.674160361289978","0.674160361289978","0.44176268577575684","0.44176268577575684","0.44176268577575684","0.47001561522483826","0.47001561522483826","0.47001561522483826","0.6465737223625183","0.6465737223625183","0.6465737223625183","0.4588641822338104","0.4588641822338104","0.4588641822338104","0.6450846195220947","0.6450846195220947","0.6450846195220947","0.6349122524261475","0.6349122524261475","0.6349122524261475","0.4481143057346344","0.4481143057346344","0.4481143057346344","0.4742297828197479","0.4742297828197479","0.4742297828197479","0.6751917600631714","0.6751917600631714","0.6751917600631714","0.6663501262664795","0.6663501262664795","0.6663501262664795","0.4622823894023895","0.4622823894023895","0.4622823894023895","0.6675699949264526","0.6675699949264526","0.6675699949264526","0.631334125995636","0.631334125995636","0.631334125995636","0.6326209306716919","0.6326209306716919","0.6326209306716919","0.6344743967056274","0.6344743967056274","0.6344743967056274"
"7840","0.6273125410079956","0.6273125410079956","0.6273125410079956","0.6383216977119446","0.6383216977119446","0.6383216977119446","0.6349829435348511","0.6349829435348511","0.6349829435348511","0.6458520889282227","0.6458520889282227","0.6458520889282227","0.650502622127533","0.650502622127533","0.650502622127533","0.6429224610328674","0.6429224610328674","0.6429224610328674","0.48082464933395386","0.48082464933395386","0.48082464933395386","0.4754563868045807","0.4754563868045807","0.4754563868045807","0.4687992334365845","0.4687992334365845","0.4687992334365845","0.4701131582260132","0.4701131582260132","0.4701131582260132","0.4623997211456299","0.4623997211456299","0.4623997211456299","0.44868043065071106","0.44868043065071106","0.44868043065071106","0.6601958870887756","0.6601958870887756","0.6601958870887756","0.6683696508407593","0.6683696508407593","0.6683696508407593","0.6733739972114563","0.6733739972114563","0.6733739972114563","0.4396342635154724","0.4396342635154724","0.4396342635154724","0.47009479999542236","0.47009479999542236","0.47009479999542236","0.6477079391479492","0.6477079391479492","0.6477079391479492","0.45870769023895264","0.45870769023895264","0.45870769023895264","0.6485444903373718","0.6485444903373718","0.6485444903373718","0.6354907751083374","0.6354907751083374","0.6354907751083374","0.44733166694641113","0.44733166694641113","0.44733166694641113","0.47380331158638","0.47380331158638","0.47380331158638","0.6728237867355347","0.6728237867355347","0.6728237867355347","0.6624035239219666","0.6624035239219666","0.6624035239219666","0.46333611011505127","0.46333611011505127","0.46333611011505127","0.6668844223022461","0.6668844223022461","0.6668844223022461","0.632163405418396","0.632163405418396","0.632163405418396","0.6284587383270264","0.6284587383270264","0.6284587383270264","0.6344214081764221","0.6344214081764221","0.6344214081764221"
"7920","0.6268227100372314","0.6268227100372314","0.6268227100372314","0.6416031122207642","0.6416031122207642","0.6416031122207642","0.6353434920310974","0.6353434920310974","0.6353434920310974","0.6446560621261597","0.6446560621261597","0.6446560621261597","0.6467503309249878","0.6467503309249878","0.6467503309249878","0.6421051025390625","0.6421051025390625","0.6421051025390625","0.4840501844882965","0.4840501844882965","0.4840501844882965","0.47570741176605225","0.47570741176605225","0.47570741176605225","0.469318687915802","0.469318687915802","0.469318687915802","0.47135403752326965","0.47135403752326965","0.47135403752326965","0.4671332836151123","0.4671332836151123","0.4671332836151123","0.45222407579421997","0.45222407579421997","0.45222407579421997","0.6596953868865967","0.6596953868865967","0.6596953868865967","0.669616162776947","0.669616162776947","0.669616162776947","0.672736644744873","0.672736644744873","0.672736644744873","0.44103777408599854","0.44103777408599854","0.44103777408599854","0.4700724184513092","0.4700724184513092","0.4700724184513092","0.6443367600440979","0.6443367600440979","0.6443367600440979","0.4591944217681885","0.4591944217681885","0.4591944217681885","0.6450095176696777","0.6450095176696777","0.6450095176696777","0.6341418623924255","0.6341418623924255","0.6341418623924255","0.44934725761413574","0.44934725761413574","0.44934725761413574","0.4769788086414337","0.4769788086414337","0.4769788086414337","0.6728538870811462","0.6728538870811462","0.6728538870811462","0.6656340956687927","0.6656340956687927","0.6656340956687927","0.4637472927570343","0.4637472927570343","0.4637472927570343","0.6679909229278564","0.6679909229278564","0.6679909229278564","0.6320571303367615","0.6320571303367615","0.6320571303367615","0.6283277273178101","0.6283277273178101","0.6283277273178101","0.6377975344657898","0.6377975344657898","0.6377975344657898"
"8000","0.6305766701698303","0.6305766701698303","0.6305766701698303","0.6402891874313354","0.6402891874313354","0.6402891874313354","0.6342786550521851","0.6342786550521851","0.6342786550521851","0.6439034938812256","0.6439034938812256","0.6439034938812256","0.6495276093482971","0.6495276093482971","0.6495276093482971","0.6409543752670288","0.6409543752670288","0.6409543752670288","0.48355141282081604","0.48355141282081604","0.48355141282081604","0.476346492767334","0.476346492767334","0.476346492767334","0.4691512882709503","0.4691512882709503","0.4691512882709503","0.47250816226005554","0.47250816226005554","0.47250816226005554","0.46892833709716797","0.46892833709716797","0.46892833709716797","0.45062336325645447","0.45062336325645447","0.45062336325645447","0.6595079898834229","0.6595079898834229","0.6595079898834229","0.6706507205963135","0.6706507205963135","0.6706507205963135","0.6726638078689575","0.6726638078689575","0.6726638078689575","0.44023597240448","0.44023597240448","0.44023597240448","0.46825551986694336","0.46825551986694336","0.46825551986694336","0.6465197801589966","0.6465197801589966","0.6465197801589966","0.4598281681537628","0.4598281681537628","0.4598281681537628","0.6431372165679932","0.6431372165679932","0.6431372165679932","0.6326157450675964","0.6326157450675964","0.6326157450675964","0.4493918716907501","0.4493918716907501","0.4493918716907501","0.4751680791378021","0.4751680791378021","0.4751680791378021","0.6704139709472656","0.6704139709472656","0.6704139709472656","0.6636784076690674","0.6636784076690674","0.6636784076690674","0.46373239159584045","0.46373239159584045","0.46373239159584045","0.6678289175033569","0.6678289175033569","0.6678289175033569","0.6320676803588867","0.6320676803588867","0.6320676803588867","0.6308519840240479","0.6308519840240479","0.6308519840240479","0.6353476047515869","0.6353476047515869","0.6353476047515869"
"8080","0.6306547522544861","0.6306547522544861","0.6306547522544861","0.642093300819397","0.642093300819397","0.642093300819397","0.635163426399231","0.635163426399231","0.635163426399231","0.6457419395446777","0.6457419395446777","0.6457419395446777","0.6455408334732056","0.6455408334732056","0.6455408334732056","0.6399072408676147","0.6399072408676147","0.6399072408676147","0.4838131070137024","0.4838131070137024","0.4838131070137024","0.47275781631469727","0.47275781631469727","0.47275781631469727","0.46860069036483765","0.46860069036483765","0.46860069036483765","0.4767380356788635","0.4767380356788635","0.4767380356788635","0.4635445773601532","0.4635445773601532","0.4635445773601532","0.4514808654785156","0.4514808654785156","0.4514808654785156","0.6619893908500671","0.6619893908500671","0.6619893908500671","0.6693817973136902","0.6693817973136902","0.6693817973136902","0.6720970869064331","0.6720970869064331","0.6720970869064331","0.4413301944732666","0.4413301944732666","0.4413301944732666","0.4677107632160187","0.4677107632160187","0.4677107632160187","0.645119309425354","0.645119309425354","0.645119309425354","0.4652591943740845","0.4652591943740845","0.4652591943740845","0.6472761034965515","0.6472761034965515","0.6472761034965515","0.6326789855957031","0.6326789855957031","0.6326789855957031","0.4455493092536926","0.4455493092536926","0.4455493092536926","0.47690585255622864","0.47690585255622864","0.47690585255622864","0.6722583174705505","0.6722583174705505","0.6722583174705505","0.6645849943161011","0.6645849943161011","0.6645849943161011","0.46337348222732544","0.46337348222732544","0.46337348222732544","0.668102502822876","0.668102502822876","0.668102502822876","0.6330133676528931","0.6330133676528931","0.6330133676528931","0.6275841593742371","0.6275841593742371","0.6275841593742371","0.6375424861907959","0.6375424861907959","0.6375424861907959"
"8160","0.6298723220825195","0.6298723220825195","0.6298723220825195","0.6400279998779297","0.6400279998779297","0.6400279998779297","0.6338074207305908","0.6338074207305908","0.6338074207305908","0.6455788612365723","0.6455788612365723","0.6455788612365723","0.6501262784004211","0.6501262784004211","0.6501262784004211","0.6438846588134766","0.6438846588134766","0.6438846588134766","0.4825912415981293","0.4825912415981293","0.4825912415981293","0.4745497703552246","0.4745497703552246","0.4745497703552246","0.47017771005630493","0.47017771005630493","0.47017771005630493","0.47024300694465637","0.47024300694465637","0.47024300694465637","0.46540892124176025","0.46540892124176025","0.46540892124176025","0.45033687353134155","0.45033687353134155","0.45033687353134155","0.6591758728027344","0.6591758728027344","0.6591758728027344","0.6705618500709534","0.6705618500709534","0.6705618500709534","0.6742966771125793","0.6742966771125793","0.6742966771125793","0.44004160165786743","0.44004160165786743","0.44004160165786743","0.47015637159347534","0.47015637159347534","0.47015637159347534","0.6494340300559998","0.6494340300559998","0.6494340300559998","0.4567411541938782","0.4567411541938782","0.4567411541938782","0.6495118737220764","0.6495118737220764","0.6495118737220764","0.6352167129516602","0.6352167129516602","0.6352167129516602","0.4466780126094818","0.4466780126094818","0.4466780126094818","0.4772528409957886","0.4772528409957886","0.4772528409957886","0.6741710901260376","0.6741710901260376","0.6741710901260376","0.6631155014038086","0.6631155014038086","0.6631155014038086","0.46506819128990173","0.46506819128990173","0.46506819128990173","0.667534351348877","0.667534351348877","0.667534351348877","0.6310167908668518","0.6310167908668518","0.6310167908668518","0.6282694935798645","0.6282694935798645","0.6282694935798645","0.635321855545044","0.635321855545044","0.635321855545044"
"8240","0.6292726993560791","0.6292726993560791","0.6292726993560791","0.6379543542861938","0.6379543542861938","0.6379543542861938","0.635610818862915","0.635610818862915","0.635610818862915","0.644377589225769","0.644377589225769","0.644377589225769","0.6506556868553162","0.6506556868553162","0.6506556868553162","0.6427220106124878","0.6427220106124878","0.6427220106124878","0.48095831274986267","0.48095831274986267","0.48095831274986267","0.47603079676628113","0.47603079676628113","0.47603079676628113","0.46835857629776","0.46835857629776","0.46835857629776","0.479577898979187","0.479577898979187","0.479577898979187","0.4677887260913849","0.4677887260913849","0.4677887260913849","0.4505515396595001","0.4505515396595001","0.4505515396595001","0.6647803783416748","0.6647803783416748","0.6647803783416748","0.6716445684432983","0.6716445684432983","0.6716445684432983","0.6753095388412476","0.6753095388412476","0.6753095388412476","0.4411960542201996","0.4411960542201996","0.4411960542201996","0.4717797040939331","0.4717797040939331","0.4717797040939331","0.6489140391349792","0.6489140391349792","0.6489140391349792","0.4594474136829376","0.4594474136829376","0.4594474136829376","0.6473209261894226","0.6473209261894226","0.6473209261894226","0.6335271000862122","0.6335271000862122","0.6335271000862122","0.44737890362739563","0.44737890362739563","0.44737890362739563","0.47550392150878906","0.47550392150878906","0.47550392150878906","0.6736306548118591","0.6736306548118591","0.6736306548118591","0.6709010601043701","0.6709010601043701","0.6709010601043701","0.4637710452079773","0.4637710452079773","0.4637710452079773","0.6679368615150452","0.6679368615150452","0.6679368615150452","0.6329835057258606","0.6329835057258606","0.6329835057258606","0.6264259815216064","0.6264259815216064","0.6264259815216064","0.6353603005409241","0.6353603005409241","0.6353603005409241"
"8320","0.6324835419654846","0.6324835419654846","0.6324835419654846","0.6407873630523682","0.6407873630523682","0.6407873630523682","0.6340294480323792","0.6340294480323792","0.6340294480323792","0.6445732116699219","0.6445732116699219","0.6445732116699219","0.6446521282196045","0.6446521282196045","0.6446521282196045","0.6421453952789307","0.6421453952789307","0.6421453952789307","0.4844812750816345","0.4844812750816345","0.4844812750816345","0.4771130084991455","0.4771130084991455","0.4771130084991455","0.4690146744251251","0.4690146744251251","0.4690146744251251","0.47435179352760315","0.47435179352760315","0.47435179352760315","0.46507006883621216","0.46507006883621216","0.46507006883621216","0.4501146376132965","0.4501146376132965","0.4501146376132965","0.6618585586547852","0.6618585586547852","0.6618585586547852","0.6678354740142822","0.6678354740142822","0.6678354740142822","0.6695029735565186","0.6695029735565186","0.6695029735565186","0.43948158621788025","0.43948158621788025","0.43948158621788025","0.4725687801837921","0.4725687801837921","0.4725687801837921","0.6458037495613098","0.6458037495613098","0.6458037495613098","0.4551278352737427","0.4551278352737427","0.4551278352737427","0.6480064392089844","0.6480064392089844","0.6480064392089844","0.6336132884025574","0.6336132884025574","0.6336132884025574","0.44621914625167847","0.44621914625167847","0.44621914625167847","0.47813236713409424","0.47813236713409424","0.47813236713409424","0.671824038028717","0.671824038028717","0.671824038028717","0.6684392690658569","0.6684392690658569","0.6684392690658569","0.46404361724853516","0.46404361724853516","0.46404361724853516","0.6668182015419006","0.6668182015419006","0.6668182015419006","0.6320282220840454","0.6320282220840454","0.6320282220840454","0.6273061633110046","0.6273061633110046","0.6273061633110046","0.63714998960495","0.63714998960495","0.63714998960495"
"8400","0.6321740746498108","0.6321740746498108","0.6321740746498108","0.6377134919166565","0.6377134919166565","0.6377134919166565","0.6330899596214294","0.6330899596214294","0.6330899596214294","0.647363543510437","0.647363543510437","0.647363543510437","0.6476427912712097","0.6476427912712097","0.6476427912712097","0.6409944295883179","0.6409944295883179","0.6409944295883179","0.48444685339927673","0.48444685339927673","0.48444685339927673","0.4755968749523163","0.4755968749523163","0.4755968749523163","0.4692003130912781","0.4692003130912781","0.4692003130912781","0.4747665822505951","0.4747665822505951","0.4747665822505951","0.4665204584598541","0.4665204584598541","0.4665204584598541","0.44922786951065063","0.44922786951065063","0.44922786951065063","0.6621506214141846","0.6621506214141846","0.6621506214141846","0.6705651879310608","0.6705651879310608","0.6705651879310608","0.6730965971946716","0.6730965971946716","0.6730965971946716","0.4382452070713043","0.4382452070713043","0.4382452070713043","0.47034528851509094","0.47034528851509094","0.47034528851509094","0.6464321613311768","0.6464321613311768","0.6464321613311768","0.4630119800567627","0.4630119800567627","0.4630119800567627","0.6478415131568909","0.6478415131568909","0.6478415131568909","0.6324208378791809","0.6324208378791809","0.6324208378791809","0.4479296803474426","0.4479296803474426","0.4479296803474426","0.4780236482620239","0.4780236482620239","0.4780236482620239","0.6710281372070312","0.6710281372070312","0.6710281372070312","0.671930730342865","0.671930730342865","0.671930730342865","0.4631316065788269","0.4631316065788269","0.4631316065788269","0.6680829524993896","0.6680829524993896","0.6680829524993896","0.6300702691078186","0.6300702691078186","0.6300702691078186","0.6304052472114563","0.6304052472114563","0.6304052472114563","0.6326155066490173","0.6326155066490173","0.6326155066490173"
"8480","0.6290870904922485","0.6290870904922485","0.6290870904922485","0.6388011574745178","0.6388011574745178","0.6388011574745178","0.6344702243804932","0.6344702243804932","0.6344702243804932","0.6449275612831116","0.6449275612831116","0.6449275612831116","0.6484344601631165","0.6484344601631165","0.6484344601631165","0.6434957981109619","0.6434957981109619","0.6434957981109619","0.4829837679862976","0.4829837679862976","0.4829837679862976","0.4768420159816742","0.4768420159816742","0.4768420159816742","0.4688398241996765","0.4688398241996765","0.4688398241996765","0.4716847836971283","0.4716847836971283","0.4716847836971283","0.46635448932647705","0.46635448932647705","0.46635448932647705","0.4500475525856018","0.4500475525856018","0.4500475525856018","0.6593949198722839","0.6593949198722839","0.6593949198722839","0.6705138683319092","0.6705138683319092","0.6705138683319092","0.6766812801361084","0.6766812801361084","0.6766812801361084","0.43958133459091187","0.43958133459091187","0.43958133459091187","0.468863844871521","0.468863844871521","0.468863844871521","0.646780252456665","0.646780252456665","0.646780252456665","0.45593979954719543","0.45593979954719543","0.45593979954719543","0.6469002962112427","0.6469002962112427","0.6469002962112427","0.6349719762802124","0.6349719762802124","0.6349719762802124","0.44842231273651123","0.44842231273651123","0.44842231273651123","0.47511574625968933","0.47511574625968933","0.47511574625968933","0.6736218929290771","0.6736218929290771","0.6736218929290771","0.6665372252464294","0.6665372252464294","0.6665372252464294","0.46401646733283997","0.46401646733283997","0.46401646733283997","0.6672166585922241","0.6672166585922241","0.6672166585922241","0.6315189003944397","0.6315189003944397","0.6315189003944397","0.6305263042449951","0.6305263042449951","0.6305263042449951","0.6337002515792847","0.6337002515792847","0.6337002515792847"
