"Step","12139481_240930_010246S30_UN128_CN128 - val_val_ref_psnr","12139481_240930_010246S30_UN128_CN128 - val_val_ref_psnr__MIN","12139481_240930_010246S30_UN128_CN128 - val_val_ref_psnr__MAX","12139557_240930_010100S20_UN128_CN128 - val_val_ref_psnr","12139557_240930_010100S20_UN128_CN128 - val_val_ref_psnr__MIN","12139557_240930_010100S20_UN128_CN128 - val_val_ref_psnr__MAX","12139552_240930_004322S10_UN128_CN128 - val_val_ref_psnr","12139552_240930_004322S10_UN128_CN128 - val_val_ref_psnr__MIN","12139552_240930_004322S10_UN128_CN128 - val_val_ref_psnr__MAX","12139539_240930_001813S30_UN128_CN128 - val_val_ref_psnr","12139539_240930_001813S30_UN128_CN128 - val_val_ref_psnr__MIN","12139539_240930_001813S30_UN128_CN128 - val_val_ref_psnr__MAX","12139537_240930_001549S10_UN128_CN128 - val_val_ref_psnr","12139537_240930_001549S10_UN128_CN128 - val_val_ref_psnr__MIN","12139537_240930_001549S10_UN128_CN128 - val_val_ref_psnr__MAX","12139531_240929_235839S30_UN128_CN128 - val_val_ref_psnr","12139531_240929_235839S30_UN128_CN128 - val_val_ref_psnr__MIN","12139531_240929_235839S30_UN128_CN128 - val_val_ref_psnr__MAX","12139530_240929_235839S20_UN128_CN128 - val_val_ref_psnr","12139530_240929_235839S20_UN128_CN128 - val_val_ref_psnr__MIN","12139530_240929_235839S20_UN128_CN128 - val_val_ref_psnr__MAX","12139529_240929_235239S10_UN128_CN128 - val_val_ref_psnr","12139529_240929_235239S10_UN128_CN128 - val_val_ref_psnr__MIN","12139529_240929_235239S10_UN128_CN128 - val_val_ref_psnr__MAX","12139523_240929_232850S30_UN128_CN128 - val_val_ref_psnr","12139523_240929_232850S30_UN128_CN128 - val_val_ref_psnr__MIN","12139523_240929_232850S30_UN128_CN128 - val_val_ref_psnr__MAX","12139522_240929_232403S20_UN128_CN128 - val_val_ref_psnr","12139522_240929_232403S20_UN128_CN128 - val_val_ref_psnr__MIN","12139522_240929_232403S20_UN128_CN128 - val_val_ref_psnr__MAX","12139521_240929_232338S10_UN128_CN128 - val_val_ref_psnr","12139521_240929_232338S10_UN128_CN128 - val_val_ref_psnr__MIN","12139521_240929_232338S10_UN128_CN128 - val_val_ref_psnr__MAX","12139517_240929_232222S30_UN128_CN128 - val_val_ref_psnr","12139517_240929_232222S30_UN128_CN128 - val_val_ref_psnr__MIN","12139517_240929_232222S30_UN128_CN128 - val_val_ref_psnr__MAX","12139516_240929_232149S20_UN128_CN128 - val_val_ref_psnr","12139516_240929_232149S20_UN128_CN128 - val_val_ref_psnr__MIN","12139516_240929_232149S20_UN128_CN128 - val_val_ref_psnr__MAX","12139515_240929_232133S10_UN128_CN128 - val_val_ref_psnr","12139515_240929_232133S10_UN128_CN128 - val_val_ref_psnr__MIN","12139515_240929_232133S10_UN128_CN128 - val_val_ref_psnr__MAX","12139491_240929_231730S10_UN128 - val_val_ref_psnr","12139491_240929_231730S10_UN128 - val_val_ref_psnr__MIN","12139491_240929_231730S10_UN128 - val_val_ref_psnr__MAX","12139492_240929_231730S20_UN128 - val_val_ref_psnr","12139492_240929_231730S20_UN128 - val_val_ref_psnr__MIN","12139492_240929_231730S20_UN128 - val_val_ref_psnr__MAX","12139487_240929_231736S30_UN128 - val_val_ref_psnr","12139487_240929_231736S30_UN128 - val_val_ref_psnr__MIN","12139487_240929_231736S30_UN128 - val_val_ref_psnr__MAX","12139485_240929_231732S10_UN128 - val_val_ref_psnr","12139485_240929_231732S10_UN128 - val_val_ref_psnr__MIN","12139485_240929_231732S10_UN128 - val_val_ref_psnr__MAX","12139497_240929_231734S10_UN128 - val_val_ref_psnr","12139497_240929_231734S10_UN128 - val_val_ref_psnr__MIN","12139497_240929_231734S10_UN128 - val_val_ref_psnr__MAX","12139498_240929_231734S20_UN128 - val_val_ref_psnr","12139498_240929_231734S20_UN128 - val_val_ref_psnr__MIN","12139498_240929_231734S20_UN128 - val_val_ref_psnr__MAX","12139486_240929_231732S20_UN128 - val_val_ref_psnr","12139486_240929_231732S20_UN128 - val_val_ref_psnr__MIN","12139486_240929_231732S20_UN128 - val_val_ref_psnr__MAX","12139499_240929_231732S30_UN128 - val_val_ref_psnr","12139499_240929_231732S30_UN128 - val_val_ref_psnr__MIN","12139499_240929_231732S30_UN128 - val_val_ref_psnr__MAX","12139504_240929_231707S20_UN128 - val_val_ref_psnr","12139504_240929_231707S20_UN128 - val_val_ref_psnr__MIN","12139504_240929_231707S20_UN128 - val_val_ref_psnr__MAX","12139505_240929_231707S30_UN128 - val_val_ref_psnr","12139505_240929_231707S30_UN128 - val_val_ref_psnr__MIN","12139505_240929_231707S30_UN128 - val_val_ref_psnr__MAX","12139503_240929_231707S10_UN128 - val_val_ref_psnr","12139503_240929_231707S10_UN128 - val_val_ref_psnr__MIN","12139503_240929_231707S10_UN128 - val_val_ref_psnr__MAX","12139510_240929_231705S20_UN128 - val_val_ref_psnr","12139510_240929_231705S20_UN128 - val_val_ref_psnr__MIN","12139510_240929_231705S20_UN128 - val_val_ref_psnr__MAX","12139509_240929_231705S10_UN128 - val_val_ref_psnr","12139509_240929_231705S10_UN128 - val_val_ref_psnr__MIN","12139509_240929_231705S10_UN128 - val_val_ref_psnr__MAX","12139511_240929_231657S30_UN128 - val_val_ref_psnr","12139511_240929_231657S30_UN128 - val_val_ref_psnr__MIN","12139511_240929_231657S30_UN128 - val_val_ref_psnr__MAX"
"8640","17.612689971923828","17.612689971923828","17.612689971923828","17.788284301757812","17.788284301757812","17.788284301757812","18.00269889831543","18.00269889831543","18.00269889831543","20.12420082092285","20.12420082092285","20.12420082092285","20.60338020324707","20.60338020324707","20.60338020324707","19.339046478271484","19.339046478271484","19.339046478271484","19.217060089111328","19.217060089111328","19.217060089111328","18.884037017822266","18.884037017822266","18.884037017822266","16.72966957092285","16.72966957092285","16.72966957092285","17.08521842956543","17.08521842956543","17.08521842956543","17.194725036621094","17.194725036621094","17.194725036621094","20.094839096069336","20.094839096069336","20.094839096069336","20.56029510498047","20.56029510498047","20.56029510498047","20.736989974975586","20.736989974975586","20.736989974975586","17.253793716430664","17.253793716430664","17.253793716430664","17.090272903442383","17.090272903442383","17.090272903442383","20.1380558013916","20.1380558013916","20.1380558013916","20.656864166259766","20.656864166259766","20.656864166259766","18.81932830810547","18.81932830810547","18.81932830810547","19.078048706054688","19.078048706054688","19.078048706054688","20.51803207397461","20.51803207397461","20.51803207397461","19.276559829711914","19.276559829711914","19.276559829711914","20.506277084350586","20.506277084350586","20.506277084350586","20.207529067993164","20.207529067993164","20.207529067993164","20.598163604736328","20.598163604736328","20.598163604736328","17.83458709716797","17.83458709716797","17.83458709716797","18.082284927368164","18.082284927368164","18.082284927368164","17.558626174926758","17.558626174926758","17.558626174926758"
"8720","17.545780181884766","17.545780181884766","17.545780181884766","17.744163513183594","17.744163513183594","17.744163513183594","18.03223991394043","18.03223991394043","18.03223991394043","20.11155128479004","20.11155128479004","20.11155128479004","20.56903076171875","20.56903076171875","20.56903076171875","19.50133514404297","19.50133514404297","19.50133514404297","19.288888931274414","19.288888931274414","19.288888931274414","18.878490447998047","18.878490447998047","18.878490447998047","16.815929412841797","16.815929412841797","16.815929412841797","17.087825775146484","17.087825775146484","17.087825775146484","17.216047286987305","17.216047286987305","17.216047286987305","19.999067306518555","19.999067306518555","19.999067306518555","20.67134666442871","20.67134666442871","20.67134666442871","20.808847427368164","20.808847427368164","20.808847427368164","17.26008415222168","17.26008415222168","17.26008415222168","17.098337173461914","17.098337173461914","17.098337173461914","20.095867156982422","20.095867156982422","20.095867156982422","20.72446060180664","20.72446060180664","20.72446060180664","18.82208824157715","18.82208824157715","18.82208824157715","19.17383575439453","19.17383575439453","19.17383575439453","20.58354949951172","20.58354949951172","20.58354949951172","19.525390625","19.525390625","19.525390625","20.404701232910156","20.404701232910156","20.404701232910156","20.223669052124023","20.223669052124023","20.223669052124023","20.545469284057617","20.545469284057617","20.545469284057617","17.788360595703125","17.788360595703125","17.788360595703125","18.110004425048828","18.110004425048828","18.110004425048828","17.512760162353516","17.512760162353516","17.512760162353516"
"8800","17.555042266845703","17.555042266845703","17.555042266845703","17.770933151245117","17.770933151245117","17.770933151245117","18.07439613342285","18.07439613342285","18.07439613342285","20.028352737426758","20.028352737426758","20.028352737426758","20.58466911315918","20.58466911315918","20.58466911315918","19.568286895751953","19.568286895751953","19.568286895751953","19.306018829345703","19.306018829345703","19.306018829345703","18.933984756469727","18.933984756469727","18.933984756469727","16.79996681213379","16.79996681213379","16.79996681213379","17.052268981933594","17.052268981933594","17.052268981933594","17.215253829956055","17.215253829956055","17.215253829956055","20.1093807220459","20.1093807220459","20.1093807220459","20.68691062927246","20.68691062927246","20.68691062927246","20.746164321899414","20.746164321899414","20.746164321899414","17.268701553344727","17.268701553344727","17.268701553344727","17.081947326660156","17.081947326660156","17.081947326660156","20.150943756103516","20.150943756103516","20.150943756103516","20.66501235961914","20.66501235961914","20.66501235961914","18.8433895111084","18.8433895111084","18.8433895111084","19.164308547973633","19.164308547973633","19.164308547973633","20.706300735473633","20.706300735473633","20.706300735473633","19.63337516784668","19.63337516784668","19.63337516784668","20.49112319946289","20.49112319946289","20.49112319946289","20.1466064453125","20.1466064453125","20.1466064453125","20.57616424560547","20.57616424560547","20.57616424560547","17.848533630371094","17.848533630371094","17.848533630371094","18.164852142333984","18.164852142333984","18.164852142333984","17.529706954956055","17.529706954956055","17.529706954956055"
"8880","17.744007110595703","17.744007110595703","17.744007110595703","17.836669921875","17.836669921875","17.836669921875","18.02083969116211","18.02083969116211","18.02083969116211","20.08251953125","20.08251953125","20.08251953125","20.552928924560547","20.552928924560547","20.552928924560547","19.38050651550293","19.38050651550293","19.38050651550293","19.34156608581543","19.34156608581543","19.34156608581543","18.894302368164062","18.894302368164062","18.894302368164062","16.723695755004883","16.723695755004883","16.723695755004883","17.111282348632812","17.111282348632812","17.111282348632812","17.178749084472656","17.178749084472656","17.178749084472656","20.16884422302246","20.16884422302246","20.16884422302246","20.51732635498047","20.51732635498047","20.51732635498047","20.737937927246094","20.737937927246094","20.737937927246094","17.243793487548828","17.243793487548828","17.243793487548828","17.153968811035156","17.153968811035156","17.153968811035156","20.26991081237793","20.26991081237793","20.26991081237793","20.708274841308594","20.708274841308594","20.708274841308594","18.810409545898438","18.810409545898438","18.810409545898438","19.224239349365234","19.224239349365234","19.224239349365234","20.492656707763672","20.492656707763672","20.492656707763672","19.387060165405273","19.387060165405273","19.387060165405273","20.535959243774414","20.535959243774414","20.535959243774414","20.174917221069336","20.174917221069336","20.174917221069336","20.5460262298584","20.5460262298584","20.5460262298584","17.81163787841797","17.81163787841797","17.81163787841797","18.114591598510742","18.114591598510742","18.114591598510742","17.700857162475586","17.700857162475586","17.700857162475586"
"8960","17.39265251159668","17.39265251159668","17.39265251159668","17.79111099243164","17.79111099243164","17.79111099243164","18.0130672454834","18.0130672454834","18.0130672454834","19.93482208251953","19.93482208251953","19.93482208251953","20.520606994628906","20.520606994628906","20.520606994628906","19.463741302490234","19.463741302490234","19.463741302490234","19.37774085998535","19.37774085998535","19.37774085998535","18.90097427368164","18.90097427368164","18.90097427368164","16.79541015625","16.79541015625","16.79541015625","17.13597297668457","17.13597297668457","17.13597297668457","17.191091537475586","17.191091537475586","17.191091537475586","20.11902618408203","20.11902618408203","20.11902618408203","20.61214828491211","20.61214828491211","20.61214828491211","20.729215621948242","20.729215621948242","20.729215621948242","17.24844741821289","17.24844741821289","17.24844741821289","17.133981704711914","17.133981704711914","17.133981704711914","20.190509796142578","20.190509796142578","20.190509796142578","20.679718017578125","20.679718017578125","20.679718017578125","18.80351448059082","18.80351448059082","18.80351448059082","19.257057189941406","19.257057189941406","19.257057189941406","20.609407424926758","20.609407424926758","20.609407424926758","19.547748565673828","19.547748565673828","19.547748565673828","20.43788719177246","20.43788719177246","20.43788719177246","20.123104095458984","20.123104095458984","20.123104095458984","20.553707122802734","20.553707122802734","20.553707122802734","17.862287521362305","17.862287521362305","17.862287521362305","18.10106658935547","18.10106658935547","18.10106658935547","17.377973556518555","17.377973556518555","17.377973556518555"
"9040","17.50910758972168","17.50910758972168","17.50910758972168","17.6970157623291","17.6970157623291","17.6970157623291","18.10140609741211","18.10140609741211","18.10140609741211","19.998966217041016","19.998966217041016","19.998966217041016","20.583087921142578","20.583087921142578","20.583087921142578","19.43182373046875","19.43182373046875","19.43182373046875","19.356624603271484","19.356624603271484","19.356624603271484","18.927995681762695","18.927995681762695","18.927995681762695","16.772998809814453","16.772998809814453","16.772998809814453","17.171934127807617","17.171934127807617","17.171934127807617","17.187252044677734","17.187252044677734","17.187252044677734","20.01715087890625","20.01715087890625","20.01715087890625","20.774015426635742","20.774015426635742","20.774015426635742","20.75371742248535","20.75371742248535","20.75371742248535","17.225933074951172","17.225933074951172","17.225933074951172","17.171005249023438","17.171005249023438","17.171005249023438","20.273500442504883","20.273500442504883","20.273500442504883","20.66510772705078","20.66510772705078","20.66510772705078","18.85956573486328","18.85956573486328","18.85956573486328","19.241453170776367","19.241453170776367","19.241453170776367","20.706562042236328","20.706562042236328","20.706562042236328","19.45867156982422","19.45867156982422","19.45867156982422","20.50102996826172","20.50102996826172","20.50102996826172","20.108684539794922","20.108684539794922","20.108684539794922","20.56199836730957","20.56199836730957","20.56199836730957","17.757551193237305","17.757551193237305","17.757551193237305","18.152536392211914","18.152536392211914","18.152536392211914","17.433889389038086","17.433889389038086","17.433889389038086"
"9120","17.65098762512207","17.65098762512207","17.65098762512207","17.740386962890625","17.740386962890625","17.740386962890625","18.006542205810547","18.006542205810547","18.006542205810547","19.992525100708008","19.992525100708008","19.992525100708008","20.579669952392578","20.579669952392578","20.579669952392578","19.47628402709961","19.47628402709961","19.47628402709961","19.38698387145996","19.38698387145996","19.38698387145996","18.861963272094727","18.861963272094727","18.861963272094727","16.67833709716797","16.67833709716797","16.67833709716797","17.140769958496094","17.140769958496094","17.140769958496094","17.241010665893555","17.241010665893555","17.241010665893555","20.04609489440918","20.04609489440918","20.04609489440918","20.588415145874023","20.588415145874023","20.588415145874023","20.765806198120117","20.765806198120117","20.765806198120117","17.300634384155273","17.300634384155273","17.300634384155273","17.116729736328125","17.116729736328125","17.116729736328125","20.250694274902344","20.250694274902344","20.250694274902344","20.689151763916016","20.689151763916016","20.689151763916016","18.79737091064453","18.79737091064453","18.79737091064453","19.329439163208008","19.329439163208008","19.329439163208008","20.52546501159668","20.52546501159668","20.52546501159668","19.505823135375977","19.505823135375977","19.505823135375977","20.53847885131836","20.53847885131836","20.53847885131836","20.10848045349121","20.10848045349121","20.10848045349121","20.612024307250977","20.612024307250977","20.612024307250977","17.795942306518555","17.795942306518555","17.795942306518555","18.071640014648438","18.071640014648438","18.071640014648438","17.61200714111328","17.61200714111328","17.61200714111328"
"9200","17.591110229492188","17.591110229492188","17.591110229492188","17.8703556060791","17.8703556060791","17.8703556060791","18.036407470703125","18.036407470703125","18.036407470703125","20.06049156188965","20.06049156188965","20.06049156188965","20.584232330322266","20.584232330322266","20.584232330322266","19.473098754882812","19.473098754882812","19.473098754882812","19.290559768676758","19.290559768676758","19.290559768676758","18.888877868652344","18.888877868652344","18.888877868652344","16.727632522583008","16.727632522583008","16.727632522583008","17.109439849853516","17.109439849853516","17.109439849853516","17.183414459228516","17.183414459228516","17.183414459228516","20.150676727294922","20.150676727294922","20.150676727294922","20.6120662689209","20.6120662689209","20.6120662689209","20.74795913696289","20.74795913696289","20.74795913696289","17.242595672607422","17.242595672607422","17.242595672607422","17.13212013244629","17.13212013244629","17.13212013244629","20.177104949951172","20.177104949951172","20.177104949951172","20.68579864501953","20.68579864501953","20.68579864501953","18.846635818481445","18.846635818481445","18.846635818481445","19.20265769958496","19.20265769958496","19.20265769958496","20.60801124572754","20.60801124572754","20.60801124572754","19.479204177856445","19.479204177856445","19.479204177856445","20.503379821777344","20.503379821777344","20.503379821777344","20.20834732055664","20.20834732055664","20.20834732055664","20.559423446655273","20.559423446655273","20.559423446655273","17.955890655517578","17.955890655517578","17.955890655517578","18.09717559814453","18.09717559814453","18.09717559814453","17.565149307250977","17.565149307250977","17.565149307250977"
"9280","17.58014678955078","17.58014678955078","17.58014678955078","17.81562042236328","17.81562042236328","17.81562042236328","18.040327072143555","18.040327072143555","18.040327072143555","19.952030181884766","19.952030181884766","19.952030181884766","20.54665756225586","20.54665756225586","20.54665756225586","19.596561431884766","19.596561431884766","19.596561431884766","19.316083908081055","19.316083908081055","19.316083908081055","18.89940071105957","18.89940071105957","18.89940071105957","16.8985595703125","16.8985595703125","16.8985595703125","17.064197540283203","17.064197540283203","17.064197540283203","17.176658630371094","17.176658630371094","17.176658630371094","20.17442512512207","20.17442512512207","20.17442512512207","20.765838623046875","20.765838623046875","20.765838623046875","20.714275360107422","20.714275360107422","20.714275360107422","17.229248046875","17.229248046875","17.229248046875","17.066537857055664","17.066537857055664","17.066537857055664","20.316099166870117","20.316099166870117","20.316099166870117","20.670223236083984","20.670223236083984","20.670223236083984","18.825550079345703","18.825550079345703","18.825550079345703","19.252017974853516","19.252017974853516","19.252017974853516","20.68667221069336","20.68667221069336","20.68667221069336","19.595298767089844","19.595298767089844","19.595298767089844","20.48394203186035","20.48394203186035","20.48394203186035","20.151357650756836","20.151357650756836","20.151357650756836","20.561922073364258","20.561922073364258","20.561922073364258","17.848892211914062","17.848892211914062","17.848892211914062","18.12090492248535","18.12090492248535","18.12090492248535","17.586843490600586","17.586843490600586","17.586843490600586"
"9360","17.575763702392578","17.575763702392578","17.575763702392578","17.679929733276367","17.679929733276367","17.679929733276367","18.001861572265625","18.001861572265625","18.001861572265625","20.053932189941406","20.053932189941406","20.053932189941406","20.620574951171875","20.620574951171875","20.620574951171875","19.53651237487793","19.53651237487793","19.53651237487793","19.34996795654297","19.34996795654297","19.34996795654297","18.92491912841797","18.92491912841797","18.92491912841797","16.840377807617188","16.840377807617188","16.840377807617188","17.05879020690918","17.05879020690918","17.05879020690918","17.213115692138672","17.213115692138672","17.213115692138672","20.018518447875977","20.018518447875977","20.018518447875977","20.695884704589844","20.695884704589844","20.695884704589844","20.7851619720459","20.7851619720459","20.7851619720459","17.273948669433594","17.273948669433594","17.273948669433594","17.060304641723633","17.060304641723633","17.060304641723633","20.135677337646484","20.135677337646484","20.135677337646484","20.745277404785156","20.745277404785156","20.745277404785156","18.848867416381836","18.848867416381836","18.848867416381836","19.250804901123047","19.250804901123047","19.250804901123047","20.648338317871094","20.648338317871094","20.648338317871094","19.505556106567383","19.505556106567383","19.505556106567383","20.48416519165039","20.48416519165039","20.48416519165039","20.206815719604492","20.206815719604492","20.206815719604492","20.613346099853516","20.613346099853516","20.613346099853516","17.773229598999023","17.773229598999023","17.773229598999023","18.093067169189453","18.093067169189453","18.093067169189453","17.471071243286133","17.471071243286133","17.471071243286133"
"9440","17.57178497314453","17.57178497314453","17.57178497314453","17.752235412597656","17.752235412597656","17.752235412597656","18.01654815673828","18.01654815673828","18.01654815673828","20.011871337890625","20.011871337890625","20.011871337890625","20.541820526123047","20.541820526123047","20.541820526123047","19.563289642333984","19.563289642333984","19.563289642333984","19.371074676513672","19.371074676513672","19.371074676513672","18.93241310119629","18.93241310119629","18.93241310119629","16.813594818115234","16.813594818115234","16.813594818115234","17.044092178344727","17.044092178344727","17.044092178344727","17.213504791259766","17.213504791259766","17.213504791259766","20.117870330810547","20.117870330810547","20.117870330810547","20.653301239013672","20.653301239013672","20.653301239013672","20.786287307739258","20.786287307739258","20.786287307739258","17.27928352355957","17.27928352355957","17.27928352355957","17.03424072265625","17.03424072265625","17.03424072265625","20.159452438354492","20.159452438354492","20.159452438354492","20.729385375976562","20.729385375976562","20.729385375976562","18.846181869506836","18.846181869506836","18.846181869506836","19.227998733520508","19.227998733520508","19.227998733520508","20.641555786132812","20.641555786132812","20.641555786132812","19.64443588256836","19.64443588256836","19.64443588256836","20.36600685119629","20.36600685119629","20.36600685119629","20.12024688720703","20.12024688720703","20.12024688720703","20.561779022216797","20.561779022216797","20.561779022216797","17.82472038269043","17.82472038269043","17.82472038269043","18.118301391601562","18.118301391601562","18.118301391601562","17.554380416870117","17.554380416870117","17.554380416870117"
"9520","17.48623275756836","17.48623275756836","17.48623275756836","17.86766242980957","17.86766242980957","17.86766242980957","18.03301429748535","18.03301429748535","18.03301429748535","19.926851272583008","19.926851272583008","19.926851272583008","20.57377052307129","20.57377052307129","20.57377052307129","19.480300903320312","19.480300903320312","19.480300903320312","19.29851531982422","19.29851531982422","19.29851531982422","18.923812866210938","18.923812866210938","18.923812866210938","16.79788589477539","16.79788589477539","16.79788589477539","17.033967971801758","17.033967971801758","17.033967971801758","17.148412704467773","17.148412704467773","17.148412704467773","20.188716888427734","20.188716888427734","20.188716888427734","20.656774520874023","20.656774520874023","20.656774520874023","20.81043243408203","20.81043243408203","20.81043243408203","17.21181869506836","17.21181869506836","17.21181869506836","17.034900665283203","17.034900665283203","17.034900665283203","20.220600128173828","20.220600128173828","20.220600128173828","20.741235733032227","20.741235733032227","20.741235733032227","18.827434539794922","18.827434539794922","18.827434539794922","19.200698852539062","19.200698852539062","19.200698852539062","20.594987869262695","20.594987869262695","20.594987869262695","19.424243927001953","19.424243927001953","19.424243927001953","20.574867248535156","20.574867248535156","20.574867248535156","20.061885833740234","20.061885833740234","20.061885833740234","20.607276916503906","20.607276916503906","20.607276916503906","17.944692611694336","17.944692611694336","17.944692611694336","18.117584228515625","18.117584228515625","18.117584228515625","17.488832473754883","17.488832473754883","17.488832473754883"
"9600","17.512954711914062","17.512954711914062","17.512954711914062","17.74764633178711","17.74764633178711","17.74764633178711","18.01702880859375","18.01702880859375","18.01702880859375","20.00111198425293","20.00111198425293","20.00111198425293","20.56444549560547","20.56444549560547","20.56444549560547","19.566524505615234","19.566524505615234","19.566524505615234","19.268007278442383","19.268007278442383","19.268007278442383","18.931589126586914","18.931589126586914","18.931589126586914","16.791805267333984","16.791805267333984","16.791805267333984","17.095043182373047","17.095043182373047","17.095043182373047","17.219526290893555","17.219526290893555","17.219526290893555","20.177921295166016","20.177921295166016","20.177921295166016","20.635019302368164","20.635019302368164","20.635019302368164","20.74341583251953","20.74341583251953","20.74341583251953","17.26763153076172","17.26763153076172","17.26763153076172","17.10683822631836","17.10683822631836","17.10683822631836","20.209720611572266","20.209720611572266","20.209720611572266","20.671876907348633","20.671876907348633","20.671876907348633","18.841236114501953","18.841236114501953","18.841236114501953","19.195466995239258","19.195466995239258","19.195466995239258","20.617551803588867","20.617551803588867","20.617551803588867","19.497264862060547","19.497264862060547","19.497264862060547","20.480268478393555","20.480268478393555","20.480268478393555","20.11454200744629","20.11454200744629","20.11454200744629","20.59742546081543","20.59742546081543","20.59742546081543","17.78085708618164","17.78085708618164","17.78085708618164","18.097867965698242","18.097867965698242","18.097867965698242","17.409252166748047","17.409252166748047","17.409252166748047"
"9680","17.585538864135742","17.585538864135742","17.585538864135742","17.75620460510254","17.75620460510254","17.75620460510254","18.008424758911133","18.008424758911133","18.008424758911133","19.986616134643555","19.986616134643555","19.986616134643555","20.563892364501953","20.563892364501953","20.563892364501953","19.441558837890625","19.441558837890625","19.441558837890625","19.39069366455078","19.39069366455078","19.39069366455078","18.96782875061035","18.96782875061035","18.96782875061035","16.761911392211914","16.761911392211914","16.761911392211914","17.043163299560547","17.043163299560547","17.043163299560547","17.220521926879883","17.220521926879883","17.220521926879883","20.195222854614258","20.195222854614258","20.195222854614258","20.588722229003906","20.588722229003906","20.588722229003906","20.803604125976562","20.803604125976562","20.803604125976562","17.290752410888672","17.290752410888672","17.290752410888672","17.077163696289062","17.077163696289062","17.077163696289062","20.27692985534668","20.27692985534668","20.27692985534668","20.767833709716797","20.767833709716797","20.767833709716797","18.891435623168945","18.891435623168945","18.891435623168945","19.3472957611084","19.3472957611084","19.3472957611084","20.54104995727539","20.54104995727539","20.54104995727539","19.419910430908203","19.419910430908203","19.419910430908203","20.472633361816406","20.472633361816406","20.472633361816406","20.059030532836914","20.059030532836914","20.059030532836914","20.587478637695312","20.587478637695312","20.587478637695312","17.808740615844727","17.808740615844727","17.808740615844727","18.09137535095215","18.09137535095215","18.09137535095215","17.522912979125977","17.522912979125977","17.522912979125977"
"9760","17.483768463134766","17.483768463134766","17.483768463134766","17.67414665222168","17.67414665222168","17.67414665222168","17.989988327026367","17.989988327026367","17.989988327026367","20.056316375732422","20.056316375732422","20.056316375732422","20.531190872192383","20.531190872192383","20.531190872192383","19.587276458740234","19.587276458740234","19.587276458740234","19.410579681396484","19.410579681396484","19.410579681396484","18.98974609375","18.98974609375","18.98974609375","16.78636360168457","16.78636360168457","16.78636360168457","17.106212615966797","17.106212615966797","17.106212615966797","17.18218421936035","17.18218421936035","17.18218421936035","20.11069679260254","20.11069679260254","20.11069679260254","20.626462936401367","20.626462936401367","20.626462936401367","20.740976333618164","20.740976333618164","20.740976333618164","17.23654556274414","17.23654556274414","17.23654556274414","17.069433212280273","17.069433212280273","17.069433212280273","20.107715606689453","20.107715606689453","20.107715606689453","20.672481536865234","20.672481536865234","20.672481536865234","18.87078094482422","18.87078094482422","18.87078094482422","19.295940399169922","19.295940399169922","19.295940399169922","20.596420288085938","20.596420288085938","20.596420288085938","19.637300491333008","19.637300491333008","19.637300491333008","20.458637237548828","20.458637237548828","20.458637237548828","20.15044593811035","20.15044593811035","20.15044593811035","20.544078826904297","20.544078826904297","20.544078826904297","17.7418212890625","17.7418212890625","17.7418212890625","18.07929039001465","18.07929039001465","18.07929039001465","17.411909103393555","17.411909103393555","17.411909103393555"
"9840","17.525175094604492","17.525175094604492","17.525175094604492","17.78227424621582","17.78227424621582","17.78227424621582","18.012847900390625","18.012847900390625","18.012847900390625","19.995256423950195","19.995256423950195","19.995256423950195","20.57454490661621","20.57454490661621","20.57454490661621","19.545307159423828","19.545307159423828","19.545307159423828","19.307559967041016","19.307559967041016","19.307559967041016","18.957487106323242","18.957487106323242","18.957487106323242","16.751197814941406","16.751197814941406","16.751197814941406","17.084260940551758","17.084260940551758","17.084260940551758","17.218788146972656","17.218788146972656","17.218788146972656","19.995542526245117","19.995542526245117","19.995542526245117","20.71169090270996","20.71169090270996","20.71169090270996","20.732606887817383","20.732606887817383","20.732606887817383","17.262880325317383","17.262880325317383","17.262880325317383","17.10517692565918","17.10517692565918","17.10517692565918","20.187450408935547","20.187450408935547","20.187450408935547","20.65922737121582","20.65922737121582","20.65922737121582","18.838830947875977","18.838830947875977","18.838830947875977","19.257102966308594","19.257102966308594","19.257102966308594","20.67694854736328","20.67694854736328","20.67694854736328","19.54989242553711","19.54989242553711","19.54989242553711","20.447425842285156","20.447425842285156","20.447425842285156","20.0937442779541","20.0937442779541","20.0937442779541","20.58700942993164","20.58700942993164","20.58700942993164","17.84331512451172","17.84331512451172","17.84331512451172","18.09284210205078","18.09284210205078","18.09284210205078","17.537425994873047","17.537425994873047","17.537425994873047"
